mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,1.0,0.3,4.6155685015283146e-5,4.615568435145728e-5,1.4382320778771884e-8
1.0e15,1.0,1.0,3.192524404310446e-6,3.1925243447439598e-6,1.865811460888267e-8
1.0e15,1.0,2.0,2.759526102688256e-7,2.7595260793402515e-7,8.460874778570826e-9
1.0e15,1.0,4.0,1.3558400154326463e-8,1.3558400272053544e-8,8.682962571171515e-9
1.0e15,3.0,0.003,0.001164054477576951,0.001164054478615747,8.923946026584417e-10
1.0e15,3.0,0.01,0.0011184238687712868,0.0011184238704023456,1.4583547702784472e-9
1.0e15,3.0,0.03,0.0010121370436720412,0.001012137054027144,1.0230929659016397e-8
1.0e15,3.0,0.1,0.0007237142732035358,0.0007237142786371704,7.507983124099837e-9
1.0e15,3.0,0.3,0.0002880724853393334,0.00028807248786696265,8.774282189705218e-9
1.0e15,3.0,1.0,2.0449696690757416e-5,2.0449696380637414e-5,1.516501724196928e-8
1.0e15,3.0,2.0,1.3624431419053e-6,1.3624430971291147e-6,3.286462657570155e-8
1.0e15,3.0,4.0,3.702613343433981e-8,3.7026133009642996e-8,1.1470190797169266e-8
1.0e15,5.0,0.003,0.00334148440372554,0.003341484404666128,2.814879440649065e-10
1.0e15,5.0,0.01,0.0032219811523067645,0.003221981161840896,2.9590896399867006e-9
1.0e15,5.0,0.03,0.0029447313957211762,0.002944731408453525,4.323772451186869e-9
1.0e15,5.0,0.1,0.002178520355680376,0.0021785204090075208,2.4478607585365353e-8
1.0e15,5.0,0.3,0.0009372421441434691,0.0009372421569835655,1.3699871015404597e-8
1.0e15,5.0,1.0,7.285680550189238e-5,7.285680129701214e-5,5.77143097757471e-8
1.0e15,5.0,2.0,4.519893371157099e-6,4.519893334493503e-6,8.111606386584924e-9
1.0e15,5.0,4.0,9.238472368063829e-8,9.238472092688921e-8,2.9807407209148096e-8
5.011872336272715e15,0.01,0.003,0.0005597999112592291,0.0005610459822024496,0.002225922009200687
5.011872336272715e15,0.01,0.01,0.0005280483668736382,0.0005298964837320291,0.003499900718058946
5.011872336272715e15,0.01,0.03,0.0004539892433501998,0.00045553210296647977,0.0033984497185317597
5.011872336272715e15,0.01,0.1,0.0002756414894652556,0.00027949574333290797,0.013982850967499738
5.011872336272715e15,0.01,0.3,8.188808844481446e-5,9.389725531002858e-5,0.14665340336167776
5.011872336272715e15,0.01,1.0,5.340764694796609e-6,1.0376195389422266e-5,0.9428295351659226
5.011872336272715e15,0.01,2.0,5.698389558614812e-7,1.8019561498861541e-6,2.1622200120768524
5.011872336272715e15,0.01,4.0,4.317465011064831e-8,2.2423635890698382e-7,4.193704137319219
5.011872336272715e15,0.1,0.003,0.0005926551747750145,0.0005926550563394654,1.9983888466246214e-7
5.011872336272715e15,0.1,0.01,0.0005596267794823612,0.0005596265418671372,4.245958782345127e-7
5.011872336272715e15,0.1,0.03,0.0004825247240317031,0.00048252435062017457,7.73870249437536e-7
5.011872336272715e15,0.1,0.1,0.00029528796542426677,0.0002952876220653634,1.1627934205504786e-6
5.011872336272715e15,0.1,0.3,8.831624682707562e-5,8.831614654850552e-5,1.1354487278181224e-6
5.011872336272715e15,0.1,1.0,5.583372587431195e-6,5.5833328853458174e-6,7.11077126880344e-6
5.011872336272715e15,0.1,2.0,5.637575139347364e-7,5.637400493953035e-7,3.0978814474669214e-5
5.011872336272715e15,0.1,4.0,3.934474102309059e-8,3.9341034523605605e-8,9.420571564588975e-5
5.011872336272715e15,0.5,0.003,0.0008342594445723434,0.0008342594445207455,6.184874834502807e-11
5.011872336272715e15,0.5,0.01,0.0007907123838023022,0.0007907123845461975,9.407912227032966e-10
5.011872336272715e15,0.5,0.03,0.0006888428632742297,0.000688842870373774,1.03064785594853e-8
5.011872336272715e15,0.5,0.1,0.0004342909903311707,0.0004342909909675374,1.4653003255205022e-9
5.011872336272715e15,0.5,0.3,0.00013431301762242774,0.00013431301239151362,3.894569722273644e-8
5.011872336272715e15,0.5,1.0,7.770449924224403e-6,7.770449453903649e-6,6.052683687585159e-8
5.011872336272715e15,0.5,2.0,6.479441347256326e-7,6.479440824901124e-7,8.061732070796523e-8
5.011872336272715e15,0.5,4.0,3.3411618109184386e-8,3.3411615115212364e-8,8.960871067387188e-8
5.011872336272715e15,1.0,0.003,0.00137543060977976,0.0013754306097592016,1.4946932580528483e-11
5.011872336272715e15,1.0,0.01,0.00130798287299793,0.0013079828767420805,2.8625377623825443e-9
5.011872336272715e15,1.0,0.03,0.0011500913213100881,0.0011500913214748162,1.432303164961013e-10
5.011872336272715e15,1.0,0.1,0.0007460359470924669,0.0007460359578879925,1.44705165627812e-8
5.011872336272715e15,1.0,0.3,0.0002405881868825036,0.00024058818677142853,4.61681359809063e-10
5.011872336272715e15,1.0,1.0,1.3286937584531737e-5,1.3286936998770262e-5,4.408551423917828e-8
5.011872336272715e15,1.0,2.0,9.442748760676602e-7,9.442748648580876e-7,1.1871090555004571e-8
5.011872336272715e15,1.0,4.0,3.674434293708528e-8,3.674434296449408e-8,7.459326489822615e-10
5.011872336272715e15,3.0,0.003,0.007009136117335138,0.007009136117584229,3.5538016973646336e-11
5.011872336272715e15,3.0,0.01,0.006714922585103209,0.006714922604643712,2.9100115650493308e-9
5.011872336272715e15,3.0,0.03,0.0060277818339664335,0.006027781840178069,1.030501017851293e-9
5.011872336272715e15,3.0,0.1,0.004184967336729367,0.004184967427868718,2.177779268031088e-8
5.011872336272715e15,3.0,0.3,0.0015356345347111774,0.001535634538460197,2.44134890081682e-9
