2.3847420312919624e-12,0.5360852317153916,-148.33254764151093,0.5360881680456172,-4847.24103824426,0.02696999268931106,-0.16504699046153334,0.19246781222342818,-11.030964411669505,4.88677146640082,-546000.1615844615
2.411705194239328e-12,0.5360851987970864,-147.88565118320014,0.5360881583279151,-4832.674307109455,0.026969986251119966,-0.16447921484744862,0.19246779643694917,-10.997308186269496,4.88677144620315,-544362.0734348596
2.438973217061099e-12,0.536085165618686,-147.4308366457538,0.5360881485334311,-4817.809628223259,0.026969979762058612,-0.16399015626847385,0.19246778052573738,-10.96359732604276,4.886771425845909,-542685.1452557548
2.4665495466652916e-12,0.5360851321781352,-146.9665739460468,0.5360881386615588,-4802.635303205666,0.026969973221725063,-0.16346577887767794,0.19246776448880737,-10.929012991013332,4.886771405327815,-540978.4000478605
2.4944376689325283e-12,0.5360850984733632,-146.4925269117442,0.5360881287116867,-4787.150220610465,0.026969966629714192,-0.1629423648107656,0.1924677483251658,-10.893796474414952,4.886771384647601,-539231.7003604553
2.522641109156651e-12,0.5360850645022818,-146.00903387639949,0.5360881186831986,-4771.344652674651,0.02696995998561763,-0.1624014234256085,0.19246773203381148,-10.857810440475534,4.886771363803981,-537453.7589344931
2.551163432490326e-12,0.5360850302627872,-145.51527386003966,0.5360881085754732,-4755.21664124851,0.02696995328902387,-0.16185373102522416,0.1924677156137353,-10.821113950603781,4.8867713427956865,-535634.7253453607
2.58000824439576e-12,0.5360849957527583,-145.01177459103707,0.5360880983878845,-4738.7567451066125,0.026969946539518085,-0.1612918246081605,0.19246769906392014,-10.783648033564663,4.886771321621386,-533782.9975772374
2.6091791911004243e-12,0.5360849609700575,-144.4976202927494,0.5360880881198011,-4721.962562259176,0.026969939736682196,-0.1607206301790504,0.192467682383341,-10.745429795967237,4.886771300279799,-531889.0060724252
2.6386799600579894e-12,0.5360849259125304,-143.97337897506947,0.5360880777705875,-4704.824785133311,0.026969932880094815,-0.16013616291325172,0.19246766557096467,-10.706424766221616,4.88677127876957,-529960.8432781915
2.6685142804144132e-12,0.5360848905780059,-143.43811106122186,0.5360880673396027,-4687.3406524629345,0.026969925969331218,-0.1595411019301043,0.1924676486257498,-10.666633821520161,4.886771257089403,-527989.2118921683
2.698685923479389e-12,0.5360848549642949,-142.892386939872,0.5360880568262001,-4669.50095003819,0.02696991900396334,-0.15893298563030972,0.19246763154664664,-10.626033051556641,4.886771235237916,-525981.9088500952
2.729198703203047e-12,0.5360848190691917,-142.33526567135965,0.5360880462297292,-4651.30259413745,0.02696991198355973,-0.15831340363169188,0.1924676143325975,-10.584615376120851,4.886771213213795,-523929.9005114264
2.7600564766580385e-12,0.536084782890473,-141.76730649007933,0.536088035549533,-4632.736449477712,0.026969904907685482,-0.15768068803420407,0.192467596982536,-10.542362255657647,4.886771191015647,-521840.6983596899
2.7912631445271604e-12,0.5360847464258977,-141.1875761977542,0.5360880247849503,-4613.799134324619,0.02696989777590235,-0.15703582248357265,0.19246757949538748,-10.499262118174402,4.8867711686421,-519705.5241628572
2.822822651596396e-12,0.5360847096732073,-140.59661725375997,0.5360880139353142,-4594.481587386453,0.026969890587768518,-0.15637760036656762,0.19246756187006883,-10.45529944073194,4.88677114609178,-517531.6139236354
2.8547389872535905e-12,0.5360846726301254,-139.99350846477193,0.5360880029999529,-4574.7801496036445,0.026969883342838775,-0.155706636107591,0.19246754410548836,-10.410459867299963,4.886771123363297,-515310.4369866502
2.8870161859926998e-12,0.5360846352943571,-139.37877309911133,0.5360879919781889,-4554.685833647957,0.026969876040664312,-0.1550220121933352,0.19246752620054566,-10.36472968390469,4.88677110045522,-513048.96373799624
2.9196583279238467e-12,0.5360845976635903,-138.7515041621338,0.5360879808693393,-4534.1947229766365,0.026969868680792826,-0.15432410295327578,0.1924675081541318,-10.318092692931799,4.886771077366142,-510738.90371741354
2.952669539289053e-12,0.5360845597354942,-138.11220482578702,0.5360879696727167,-4513.297907545133,0.02696986126276841,-0.15361218240779556,0.19246748996512883,-10.270536317652198,4.886771054094632,-508386.97146103164
2.986053992983796e-12,0.5360845215077191,-137.45998350713407,0.536087958387627,-4491.991233557612,0.02696985378613157,-0.15288646100439066,0.1924674716324101,-10.222043087380845,4.886771030639252,-505985.1097940162
3.019815909084564e-12,0.5360844829778973,-136.7953231732152,0.536087947013371,-4470.265874331923,0.026969846250419174,-0.152146345247451,0.19246745315484015,-10.172601169204768,4.886771006998536,-503539.7870892176
3.0539595553822762e-12,0.5360844441436423,-136.11734837819162,0.5360879355492448,-4448.117460107548,0.02696983865516446,-0.15139192953389868,0.19246743453127446,-10.122192189041268,4.886770983171038,-501043.1730265981
3.088489247921736e-12,0.5360844050025488,-135.42652223925037,0.536087923994538,-4425.537256217241,0.0269698309998969,-0.15062271527625834,0.19246741576055948,-10.070804821584945,4.886770959155281,-498501.4994516003
3.123409351547278e-12,0.5360843655521922,-134.7219859298503,0.5360879123485349,-4402.52069967112,0.02696982328414235,-0.14983871234729584,0.19246739684153258,-10.018420046655924,4.886770934949753,-495907.15696168365
3.158724280454482e-12,0.536084325790129,-134.00418336818117,0.5360879006105141,-4379.059159033028,0.026969815507422838,-0.14903949223927038,0.19246737777302186,-9.96502690562304,4.886770910552989,-493266.1504800127
3.1944384987481815e-12,0.5360842857138965,-133.27227271772674,0.5360878887797489,-4355.1479025912595,0.026969807669256666,-0.14822500198558144,0.19246735855384622,-9.910605923786212,4.886770885963453,-490571.08609034785
3.230556521006725e-12,0.5360842453210123,-132.5266795548839,0.5360878768555061,-4330.778415988836,0.026969799769158285,-0.14739486626439097,0.19246733918281514,-9.855146429350077,4.886770861179633,-487827.75139983423
3.2670829128527185e-12,0.536084204608974,-131.76657937063823,0.5360878648370472,-4305.945825329067,0.02696979180663833,-0.14654898473780792,0.19246731965872885,-9.798628645229627,4.886770836199987,-485028.96306298237
3.3040222915301286e-12,0.5360841635752606,-130.9923804138701,0.5360878527236278,-4280.641749943455,0.02696978378120361,-0.1456870235393932,0.1924672999803781,-9.741042148424103,4.886770811022972,-482180.3010071034
