panel,log10_mass_hinv,x,figure_no_c_x3_ne_n200,halfdome_native_x3_ne_n200,halfdome_paper_x3_ne_n200,figure_simulation_x3_ne_n200,native_percent,paper_percent
1,13.9,0.309361656644081,0.3079837606488585,0.18897834314208523,0.3141097047211727,0.31510349702868723,-38.640159875979606,1.9890477534945772
1,13.9,0.32032524517452515,0.3280946617483767,0.20132313897892856,0.33462856476980063,0.33504641542411884,-38.63870326139964,1.9914688604214303
1,13.9,0.331677190713398,0.3491578641511877,0.214258489014967,0.35612901245459244,0.3573059376067269,-38.63563991725197,1.996560587386953
1,13.9,0.34343162816813083,0.3711770580574311,0.2277709185306371,0.37858865081665394,0.3801025888193176,-38.63550734447742,1.9967809427693828
1,13.9,0.35560243642636524,0.3941517498452662,0.24187080791023047,0.4020247335761231,0.4032154808472818,-38.63510487897549,1.9974498994226542
1,13.9,0.36820477000478774,0.4180733781314055,0.2565600068757101,0.4264403352420149,0.4277611167459482,-38.63278068017279,2.001313058488874
1,13.9,0.38125350893253046,0.4429284790706947,0.2718284937566619,0.45181879832923205,0.45315244367488694,-38.62925808541744,2.0071681272764597
1,13.9,0.3947649008841623,0.4686962786733932,0.2876394330035894,0.47809889675555167,0.4787638123356332,-38.629887607017174,2.0061217701091705
1,13.9,0.40875489924677627,0.49534617172632306,0.30400066557689653,0.5052936633464089,0.5061889456257038,-38.62864337531293,2.0081898655677444
1,13.9,0.4232409237068169,0.5228404816273818,0.32089193175000524,0.5333694234667776,0.5337180127689245,-38.62527041685754,2.013796216892705
1,13.9,0.4382400784350816,0.5511329481334426,0.3382697541551466,0.5622539113589795,0.5620561638572019,-38.62283949802193,2.0178367602954994
1,13.9,0.45377103967194754,0.5801654026614445,0.356089833874275,0.5918734957283623,0.5910886076578032,-38.622704449325596,2.018061231022794
1,13.9,0.4698521453826982,0.6098712456289201,0.37433594737875425,0.622201210692462,0.6219508402961135,-38.62049570926628,2.021732480734806
1,13.9,0.4865034190020688,0.6401722972191534,0.39296409561387646,0.6531639233734443,0.6519558188403629,-38.61588554817593,2.0293952441749363
1,13.9,0.5037445212885212,0.6709798720241128,0.41188222486292575,0.6846086270018809,0.6817790937204334,-38.614816623273605,2.03117195403415
1,13.9,0.521596920049842,0.7021920083974018,0.4310488928444023,0.7164664384317537,0.7108581875339229,-38.61381392987138,2.032838577432705
1,13.9,0.5400816942562071,0.7336965345513329,0.45041373916374794,0.7486536513060206,0.7394291103774129,-38.61034938113983,2.0385971652209234
1,13.9,0.5592218602770486,0.7653694542717523,0.4699047709097681,0.7810506028543273,0.768838276090794,-38.60419065758488,2.048833866448918
1,13.9,0.5790400175957245,0.7970760010751207,0.48936744972082846,0.8134004276690615,0.7996744490177695,-38.60466893235343,2.0480389036832136
1,13.9,0.5995608428474605,0.8286679390297849,0.5087814872969387,0.8456694036219982,0.8308781189062368,-38.602489207845224,2.0516619252964885
1,13.9,0.6208085657096933,0.8599878679239472,0.5280537853997106,0.8777027877955942,0.8614591545411836,-38.597530837910746,2.059903462872281
1,13.9,0.6428096428452703,0.8908668517984422,0.5470576878100257,0.9092900589897647,0.8917419225030083,-38.59265425516168,2.0680090581584265
1,13.9,0.6655900517183396,0.9211261663788401,0.5656452661618835,0.9401853385784631,0.9222307342129213,-38.59198806765356,2.06911635943956
1,13.9,0.6891781574201151,0.9505806859253099,0.5837671899734835,0.9703066320706041,0.9511844063841215,-38.588359871289036,2.0751469535795097
1,13.9,0.7136018112765302,0.979035566997228,0.6013090999497099,0.999463857556146,0.9774112060543872,-38.5814856763613,2.086572873095194
1,13.9,0.7388914244699863,1.0062911193563262,0.6180827559806802,1.027344132382247,1.004749868495374,-38.578136675196276,2.0921394038921237
1,13.9,0.7650768573575923,1.0321446553202611,0.6339835471334608,1.0537735778456234,1.0312325302887144,-38.576095524445265,2.0955320956102863
1,13.9,0.7921907148059456,1.056388566653207,0.6489336679066248,1.078622869799007,1.0569112387035469,-38.57055174664173,2.104746666867241
1,13.9,0.8202650111230473,1.078818881347086,0.6628116829181249,1.1016901648387396,1.080454808864245,-38.561356834013374,2.1200299593473027
1,13.9,0.8493347030991922,1.099231088912053,0.6753682966482243,1.1225610972719544,1.1036960050511069,-38.55993489806955,2.1223934252980525
1,13.9,0.8794341143666485,1.1174279312005977,0.686591424475801,1.1412155806871127,1.1194433845677172,-38.55608891589931,2.1287860113678114
1,13.9,0.910600212954594,1.1332165431039953,0.6963806342734522,1.1574866821682064,1.1381914543644474,-38.54831730871182,2.1417035615922675
1,13.9,0.9428713294170165,1.1464166979392645,0.7045952246980456,1.1711405354604558,1.1547230723081816,-38.53934385598298,2.1566187552600757
1,13.9,0.9762855674233747,1.1568608429695713,0.7110383022433417,1.1818498746979522,1.1693241329541897,-38.53726603640918,2.16007239593623
1,13.9,1.0108845328076193,1.164395398348792,0.715741600760218,1.1896674461920613,1.1822236726540074,-38.53105210006858,2.1704008689064747
1,13.9,1.0467090778142696,1.1688893107885618,0.718627317053602,1.194463929629015,1.1928984185570917,-38.52049886838317,2.187941886747158
1,13.9,1.0838038094779259,1.1702294329612757,0.7195368486467152,1.1959757044461565,1.1992506537429743,-38.5131814001703,2.200104591432961
1,13.9,1.1222125268842393,1.1683288192129797,0.7184184271964651,1.194116724069618,1.2037916507130555,-38.50888419576839,2.2072471749870592
1,13.9,1.161983054757459,1.1631231308739376,0.7153215407017149,1.1889692448069304,1.2056669111005698,-38.49992991161282,2.2221305076765896
1,13.9,1.2031623515921903,1.1545799236800722,0.7102280281539777,1.1805030804001422,1.2086313286139163,-38.4860230472206,2.2452457546155324
1,13.9,1.2458016919075758,1.142694413836037,0.7029780103026559,1.1684524881013745,1.2129693431092887,-38.48066448992681,2.2541524622376796
1,13.9,1.289951421508392,1.1274950205416578,0.6937084686181162,1.1530451511916513,1.2172268924218084,-38.473478287748634,2.2660969835342604
