mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e13,1.0,2.0,1.7355811877329016e-7,1.7355811945250012e-7,3.913444013292633e-9
1.0e13,1.0,4.0,2.2190148768454872e-8,2.2190148454408533e-8,1.4152511607079532e-8
1.0e13,3.0,0.003,2.2613809692566725e-6,2.2613809693811233e-6,5.5033089196854235e-11
1.0e13,3.0,0.01,2.2379584690494146e-6,2.237958469213321e-6,7.323919248847233e-11
1.0e13,3.0,0.03,2.187759188472433e-6,2.1877591894033233e-6,4.2549941348113407e-10
1.0e13,3.0,0.1,2.04924324968147e-6,2.0492432526393227e-6,1.4433878536834754e-9
1.0e13,3.0,0.3,1.7233530300424456e-6,1.723353035618433e-6,3.235545609214796e-9
1.0e13,3.0,1.0,9.358908211455991e-7,9.358908356515158e-7,1.5499582284306257e-8
1.0e13,3.0,2.0,3.9042190341804204e-7,3.904219254430687e-7,5.641339906325982e-8
1.0e13,3.0,4.0,7.276467316113414e-8,7.276467322622641e-8,8.945586493780411e-10
1.0e13,5.0,0.003,2.7648457610670245e-6,2.764845761436687e-6,1.3370105023113865e-10
1.0e13,5.0,0.01,2.7403971648518622e-6,2.7403971653804315e-6,1.9288060038036292e-10
1.0e13,5.0,0.03,2.6884254751874655e-6,2.6884254787139127e-6,1.311714736829117e-9
1.0e13,5.0,0.1,2.5467716437028566e-6,2.5467716486400253e-6,1.938598837014638e-9
1.0e13,5.0,0.3,2.2132561805232333e-6,2.2132562159060175e-6,1.5986755030894528e-8
1.0e13,5.0,1.0,1.3528020858578473e-6,1.352802103055835e-6,1.2712863206587599e-8
1.0e13,5.0,2.0,6.611569248388829e-7,6.611569468187055e-7,3.324448671904179e-8
1.0e13,5.0,4.0,1.603491587727535e-7,1.6034916958042415e-7,6.740085645162708e-8
1.0e14,0.01,0.003,1.432149497042695e-5,1.4347878712558884e-5,0.001842247767178895
1.0e14,0.01,0.01,1.3844218536820015e-5,1.3892411293451176e-5,0.0034810745368536455
1.0e14,0.01,0.03,1.2740950479773243e-5,1.2802725190416251e-5,0.004848516658241264
1.0e14,0.01,0.1,9.681531803405867e-6,9.72999197676138e-6,0.005005424176623086
1.0e14,0.01,0.3,4.561050263539414e-6,4.701754944567414e-6,0.03084918448559515
1.0e14,0.01,1.0,5.140776718963505e-7,6.934822446922785e-7,0.3489833980420376
1.0e14,0.01,2.0,5.3666261660236665e-8,1.1349926938422161e-7,1.114909178932384
