12.013,0.00113,1.0000000000000001e-7,4.1825511024932845e-8,4.182516821676797e-8,4.182559370327106e-8
12.013,0.00113,1.6426491045299075e-7,4.182547667976582e-8,4.182513387134026e-8,4.182559370327106e-8
12.013,0.00113,2.698296080612907e-7,4.182542806737271e-8,4.182508525857858e-8,4.182559370327106e-8
12.013,0.00113,4.432353640575351e-7,4.182535926104565e-8,4.182501645172918e-8,4.182559370327106e-8
12.013,0.00113,7.280801738650976e-7,4.182526187207867e-8,4.1824919062021813e-8,4.182559370327106e-8
12.013,0.00113,1.1959802456254818e-6,4.1825124027034663e-8,4.1824781215928774e-8,4.182559370327106e-8
12.013,0.00113,1.9645758795121526e-6,4.1824928920157695e-8,4.182458610756529e-8,4.182559370327106e-8
12.013,0.00113,3.227108809261693e-6,4.182465276444152e-8,4.182430994974393e-8,4.182559370327106e-8
12.013,0.00113,5.301007395754297e-6,4.1824261891541516e-8,4.182391907386839e-8,4.182559370327106e-8
12.013,0.00113,8.707695051742211e-6,4.1823708646933024e-8,4.18233658250563e-8,4.182559370327106e-8
12.013,0.00113,1.4303687479263852e-5,4.1822925579804563e-8,4.182258275198458e-8,4.182559370327106e-8
12.013,0.00113,2.3495939429288417e-5,4.182181721919221e-8,4.182147438296259e-8,4.182559370327106e-8
12.013,0.00113,3.8595583863609565e-5,4.182024843339641e-8,4.181990558525731e-8,4.182559370327106e-8
12.013,0.00113,6.33990012723672e-5,4.1818027952727257e-8,4.181768508771068e-8,4.182559370327106e-8
12.013,0.00113,0.00010414231266814445,4.1814885044922e-8,4.181454215597962e-8,4.182559370327106e-8
12.013,0.00113,0.00017106927664800093,4.1810436495357026e-8,4.1810093572500154e-8,4.182559370327106e-8
12.013,0.00113,0.00028100679409841776,4.1804139856472093e-8,4.180379688557328e-8,4.182559370327106e-8
12.013,0.00113,0.00046159555869258604,4.179522724338145e-8,4.179488420451926e-8,4.182559370327106e-8
12.013,0.00113,0.0007582395311413588,4.1782611549131006e-8,4.1782268414205804e-8,4.182559370327106e-8
12.013,0.00113,0.00124552148684853,4.176475351524416e-8,4.176441024441644e-8,4.182559370327106e-8
12.013,0.00113,0.002045954755044497,4.173947314175438e-8,4.1739129678429006e-8,4.182559370327106e-8
12.013,0.00113,0.0033607857462825456,4.170368170799731e-8,4.1703337971669714e-8,4.182559370327106e-8
12.013,0.00113,0.005520591696647901,4.1652999974927185e-8,4.165265585098335e-8,4.182559370327106e-8
12.013,0.00113,0.009068395006973916,4.1581211809835725e-8,4.158086713509943e-8,4.182559370327106e-8
12.013,0.00113,0.01489619093772919,4.147947649348495e-8,4.147913103602475e-8,4.182559370327106e-8
12.013,0.00113,0.024469214704767362,4.133517922027197e-8,4.133483265203883e-8,4.182559370327106e-8
12.013,0.00113,0.04019433362333615,4.11302203175441e-8,4.112987217973778e-8,4.182559370327106e-8
12.013,0.00113,0.06602518613354949,4.083838993139121e-8,4.083803959520547e-8,4.182559370327106e-8
12.013,0.00113,0.1084562128786955,4.042115315716603e-8,4.0420799791088784e-8,4.182559370327106e-8
12.013,0.00113,0.17815550096589414,3.982045401609003e-8,3.982009661485667e-8,4.182559370327106e-8
12.013,0.00113,0.292646974128703,3.8945463375711186e-8,3.8945100986311655e-8,4.182559370327106e-8
12.013,0.00113,0.480716289995901,3.76460176661525e-8,3.764565012693018e-8,4.182559370327106e-8
12.013,0.00113,0.789648183294706,3.565421338984291e-8,3.565384323748023e-8,4.182559370327106e-8
12.013,0.00113,1.297114881182717,3.243942879817184e-8,3.243906571560721e-8,4.182559370327106e-8
12.013,0.00113,2.1307045980472066,2.675396700758465e-8,2.6753639370678307e-8,4.182559370327106e-8
12.013,0.00113,3.5000000000000004,1.3711908574757754e-8,1.3711721065359166e-8,4.182559370327106e-8
12.013,0.00113,3.8,8.657019804601606e-9,8.656898905501924e-9,4.182559370327106e-8
12.013,0.00113,3.98,2.734756349490952e-9,2.73471768698663e-9,4.182559370327106e-8
12.013,0.00113,3.9998,2.7344460168375515e-10,2.7344073075881195e-10,4.182559370327106e-8
12.013,0.0037,1.0000000000000001e-7,4.151069539901062e-8,4.151035347977809e-8,4.151077747472382e-8
12.013,0.0037,1.6426491045299075e-7,4.151066130417828e-8,4.1510319384676305e-8,4.151077747472382e-8
12.013,0.0037,2.698296080612907e-7,4.1510613046110647e-8,4.1510271126227294e-8,4.151077747472382e-8
12.013,0.0037,4.432353640575351e-7,4.15105447412984e-8,4.1510202820874436e-8,4.151077747472382e-8
12.013,0.0037,7.280801738650976e-7,4.1510448062179064e-8,4.151010614099091e-8,4.151077747472382e-8
12.013,0.0037,1.1959802456254818e-6,4.151031122185844e-8,4.1509969299591086e-8,4.151077747472382e-8
12.013,0.0037,1.9645758795121526e-6,4.151011753707411e-8,4.150977561328064e-8,4.151077747472382e-8
12.013,0.0037,3.227108809261693e-6,4.150984339419807e-8,4.150950146824575e-8,4.151077747472382e-8
12.013,0.0037,5.301007395754297e-6,4.1509455370286634e-8,4.150911344127693e-8,4.151077747472382e-8
12.013,0.0037,8.707695051742211e-6,4.150890615815756e-8,4.150856422481607e-8,4.151077747472382e-8
12.013,0.0037,1.4303687479263852e-5,4.1508128798631074e-8,4.150778685914979e-8,4.151077747472382e-8
12.013,0.0037,2.3495939429288417e-5,4.150702851660393e-8,4.1506686568421273e-8,4.151077747472382e-8
12.013,0.0037,3.8595583863609565e-5,4.15054711653066e-8,4.150512920479991e-8,4.151077747472382e-8
12.013,0.0037,6.33990012723672e-5,4.15032668691358e-8,4.150292489119746e-8,4.151077747472382e-8
12.013,0.0037,0.00010414231266814445,4.1500146869051894e-8,4.149980486648407e-8,4.151077747472382e-8
12.013,0.0037,0.00017106927664800093,4.1495730743400785e-8,4.149538870601248e-8,4.151077747472382e-8
12.013,0.0037,0.00028100679409841776,4.14894799979469e-8,4.14891379112838e-8,4.151077747472382e-8
12.013,0.0037,0.00046159555869258604,4.1480632343698244e-8,4.148029018723951e-8,4.151077747472382e-8
12.013,0.0037,0.0007582395311413588,4.146810859497851e-8,4.146776633957401e-8,4.151077747472382e-8
12.013,0.0037,0.00124552148684853,4.1450380707139917e-8,4.14500383113775e-8,4.151077747472382e-8
12.013,0.0037,0.002045954755044497,4.142528455729443e-8,4.142494196236808e-8,4.151077747472382e-8
12.013,0.0037,0.0033607857462825456,4.138975390962802e-8,4.138941103213533e-8,4.151077747472382e-8
12.013,0.0037,0.005520591696647901,4.133944138117547e-8,4.1339098103097034e-8,4.151077747472382e-8
12.013,0.0037,0.009068395006973916,4.126817600629436e-8,4.126783216086256e-8,4.151077747472382e-8
12.013,0.0037,0.01489619093772919,4.116718119243429e-8,4.116683654305901e-8,4.151077747472382e-8
12.013,0.0037,0.024469214704767362,4.1023933400740015e-8,4.102358761201246e-8,4.151077747472382e-8
12.013,0.0037,0.04019433362333615,4.082046342151412e-8,4.082011602109164e-8,4.151077747472382e-8
12.013,0.0037,0.06602518613354949,4.053074936067179e-8,4.053039969474574e-8,4.151077747472382e-8
12.013,0.0037,0.1084562128786955,4.0116530890006896e-8,4.0116178088693704e-8,4.151077747472382e-8
12.013,0.0037,0.17815550096589414,3.9520162858880865e-8,3.9519805864910974e-8,4.151077747472382e-8
12.013,0.0037,0.292646974128703,3.865145569161858e-8,3.8651093493680454e-8,4.151077747472382e-8
12.013,0.0037,0.480716289995901,3.736130465874638e-8,3.736093705021883e-8,4.151077747472382e-8
12.013,0.0037,0.789648183294706,3.53837208092534e-8,3.5383350312984516e-8,4.151077747472382e-8
12.013,0.0037,1.297114881182717,3.219198605720318e-8,3.219162236935864e-8,4.151077747472382e-8
12.013,0.0037,2.1307045980472066,2.6547974037931792e-8,2.654764564162077e-8,4.151077747472382e-8
12.013,0.0037,3.5000000000000004,1.360466103350985e-8,1.3604473037141497e-8,4.151077747472382e-8
12.013,0.0037,3.8,8.589076086370847e-9,8.588954877036372e-9,4.151077747472382e-8
12.013,0.0037,3.98,2.713248765393802e-9,2.7132100042714775e-9,4.151077747472382e-8
12.013,0.0037,3.9998,2.71293602088038e-10,2.7128972124806546e-10,4.151077747472382e-8
12.013,0.0127,1.0000000000000001e-7,4.043657411565593e-8,4.0436235550989656e-8,4.043665413512731e-8
12.013,0.0127,1.6426491045299075e-7,4.043654087500103e-8,4.04362023100743e-8,4.043665413512731e-8
12.013,0.0127,2.698296080612907e-7,4.043649382594215e-8,4.043615526064607e-8,4.043665413512731e-8
12.013,0.0127,4.432353640575351e-7,4.0436427232369466e-8,4.043608866655053e-8,4.043665413512731e-8
12.013,0.0127,7.280801738650976e-7,4.043633297535074e-8,4.0435994408792894e-8,4.043665413512731e-8
12.013,0.0127,1.1959802456254818e-6,4.0436199563288556e-8,4.0435860995686575e-8,4.043665413512731e-8
12.013,0.0127,1.9645758795121526e-6,4.043601073088568e-8,4.043567216180747e-8,4.043665413512731e-8
12.013,0.0127,3.227108809261693e-6,4.0435743456105226e-8,4.043540488493866e-8,4.043665413512731e-8
12.013,0.0127,5.301007395754297e-6,4.0435365153346115e-8,4.043502657922199e-8,4.043665413512731e-8
12.013,0.0127,8.707695051742211e-6,4.043482970060783e-8,4.043449112229298e-8,4.043665413512731e-8
12.013,0.0127,1.4303687479263852e-5,4.043407181622756e-8,4.043373323197265e-8,4.043665413512731e-8
12.013,0.0127,2.3495939429288417e-5,4.043299909947712e-8,4.0432660506803866e-8,4.043665413512731e-8
12.013,0.0127,3.8595583863609565e-5,4.0431480764307965e-8,4.043114215971285e-8,4.043665413512731e-8
12.013,0.0127,6.33990012723672e-5,4.042933169193781e-8,4.042899307048151e-8,4.043665413512731e-8
12.013,0.0127,0.00010414231266814445,4.042628985624389e-8,4.042595121096516e-8,4.043665413512731e-8
12.013,0.0127,0.00017106927664800093,4.042198436558127e-8,4.042164568662113e-8,4.043665413512731e-8
12.013,0.0127,0.00028100679409841776,4.041589021501932e-8,4.041555148839336e-8,4.043665413512731e-8
12.013,0.0127,0.00046159555869258604,4.040726420955329e-8,4.040692541540657e-8,4.043665413512731e-8
12.013,0.0127,0.0007582395311413588,4.039505419203978e-8,4.0394715302167454e-8,4.043665413512731e-8
12.013,0.0127,0.00124552148684853,4.037777038102942e-8,4.0377431355362753e-8,4.043665413512731e-8
12.013,0.0127,0.002045954755044497,4.035330282853503e-8,4.035296361017961e-8,4.043665413512731e-8
12.013,0.0127,0.0033607857462825456,4.03186620203749e-8,4.0318322528649886e-8,4.043665413512731e-8
12.013,0.0127,0.005520591696647901,4.026960927135865e-8,4.0269269392122056e-8,4.043665413512731e-8
12.013,0.0127,0.009068395006973916,4.020012773298786e-8,4.0199787304916235e-8,4.043665413512731e-8
12.013,0.0127,0.01489619093772919,4.0101659623676994e-8,4.0101318417820903e-8,4.043665413512731e-8
12.013,0.0127,0.024469214704767362,3.9961992823288776e-8,3.9961650515005685e-8,4.043665413512731e-8
12.013,0.0127,0.04019433362333615,3.976360328833912e-8,3.976325942036447e-8,4.043665413512731e-8
12.013,0.0127,0.06602518613354949,3.948111048822248e-8,3.9480764427562425e-8,4.043665413512731e-8
12.013,0.0127,0.1084562128786955,3.907719102742168e-8,3.9076841932056876e-8,4.043665413512731e-8
12.013,0.0127,0.17815550096589414,3.849560164205313e-8,3.849524848965805e-8,4.043665413512731e-8
12.013,0.0127,0.292646974128703,3.7648335185392614e-8,3.7647977002401964e-8,4.043665413512731e-8
12.013,0.0127,0.480716289995901,3.6389900171374265e-8,3.638953677667948e-8,4.043665413512731e-8
12.013,0.0127,0.789648183294706,3.4460840906914096e-8,3.446047479953167e-8,4.043665413512731e-8
12.013,0.0127,1.297114881182717,3.134775968925121e-8,3.134740042111796e-8,4.043665413512731e-8
12.013,0.0127,2.1307045980472066,2.584518416423102e-8,2.5844859809714405e-8,4.043665413512731e-8
12.013,0.0127,3.5000000000000004,1.3238781503324355e-8,1.323859582481849e-8,4.043665413512731e-8
12.013,0.0127,3.8,8.357286131773048e-9,8.357166416981236e-9,4.043665413512731e-8
12.013,0.0127,3.98,2.6398762241764174e-9,2.63983794115932e-9,4.043665413512731e-8
12.013,0.0127,3.9998,2.6395553149424887e-10,2.6395169852475474e-10,4.043665413512731e-8
12.013,0.047,1.0000000000000001e-7,3.671445511294957e-8,3.6714128416817536e-8,3.671452800534678e-8
12.013,0.047,1.6426491045299075e-7,3.6714424832931685e-8,3.671409813657007e-8,3.671452800534678e-8
12.013,0.047,2.698296080612907e-7,3.67143819743794e-8,3.671405527769254e-8,3.671452800534678e-8
12.013,0.047,4.432353640575351e-7,3.671432131207943e-8,3.671399461493094e-8,3.671452800534678e-8
12.013,0.047,7.280801738650976e-7,3.6714235450226234e-8,3.671390875242406e-8,3.671452800534678e-8
12.013,0.047,1.1959802456254818e-6,3.6714113920741e-8,3.6713787222013194e-8,3.671452800534678e-8
12.013,0.047,1.9645758795121526e-6,3.6713941907022406e-8,3.671361520698464e-8,3.671452800534678e-8
12.013,0.047,3.227108809261693e-6,3.671369843752849e-8,3.67133717356404e-8,3.671452800534678e-8
12.013,0.047,5.301007395754297e-6,3.6713353828944766e-8,3.6713027124441764e-8,3.671452800534678e-8
12.013,0.047,8.707695051742211e-6,3.671286606719118e-8,3.6712539358989095e-8,3.671452800534678e-8
12.013,0.047,1.4303687479263852e-5,3.671217568499298e-8,3.671184897155418e-8,3.671452800534678e-8
12.013,0.047,2.3495939429288417e-5,3.671119851136788e-8,3.671087179050939e-8,3.671452800534678e-8
12.013,0.047,3.8595583863609565e-5,3.670981540875569e-8,3.6709488677380385e-8,3.671452800534678e-8
12.013,0.047,6.33990012723672e-5,3.670785774584099e-8,3.6707530999558265e-8,3.671452800534678e-8
12.013,0.047,0.00010414231266814445,3.6705086833253605e-8,3.670476006584937e-8,3.671452800534678e-8
12.013,0.047,0.00017106927664800093,3.670116481101789e-8,3.6700838013722556e-8,3.671452800534678e-8
12.013,0.047,0.00028100679409841776,3.669561342907526e-8,3.669528658953711e-8,3.671452800534678e-8
12.013,0.047,0.00046159555869258604,3.6687755673532365e-8,3.6687428774275e-8,3.671452800534678e-8
12.013,0.047,0.0007582395311413588,3.667663307010142e-8,3.667630608632768e-8,3.671452800534678e-8
12.013,0.047,0.00124552148684853,3.666088846046197e-8,3.666056135694172e-8,3.671452800534678e-8
12.013,0.047,0.002045954755044497,3.6638599671163406e-8,3.663827239779536e-8,3.671452800534678e-8
12.013,0.047,0.0033607857462825456,3.660704311189929e-8,3.6606715597392866e-8,3.671452800534678e-8
12.013,0.047,0.005520591696647901,3.6562356854743714e-8,3.6562028997665596e-8,3.671452800534678e-8
12.013,0.047,0.009068395006973916,3.649905823941781e-8,3.649872989561894e-8,3.671452800534678e-8
12.013,0.047,0.01489619093772919,3.640934791555215e-8,3.640901888081922e-8,3.671452800534678e-8
12.013,0.047,0.024469214704767362,3.6282093201097785e-8,3.628176318778948e-8,3.671452800534678e-8
12.013,0.047,0.04019433362333615,3.6101313117975375e-8,3.6100981722613466e-8,3.671452800534678e-8
12.013,0.047,0.06602518613354949,3.5843850343337544e-8,3.5843517008368297e-8,3.671452800534678e-8
12.013,0.047,0.1084562128786955,3.547562939057543e-8,3.54752933753426e-8,3.671452800534678e-8
12.013,0.047,0.17815550096589414,3.494526697423016e-8,3.494492738110918e-8,3.671452800534678e-8
12.013,0.047,0.292646974128703,3.4172322375649345e-8,3.4171978357169226e-8,3.671452800534678e-8
12.013,0.047,0.480716289995901,3.302383179424897e-8,3.302348323585294e-8,3.671452800534678e-8
12.013,0.047,0.789648183294706,3.126299116225511e-8,3.126264045321608e-8,3.671452800534678e-8
12.013,0.047,1.297114881182717,2.8422579778214585e-8,2.8422235975407163e-8,3.671452800534678e-8
12.013,0.047,2.1307045980472066,2.341028658761734e-8,2.3409976362940077e-8,3.671452800534678e-8
12.013,0.047,3.5000000000000004,1.1971379541865353e-8,1.1971201961635787e-8,3.671452800534678e-8
12.013,0.047,3.8,7.554404841436398e-9,7.554290348693266e-9,3.671452800534678e-8
12.013,0.047,3.98,2.385733183816408e-9,2.385696570457128e-9,3.671452800534678e-8
12.013,0.047,3.9998,2.385384779995206e-10,2.385348122334924e-10,3.671452800534678e-8
