shape_index,x,previous_h,smooth_h,previous_dh_dx,smooth_dh_dx,physical_y_over_A
0.000000000000000000e+00,3.980000000000000426e+00,3.743488506701190231e-05,3.743488506701190231e-05,-2.615285008357553625e-05,-2.615285008357553625e-05,2.991044974244716498e-05
0.000000000000000000e+00,3.983999999999999986e+00,3.733047588744554924e-05,3.733047588744554924e-05,-2.605182150753703705e-05,-2.605182150753703705e-05,2.668478926607948865e-05
0.000000000000000000e+00,3.988000000000000433e+00,3.722646984238334145e-05,3.722646984238334145e-05,-2.595128235833375871e-05,-2.595128235833375871e-05,2.305109184543597061e-05
0.000000000000000000e+00,3.991999999999999993e+00,3.712286497978318112e-05,3.712286497978318112e-05,-2.585122980653238207e-05,-2.585122980653238207e-05,1.877345528356310963e-05
0.000000000000000000e+00,3.995999999999999996e+00,3.701965935888271842e-05,3.701965935888271842e-05,-2.575166104163881774e-05,-2.575166104163881774e-05,1.324124441986650353e-05
0.000000000000000000e+00,4.000000000000000000e+00,3.691685105012392496e-05,3.691685105012392496e-05,-3.847885990793186806e-05,-2.565257327195458322e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.003999999999999559e+00,3.676332475677444438e-05,3.681443813507837194e-05,-3.828447990787904235e-05,-2.555396372443438619e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.008000000000000007e+00,3.661057367101947126e-05,3.671241870637246760e-05,-3.809125479096595930e-05,-2.545582964454428033e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.012000000000000455e+00,3.645859318912218701e-05,3.661079086761417196e-05,-3.789917666948830135e-05,-2.535816829612199300e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.016000000000000014e+00,3.630737873877476116e-05,3.650955273331954888e-05,-3.770823771661231682e-05,-2.526097696123771706e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.019999999999999574e+00,3.615692577885582887e-05,3.640870242884015841e-05,-3.751843016585103502e-05,-2.516425294005637995e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.024000000000000021e+00,3.600722979918997421e-05,3.630823809029082181e-05,-3.732974631054539422e-05,-2.506799355070085122e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.028000000000000469e+00,3.585828632030989011e-05,3.620815786447828782e-05,-3.714217850335093291e-05,-2.497219612911666121e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.032000000000000028e+00,3.571009089321973092e-05,3.610845990883011580e-05,-3.695571915572840450e-05,-2.487685802893757696e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.035999999999999588e+00,3.556263909916091792e-05,3.600914239132411445e-05,-3.677036073743967755e-05,-2.478197662135235032e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.040000000000000036e+00,3.541592654938020140e-05,3.591020349041847181e-05,-3.658609577604869781e-05,-2.468754929497263845e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.044000000000000483e+00,3.526994888489928126e-05,3.581164139498224430e-05,-3.640291685642666511e-05,-2.459357345570199830e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.048000000000000043e+00,3.512470177628662985e-05,3.571345430422669966e-05,-3.622081662026217731e-05,-2.450004652660617876e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.051999999999999602e+00,3.498018092343110381e-05,3.561564042763647685e-05,-3.603978776557575166e-05,-2.440696594778401252e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.056000000000000050e+00,3.483638205531740581e-05,3.551819798490212161e-05,-3.585982304623889301e-05,-2.431432917623996807e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.060000000000000497e+00,3.469330092980411445e-05,3.542112520585254061e-05,-3.568091527149837983e-05,-2.422213368575740314e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.064000000000000057e+00,3.455093333340279163e-05,3.532442033038813334e-05,-3.550305730550411444e-05,-2.413037696677300387e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.067999999999999616e+00,3.440927508105938031e-05,3.522808160841450667e-05,-3.532624206684185903e-05,-2.403905652625223710e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.072000000000000064e+00,3.426832201593732339e-05,3.513210729977640626e-05,-3.515046252807026096e-05,-2.394816988756576150e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.076000000000000512e+00,3.412807000920250544e-05,3.503649567419267805e-05,-3.497571171526212686e-05,-2.385771459036721765e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.080000000000000071e+00,3.398851495981073555e-05,3.494124501119110762e-05,-3.480198270755080595e-05,-2.376768819047158732e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.083999999999999631e+00,3.384965279429539951e-05,3.484635360004408641e-05,-3.462926863667906033e-05,-2.367808825973474540e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.088000000000000078e+00,3.371147946655861540e-05,3.475181973970470475e-05,-3.445756268655393221e-05,-2.358891238593414344e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.092000000000000526e+00,3.357399095766336490e-05,3.465764173874327184e-05,-3.428685809280503994e-05,-2.350015817265032670e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.096000000000000085e+00,3.343718327562738652e-05,3.456381791528447944e-05,-3.411714814234687206e-05,-2.341182323914952520e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.099999999999999645e+00,3.330105245521881695e-05,3.447034659694461301e-05,-3.394842617294523514e-05,-2.332390522026706810e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.104000000000000092e+00,3.316559455775369605e-05,3.437722612076979286e-05,-3.378068557278788268e-05,-2.323640176629203477e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.108000000000000540e+00,3.303080567089548429e-05,3.428445483317422884e-05,-3.361391978005946036e-05,-2.314931054285256654e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.112000000000000099e+00,3.289668190845514265e-05,3.419203108987914585e-05,-3.344812228251924996e-05,-2.306262923080240151e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.115999999999999659e+00,3.276321941019466838e-05,3.409995325585200756e-05,-3.328328661708459185e-05,-2.297635552610798884e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.120000000000000107e+00,3.263041434163030559e-05,3.400821970524651257e-05,-3.311940636941623854e-05,-2.289048713973708350e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.124000000000000554e+00,3.249826289383906931e-05,3.391682882134252963e-05,-3.295647517350920396e-05,-2.280502179754760887e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.128000000000000114e+00,3.236676128326605571e-05,3.382577899648700183e-05,-3.279448671128658743e-05,-2.271995724017803706e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.131999999999999673e+00,3.223590575153337175e-05,3.373506863203491860e-05,-3.263343471219708392e-05,-2.263529122293822670e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.136000000000000121e+00,3.210569256525088773e-05,3.364469613829081617e-05,-3.247331295281651942e-05,-2.255102151570137205e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.140000000000000568e+00,3.197611801582885325e-05,3.355465993445081347e-05,-3.231411525645335722e-05,-2.246714590279684992e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.144000000000000128e+00,3.184717841929116371e-05,3.346495844854502740e-05,-3.215583549275683335e-05,-2.238366218290391705e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.147999999999999687e+00,3.171887011609114085e-05,3.337559011738032021e-05,-3.199846757732977443e-05,-2.230056816894618676e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.152000000000000135e+00,3.159118947092856680e-05,3.328655338648346017e-05,-3.184200547134461394e-05,-2.221786168798706439e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.156000000000000583e+00,3.146413287256797861e-05,3.319784671004487862e-05,-3.168644318116272882e-05,-2.213554058112607049e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.160000000000000142e+00,3.133769673365864323e-05,3.310946855086285384e-05,-3.153177475795748268e-05,-2.205360270339603473e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.163999999999999702e+00,3.121187749055619274e-05,3.302141738028768823e-05,-3.137799429734074532e-05,-2.197204592366092341e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.168000000000000149e+00,3.108667160314548599e-05,3.293369167816673248e-05,-3.122509593899275282e-05,-2.189086812451468677e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.172000000000000597e+00,3.096207555466527962e-05,3.284628993278973497e-05,-3.107307386629566079e-05,-2.181006720218097369e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.176000000000000156e+00,3.083808585153390860e-05,3.275921064083447585e-05,-3.092192230596990297e-05,-2.172964106641355449e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.179999999999999716e+00,3.071469902317672197e-05,3.267245230731272631e-05,-3.077163552771435126e-05,-2.164958764039751960e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.184000000000000163e+00,3.059191162185479921e-05,3.258601344551683132e-05,-3.062220784384948451e-05,-2.156990486065136261e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.188000000000000611e+00,3.046972022249568932e-05,3.249989257696669887e-05,-3.047363360896455524e-05,-2.149059067693003897e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.192000000000000171e+00,3.034812142252431256e-05,3.241408823135675545e-05,-3.032590721956659609e-05,-2.141164305212835345e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.195999999999999730e+00,3.022711184169631180e-05,3.232859894650376876e-05,-3.017902311373379704e-05,-2.133305996218556731e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.200000000000000178e+00,3.010668812193240676e-05,3.224342326829484669e-05,-3.003297577077161678e-05,-2.125483939599056443e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.204000000000000625e+00,2.998684692715451009e-05,3.215855975063574798e-05,-2.988775971087245846e-05,-2.117697935528786460e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.208000000000000185e+00,2.986758494312215511e-05,3.207400695539976208e-05,-2.974336949477738163e-05,-2.109947785458441598e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.211999999999999744e+00,2.974889887727171541e-05,3.198976345237675845e-05,-2.959979972344231030e-05,-2.102233292105700762e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.216000000000000192e+00,2.963078545855561094e-05,3.190582781922263558e-05,-2.945704503770598586e-05,-2.094554259446055613e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.220000000000000639e+00,2.951324143728375693e-05,3.182219864140937320e-05,-2.931510011796185697e-05,-2.086910492703717839e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.224000000000000199e+00,2.939626358496614454e-05,3.173887451217513188e-05,-2.917395968383274782e-05,-2.079301798342588089e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.227999999999999758e+00,2.927984869415605846e-05,3.165585403247484045e-05,-2.903361849384779634e-05,-2.071727984057297414e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.232000000000000206e+00,2.916399357829539172e-05,3.157313581093119015e-05,-2.889407134512322103e-05,-2.064188858764334089e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.236000000000000654e+00,2.904869507156116677e-05,3.149071846378591322e-05,-2.875531307304581187e-05,-2.056684232593229727e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.240000000000000213e+00,2.893395002871270694e-05,3.140860061485152240e-05,-2.861733855095876917e-05,-2.049213916877822979e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.243999999999999773e+00,2.881975532494054953e-05,3.132678089546311136e-05,-2.848014268985078491e-05,-2.041777724147586937e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.248000000000000220e+00,2.870610785571645659e-05,3.124525794443088015e-05,-2.834372043804785822e-05,-2.034375468119033442e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.252000000000000668e+00,2.859300453664484197e-05,3.116403040799278952e-05,-2.820806678090808238e-05,-2.027006963687185830e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.256000000000000227e+00,2.848044230331513006e-05,3.108309693976757425e-05,-2.807317674051884739e-05,-2.019672026917117757e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.259999999999999787e+00,2.836841811115531735e-05,3.100245620070810895e-05,-2.793904537539681761e-05,-2.012370475035555033e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.264000000000000234e+00,2.825692893528702142e-05,3.092210685905502447e-05,-2.780566778019088060e-05,-2.005102126422549289e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.268000000000000682e+00,2.814597177038153270e-05,3.084204759029089368e-05,-2.767303908538762028e-05,-1.997866800603226859e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.272000000000000242e+00,2.803554363051688619e-05,3.076227707709451868e-05,-2.754115445701924640e-05,-1.990664318239593566e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.275999999999999801e+00,2.792564154903662716e-05,3.068279400929559771e-05,-2.741000909637467158e-05,-1.983494501122400500e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.280000000000000249e+00,2.781626257840882083e-05,3.060359708382978487e-05,-2.727959823971234005e-05,-1.976357172163088728e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.284000000000000696e+00,2.770740379008722028e-05,3.052468500469393976e-05,-2.714991715797658003e-05,-1.969252155385785514e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.288000000000000256e+00,2.759906227437278672e-05,3.044605648290192585e-05,-2.702096115651575524e-05,-1.962179275919378462e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.291999999999999815e+00,2.749123514027692418e-05,3.036771023644039538e-05,-2.689272557480349614e-05,-1.955138359989630657e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.296000000000000263e+00,2.738391951538514784e-05,3.028964499022521802e-05,-2.676520578616179474e-05,-1.948129234911385248e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.300000000000000711e+00,2.727711254572246340e-05,3.021185947605800430e-05,-2.663839719748717914e-05,-1.941151729080813743e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.304000000000000270e+00,2.717081139561980017e-05,3.013435243258299169e-05,-2.651229524897922934e-05,-1.934205671967729356e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.307999999999999829e+00,2.706501324758087438e-05,3.005712260524433715e-05,-2.638689541387095308e-05,-1.927290894107967095e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.312000000000000277e+00,2.695971530215105500e-05,2.998016874624352159e-05,-2.626219319816243465e-05,-1.920407227095816374e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.316000000000000725e+00,2.685491477778649368e-05,2.990348961449722177e-05,-2.613818414035608625e-05,-1.913554503576521718e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.320000000000000284e+00,2.675060891072480321e-05,2.982708397559543647e-05,-2.601486381119476915e-05,-1.906732557238839380e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.323999999999999844e+00,2.664679495485652871e-05,2.975095060175983610e-05,-2.589222781340190361e-05,-1.899941222807644773e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.328000000000000291e+00,2.654347018159788264e-05,2.967508827180247836e-05,-2.577027178142424197e-05,-1.893180336036614784e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.332000000000000739e+00,2.644063187976420824e-05,2.959949577108489654e-05,-2.564899138117654237e-05,-1.886449733700957523e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.336000000000000298e+00,2.633827735544470671e-05,2.952417189147717766e-05,-2.552838230978878706e-05,-1.879749253590192549e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.339999999999999858e+00,2.623640393187802168e-05,2.944911543131781650e-05,-2.540844029535547417e-05,-1.873078734501012419e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.344000000000000306e+00,2.613500894932884342e-05,2.937432519537329519e-05,-2.528916109668716264e-05,-1.866438016230168625e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.347999999999999865e+00,2.603408976496576668e-05,2.929979999479840819e-05,-2.517054050306451077e-05,-1.859826939567441560e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.352000000000000313e+00,2.593364375273957885e-05,2.922553864709655675e-05,-2.505257433399386317e-05,-1.853245346288643350e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.355999999999999872e+00,2.583366830326312358e-05,2.915153997608057197e-05,-2.493525843896566345e-05,-1.846693079148698947e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.360000000000000320e+00,2.573416082369150320e-05,2.907780281183353443e-05,-2.481858869721436099e-05,-1.840169981874753655e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.363999999999999879e+00,2.563511873760394136e-05,2.900432599067022743e-05,-2.470256101748114009e-05,-1.833675899159367388e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.368000000000000327e+00,2.553653948488621487e-05,2.893110835509842755e-05,-2.458717133777831945e-05,-1.827210676653727905e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.371999999999999886e+00,2.543842052161358352e-05,2.885814875378083904e-05,-2.447241562515548976e-05,-1.820774160960945357e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.376000000000000334e+00,2.534075931993564788e-05,2.878544604149715347e-05,-2.435828987546857186e-05,-1.814366199629386138e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.379999999999999893e+00,2.524355336796126799e-05,2.871299907910625514e-05,-2.424479011315016578e-05,-1.807986641146056879e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.384000000000000341e+00,2.514680016964481021e-05,2.864080673350897536e-05,-2.413191239098225793e-05,-1.801635334930049432e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.387999999999999901e+00,2.505049724467329196e-05,2.856886787761078235e-05,-2.401965278987093063e-05,-1.795312131326030574e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.392000000000000348e+00,2.495464212835395669e-05,2.849718139028495557e-05,-2.390800741862259639e-05,-1.789016881597777110e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.395999999999999908e+00,2.485923237150369888e-05,2.842574615633599737e-05,-2.379697241372314247e-05,-1.782749437921783150e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.400000000000000355e+00,2.476426554033834662e-05,2.835456106646313260e-05,-2.368654393911796667e-05,-1.776509653380882963e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.403999999999999915e+00,2.466973921636335707e-05,2.828362501722435037e-05,-2.357671818599451678e-05,-1.770297381957964302e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.408000000000000362e+00,2.457565099626531500e-05,2.821293691100029675e-05,-2.346749137256662929e-05,-1.764112478529685114e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.411999999999999922e+00,2.448199849180434260e-05,2.814249565595890602e-05,-2.335885974386081953e-05,-1.757954798860287147e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.416000000000000369e+00,2.438877932970712263e-05,2.807230016601981179e-05,-2.325081957150419145e-05,-1.751824199595413626e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.419999999999999929e+00,2.429599115156099221e-05,2.800234936081932722e-05,-2.314336715351443779e-05,-1.745720538256007232e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.424000000000000377e+00,2.420363161370873113e-05,2.793264216567551003e-05,-2.303649881409150724e-05,-1.739643673232237211e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.427999999999999936e+00,2.411169838714441073e-05,2.786317751155353915e-05,-2.293021090341133499e-05,-1.733593463777481712e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.432000000000000384e+00,2.402018915740963568e-05,2.779395433503128795e-05,-2.282449979742091160e-05,-1.727569770002351465e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.435999999999999943e+00,2.392910162449122247e-05,2.772497157826516844e-05,-2.271936189763579803e-05,-1.721572452868768002e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.440000000000000391e+00,2.383843350271889135e-05,2.765622818895617206e-05,-2.261479363093854539e-05,-1.715601374184074745e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.443999999999999950e+00,2.374818252066466932e-05,2.758772312031621535e-05,-2.251079144937982853e-05,-1.709656396595209083e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.448000000000000398e+00,2.365834642104209655e-05,2.751945533103457035e-05,-2.240735182998028778e-05,-1.703737383582900532e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.451999999999999957e+00,2.356892296060727270e-05,2.745142378524480657e-05,-2.230447127453512519e-05,-1.697844199455939709e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.456000000000000405e+00,2.347990991005978446e-05,2.738362745249157040e-05,-2.220214630941952076e-05,-1.691976709345458156e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.459999999999999964e+00,2.339130505394491056e-05,2.731606530769799127e-05,-2.210037348539623062e-05,-1.686134779199286753e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.464000000000000412e+00,2.330310619055629432e-05,2.724873633113300309e-05,-2.199914937742452345e-05,-1.680318275776329054e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.467999999999999972e+00,2.321531113183981552e-05,2.718163950837907571e-05,-2.189847058447122780e-05,-1.674527066640997972e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.472000000000000419e+00,2.312791770329782149e-05,2.711477383030006156e-05,-2.179833372932301941e-05,-1.668761020157679572e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.475999999999999979e+00,2.304092374389403583e-05,2.704813829300933701e-05,-2.169873545840023658e-05,-1.663020005485252767e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.480000000000000426e+00,2.295432710595951737e-05,2.698173189783813691e-05,-2.159967244157262343e-05,-1.657303892571642559e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.483999999999999986e+00,2.286812565509949339e-05,2.691555365130408564e-05,-2.150114137197679426e-05,-1.651612552148416983e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.488000000000000433e+00,2.278231727010010462e-05,2.684960256507992461e-05,-2.140313896583444339e-05,-1.645945855725425392e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.491999999999999993e+00,2.269689984283705783e-05,2.678387765596260917e-05,-2.130566196227331961e-05,-1.640303675585485523e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.496000000000000441e+00,2.261187127818368891e-05,2.671837794584231731e-05,-2.120870712314841078e-05,-1.634685884779089546e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.500000000000000000e+00,2.252722949392105199e-05,2.665310246167202087e-05,-2.111227123286601168e-05,-1.629092357119180237e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.504000000000000448e+00,2.244297242064756135e-05,2.658805023543688733e-05,-2.101635109820810025e-05,-1.623522967175935292e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.508000000000000007e+00,2.235909800169019526e-05,2.652322030412439989e-05,-2.092094354815912603e-05,-1.617977590271629226e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.512000000000000455e+00,2.227560419301576083e-05,2.645861170969405736e-05,-2.082604543373362552e-05,-1.612456102475492894e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.516000000000000014e+00,2.219248896314333450e-05,2.639422349904777548e-05,-2.073165362780582616e-05,-1.606958380598640107e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.520000000000000462e+00,2.210975029305686519e-05,2.633005472400024076e-05,-2.063776502494015508e-05,-1.601484302189025752e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.524000000000000021e+00,2.202738617611922078e-05,2.626610444124968444e-05,-2.054437654122398400e-05,-1.596033745526445250e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.528000000000000469e+00,2.194539461798593983e-05,2.620237171234841253e-05,-2.045148511410083819e-05,-1.590606589617553319e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.532000000000000028e+00,2.186377363652036227e-05,2.613885560367415579e-05,-2.035908770220575711e-05,-1.585202714190954578e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.536000000000000476e+00,2.178252126170931912e-05,2.607555518640107404e-05,-2.026718128520190501e-05,-1.579821999692297528e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.540000000000000036e+00,2.170163553557913732e-05,2.601246953647128575e-05,-2.017576286361829645e-05,-1.574464327279430880e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.544000000000000483e+00,2.162111451211246109e-05,2.594959773456635010e-05,-2.008482945868907347e-05,-1.569129578817571400e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.548000000000000043e+00,2.154095625716593389e-05,2.588693886607927087e-05,-1.999437811219430063e-05,-1.563817636874542232e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.552000000000000490e+00,2.146115884838831742e-05,2.582449202108624278e-05,-1.990440588630195955e-05,-1.558528384716010537e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.556000000000000050e+00,2.138172037513903420e-05,2.576225629431906194e-05,-1.981490986341112915e-05,-1.553261706300790187e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.560000000000000497e+00,2.130263893840793655e-05,2.570023078513728560e-05,-1.972588714599696853e-05,-1.548017486276157675e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.564000000000000057e+00,2.122391265073478767e-05,2.563841459750096445e-05,-1.963733485645625539e-05,-1.542795609973225619e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.568000000000000504e+00,2.114553963613045707e-05,2.557680683994328002e-05,-1.954925013695518775e-05,-1.537595963402329144e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.572000000000000064e+00,2.106751802999759089e-05,2.551540662554353797e-05,-1.946163014927747712e-05,-1.532418433248466133e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.576000000000000512e+00,2.098984597905294232e-05,2.545421307190008669e-05,-1.937447207467464722e-05,-1.527262906866745613e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.580000000000000071e+00,2.091252164124954283e-05,2.539322530110390343e-05,-1.928777311371695960e-05,-1.522129272277913725e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.584000000000000519e+00,2.083554318569960187e-05,2.533244243971180775e-05,-1.920153048614565042e-05,-1.517017418163862587e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.588000000000000078e+00,2.075890879259834166e-05,2.527186361872023739e-05,-1.911574143072681392e-05,-1.511927233863213354e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.592000000000000526e+00,2.068261665314815383e-05,2.521148797353897663e-05,-1.903040320510617349e-05,-1.506858609366904367e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.596000000000000085e+00,2.060666496948342021e-05,2.515131464396526428e-05,-1.894551308566528260e-05,-1.501811435313837566e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.600000000000000533e+00,2.053105195459548938e-05,2.509134277415782019e-05,-1.886106836737840673e-05,-1.496785602986528813e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.604000000000000092e+00,2.045577583225907973e-05,2.503157151261131911e-05,-1.877706636367153643e-05,-1.491781004306819191e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.608000000000000540e+00,2.038083483695852653e-05,2.497200001213083058e-05,-1.869350440628180356e-05,-1.486797531831599690e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.612000000000000099e+00,2.030622721381464241e-05,2.491262742980650624e-05,-1.861037984511821890e-05,-1.481835078748572317e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.616000000000000547e+00,2.023195121851280420e-05,2.485345292698845681e-05,-1.852769004812411063e-05,-1.476893538872046442e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.620000000000000107e+00,2.015800511723046728e-05,2.479447566926177139e-05,-1.844543240113978642e-05,-1.471972806638764953e-05,0.000000000000000000e+00
0.000000000000000000e+00,4.624000000000000554e+00,2.008438718656630615e-05,2.473569482642165538e-05,-1.836360430776721480e-05,-1.467072777103754986e-05,0.000000000000000000e+00
