mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,0.1,0.1,0.0007418714631936782,0.0007418711047068021,4.832196599524607e-7
1.0e15,0.1,0.3,0.0006275687891325966,0.0006275682357048764,8.818598531412647e-7
1.0e15,0.1,1.0,0.00036227333410680584,0.00036227284799638,1.341833306689466e-6
1.0e15,0.1,2.0,0.00018035770431573523,0.00018035744247004823,1.4518131510321552e-6
1.0e15,0.1,4.0,5.770560931338656e-5,5.770548708455734e-5,2.118144677432099e-6
1.0e15,0.5,0.003,0.0011469069703775074,0.0011469069690464475,1.1605647554091547e-9
1.0e15,0.5,0.01,0.0011359136588159186,0.0011359136576486629,1.0275920114821702e-9
1.0e15,0.5,0.03,0.0011123645138007689,0.0011123645122967124,1.3521255226578432e-9
1.0e15,0.5,0.1,0.0010475558495103587,0.001047555850858767,1.2871947951964557e-9
1.0e15,0.5,0.3,0.0008962703700440373,0.0008962703678986804,2.3936492787868247e-9
1.0e15,0.5,1.0,0.0005333883138064818,0.0005333883151157012,2.4545334653680584e-9
1.0e15,0.5,2.0,0.00027100267018315784,0.00027100266416522505,2.2206175231964664e-8
1.0e15,0.5,4.0,8.626078535595852e-5,8.626078331587868e-5,2.3650142177977784e-8
1.0e15,1.0,0.003,0.0018862625260236683,0.0018862625262558218,1.2307599384087098e-10
1.0e15,1.0,0.01,0.001869112413300365,0.0018691124137554544,2.434787926830495e-10
1.0e15,1.0,0.03,0.0018324935931320239,0.0018324935956399598,1.3685919064698737e-9
1.0e15,1.0,0.1,0.0017321497154775527,0.0017321497198732614,2.5377187018449376e-9
1.0e15,1.0,0.3,0.0014973537307976326,0.0014973537507084703,1.3297350776042549e-8
1.0e15,1.0,1.0,0.0009182112275951036,0.0009182112329436699,5.824984716795711e-9
1.0e15,1.0,2.0,0.00047836604408099415,0.0004783660436835325,8.308733701056781e-10
1.0e15,1.0,4.0,0.00015378856038632678,0.00015378855433834188,3.932662406835874e-8
1.0e15,3.0,0.003,0.009562762130812117,0.00956276213194887,1.1887268946964014e-10
1.0e15,3.0,0.01,0.009486662086369644,0.009486662087831093,1.5405299258475225e-10
1.0e15,3.0,0.03,0.009325352025413881,0.009325352035838352,1.117863357436022e-9
1.0e15,3.0,0.1,0.008888121059563527,0.0088881210723,1.4329770703369604e-9
1.0e15,3.0,0.3,0.007864074085641166,0.007864074180341248,1.2042114638788348e-8
1.0e15,3.0,1.0,0.005191469899928399,0.005191469928833574,5.567821093066527e-9
1.0e15,3.0,2.0,0.0029188994425879324,0.0029188994702385737,9.472968187651531e-9
1.0e15,3.0,4.0,0.0010089970667081101,0.0010089970477326295,1.8806279311611718e-8
1.0e15,5.0,0.003,0.027405260457881123,0.027405260458952325,3.908739998337296e-11
1.0e15,5.0,0.01,0.027204132856748577,0.02720413286536999,3.169156048699051e-10
1.0e15,5.0,0.03,0.02677945267313955,0.026779452685206297,4.5059711517581036e-10
1.0e15,5.0,0.1,0.02563579999794105,0.02563580009528137,3.797046232989487e-9
1.0e15,5.0,0.3,0.022962589811158517,0.0229625899588455,6.431634558268229e-9
1.0e15,5.0,1.0,0.01580211548519882,0.015802115908402938,2.6781485029658825e-8
1.0e15,5.0,2.0,0.009336624192742251,0.009336624216108569,2.5026516414783373e-9
1.0e15,5.0,4.0,0.0034457587003445863,0.0034457587024404207,6.082359060854969e-10
5.011872336272715e15,0.01,0.003,0.004636517167108145,0.004639482304645518,0.0006395182915333031
5.011872336272715e15,0.01,0.01,0.004585610860568853,0.004591844282995336,0.001359343960056325
5.011872336272715e15,0.01,0.03,0.004475696389117148,0.004486776366860625,0.0024755874349338125
5.011872336272715e15,0.01,0.1,0.004170268227056188,0.004185350914923182,0.003616718888521442
5.011872336272715e15,0.01,0.3,0.003463146366706251,0.003474830522717826,0.0033738556717970436
5.011872336272715e15,0.01,1.0,0.00188337097623274,0.0019272891526307338,0.023318919613937394
5.011872336272715e15,0.01,2.0,0.0008760568424248735,0.0009662639311765665,0.10296944716738365
5.011872336272715e15,0.01,4.0,0.0002548796131072084,0.0003428015175264809,0.34495463700460993
5.011872336272715e15,0.1,0.003,0.004906422677631004,0.00490642240606654,5.5348770677809966e-8
5.011872336272715e15,0.1,0.01,0.0048533601454201,0.0048533595892662484,1.1459150661696782e-7
5.011872336272715e15,0.1,0.03,0.004738911709815518,0.00473891062212518,2.2952323330827085e-7
5.011872336272715e15,0.1,0.1,0.0044212379894829085,0.0044212358562926695,4.824870871722453e-7
5.011872336272715e15,0.1,0.3,0.0036844732336544623,0.0036844700774701514,8.566175164759215e-7
5.011872336272715e15,0.1,1.0,0.0020214426968078727,0.002021440297443,1.186956660403915e-6
5.011872336272715e15,0.1,2.0,0.0009446887215350827,0.000944687630566135,1.15484489526807e-6
5.011872336272715e15,0.1,4.0,0.00027357012191815016,0.0002735696815323183,1.6097731315722896e-6
5.011872336272715e15,0.5,0.003,0.006895424407442158,0.006895424400479161,1.0097995772895274e-9
5.011872336272715e15,0.5,0.01,0.006824932680929918,0.006824932674318169,9.687640689648447e-10
5.011872336272715e15,0.5,0.03,0.006673466013800174,0.006673466015529973,2.5920532387146977e-10
5.011872336272715e15,0.5,0.1,0.006254840666894314,0.006254840672589513,9.105265430520149e-10
5.011872336272715e15,0.5,0.3,0.005278885204197102,0.005278885266240565,1.1753137352243925e-8
5.011872336272715e15,0.5,1.0,0.0029960172101125165,0.002996017202893921,2.40939723727962e-9
5.011872336272715e15,0.5,2.0,0.0014322130220743585,0.001432212997859668,1.6907185096393107e-8
5.011872336272715e15,0.5,4.0,0.0004126612056610004,0.0004126611774894917,6.826788745417645e-8
5.011872336272715e15,1.0,0.003,0.01135179124568798,0.011351791245527406,1.414535155674912e-11
5.011872336272715e15,1.0,0.01,0.011241838910180565,0.011241838913438464,2.898012940732997e-10
5.011872336272715e15,1.0,0.03,0.011006381789491508,0.011006381789518226,2.4276136656453673e-12
5.011872336272715e15,1.0,0.1,0.010358389205418289,0.01035838924751187,4.063718694879981e-9
