mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e13,3.0,0.03,1.6403455537080083e-6,1.640345567480695e-6,8.396210615657651e-9
1.0e13,3.0,0.1,5.458304552979484e-7,5.458304645419804e-7,1.693572038163893e-8
1.0e13,3.0,0.3,2.6331356794960846e-8,2.633135687089568e-8,2.8838176291401396e-9
1.0e13,3.0,1.0,4.920256086931603e-12,4.92025576567609e-12,6.529243745667657e-8
1.0e13,3.0,2.0,7.773987139634192e-16,7.773985645958695e-16,1.9213763413628016e-7
1.0e13,3.0,4.0,6.69710575537099e-21,6.697105748001411e-21,1.1004125388680563e-9
1.0e13,5.0,0.003,7.2356001699452345e-6,7.2356001902891e-6,2.8116349248819006e-9
1.0e13,5.0,0.01,6.558863888007628e-6,6.558863921280966e-6,5.073033770841562e-9
1.0e13,5.0,0.03,4.998800693418494e-6,4.9988008471905245e-6,3.076178467509294e-8
1.0e13,5.0,0.1,1.8825769262318324e-6,1.882576977163509e-6,2.7054233964207697e-8
1.0e13,5.0,0.3,1.199932916258945e-7,1.1999329995065513e-7,6.93768837933817e-8
1.0e13,5.0,1.0,3.2535079449928436e-11,3.2535077771281104e-11,5.1594997163562084e-8
1.0e13,5.0,2.0,4.502150433315678e-15,4.502149840073014e-15,1.3176873425724267e-7
1.0e13,5.0,4.0,1.7792909849075436e-20,1.7792907609457203e-20,1.2587138653596952e-7
1.0e14,0.01,0.003,2.436837997859716e-6,2.4475086861541247e-6,0.004378907544851485
1.0e14,0.01,0.01,2.0311954358523517e-6,2.038562432673429e-6,0.00362692663199371
1.0e14,0.01,0.03,1.2075003823518763e-6,1.2075747629811746e-6,6.159884533807336e-5
1.0e14,0.01,0.1,2.0398575322226612e-7,2.1716979645674876e-7,0.06463217664087106
1.0e14,0.01,0.3,2.7928637673187766e-9,4.902658732655046e-9,0.7554235154698321
1.0e14,0.01,1.0,1.9815792416281784e-13,2.4837832386194286e-12,11.534362423874661
1.0e14,0.01,2.0,8.008154304857816e-17,6.1993914189535465e-15,76.41348609120759
1.0e14,0.01,4.0,9.775069248228857e-21,5.048018407364154e-18,515.4176620312744
1.0e14,0.1,0.003,2.592484478341772e-6,2.5924832326684076e-6,4.804940491043297e-7
1.0e14,0.1,0.01,2.170450306332194e-6,2.170448267157316e-6,9.395169621173594e-7
1.0e14,0.1,0.03,1.3065933507626269e-6,1.3065915367519538e-6,1.3883513734214148e-6
1.0e14,0.1,0.1,2.2856384291516485e-7,2.2856364770271002e-7,8.540828345671159e-7
1.0e14,0.1,0.3,3.255244220174198e-9,3.255243256483624e-9,2.960424806408568e-7
1.0e14,0.1,1.0,2.1530842292678155e-13,2.1530168367076796e-13,3.130047548527415e-5
1.0e14,0.1,2.0,7.417783989923433e-17,7.416847937204389e-17,0.00012619034476013535
1.0e14,0.1,4.0,7.059075418095412e-21,7.056532643934388e-21,0.0003602134855374972
1.0e14,0.5,0.003,3.7091238631274895e-6,3.7091238748268666e-6,3.1542157774566704e-9
1.0e14,0.5,0.01,3.1526963234305822e-6,3.1526963270174127e-6,1.1377025987968636e-9
1.0e14,0.5,0.03,1.982839532821632e-6,1.9828395972634813e-6,3.249978042241253e-8
1.0e14,0.5,0.1,3.937562474695782e-7,3.9375624372304377e-7,9.514857124415244e-9
1.0e14,0.5,0.3,6.628360763582842e-9,6.62835997678877e-9,1.1870115412815352e-7
1.0e14,0.5,1.0,3.6680924258441194e-13,3.6680917835887604e-13,1.750924688570521e-7
1.0e14,0.5,2.0,7.309187080426065e-17,7.309184940944432e-17,2.9271129720065403e-7
1.0e14,0.5,4.0,2.791577856799361e-21,2.7915769523571733e-21,3.239895980389207e-7
1.0e14,1.0,0.003,6.196511448128518e-6,6.196511452593498e-6,7.205636087803668e-10
1.0e14,1.0,0.01,5.335487739100989e-6,5.33548781900193e-6,1.4975377160553194e-8
1.0e14,1.0,0.03,3.485378446887838e-6,3.48537848215136e-6,1.0117559012812194e-8
1.0e14,1.0,0.1,7.771875011462982e-7,7.771875463019774e-7,5.8101396582799225e-8
1.0e14,1.0,0.3,1.5701902458664975e-8,1.570190223149291e-8,1.446780517611046e-8
1.0e14,1.0,1.0,8.22585465301885e-13,8.225853201130012e-13,1.765030989142602e-7
1.0e14,1.0,2.0,1.0478210929779301e-16,1.0478210745487795e-16,1.7588069889384883e-8
1.0e14,1.0,4.0,1.7229552084108228e-21,1.7229552296501644e-21,1.2327274312440295e-8
1.0e14,3.0,0.003,3.240610927478174e-5,3.240610931107596e-5,1.119980774788587e-9
1.0e14,3.0,0.01,2.8669675376678397e-5,2.8669675758255183e-5,1.3309421120766274e-8
1.0e14,3.0,0.03,2.0302092364288987e-5,2.0302092670997347e-5,1.5107229023314517e-8
1.0e14,3.0,0.1,5.8893227521831624e-6,5.8893232110107125e-6,7.790837242005466e-8
1.0e14,3.0,0.3,1.9700968535268722e-7,1.9700968932017774e-7,2.01385557119238e-8
1.0e14,3.0,1.0,1.3787638151169309e-11,1.378763506725397e-11,2.2367248875276857e-7
1.0e14,3.0,2.0,8.399545611817208e-16,8.399545374740626e-16,2.8224929393694254e-8
1.0e14,3.0,4.0,2.1287269301600734e-21,2.128726850621926e-21,3.7364185301314023e-8
1.0e14,5.0,0.003,9.424195764082912e-5,9.4241957729793e-5,9.439942161293402e-10
1.0e14,5.0,0.01,8.450589068751309e-5,8.450589088285112e-5,2.311531632770425e-9
1.0e14,5.0,0.03,6.231395245169008e-5,6.231395288509746e-5,6.9552221759749955e-9
1.0e14,5.0,0.1,2.0778586848149418e-5,2.077858733437545e-5,2.3400341664370217e-8
1.0e14,5.0,0.3,9.484080276828313e-7,9.484080346287718e-7,7.3237893527533515e-9
1.0e14,5.0,1.0,9.965071225128851e-11,9.965070508397372e-11,7.19243709035311e-8
1.0e14,5.0,2.0,5.181420362405452e-15,5.1814189137897855e-15,2.79578873163544e-7
1.0e14,5.0,4.0,5.475107474103772e-21,5.4751074526061274e-21,3.926433400636142e-9
1.0e15,0.01,0.003,3.1547718088316567e-5,3.168039629109692e-5,0.004205635488719883
1.0e15,0.01,0.01,2.5730272185233058e-5,2.5793149290146236e-5,0.002443701506945839
1.0e15,0.01,0.03,1.4325987399262714e-5,1.4291553305088774e-5,0.0024036105305881295
1.0e15,0.01,0.1,1.9412833821767987e-6,2.077524787294162e-6,0.07018110100164421
1.0e15,0.01,0.3,1.6033739659075277e-8,2.991666947335453e-8,0.865857255354733
1.0e15,0.01,1.0,3.9660158692622726e-13,6.352698762005489e-12,15.017834954319458
