mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000021e-02,3.000000000000000062e-03,2.385892641508969588e-06,2.385892641992397125e-06,2.386834003047439729e-06,2.026192547077698691e-10,3.945531840336968799e-04
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000021e-02,2.374156106666555090e-06,2.374156107039162765e-06,2.376077541477673807e-06,1.569431251624564538e-10,8.093127514754439034e-04
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-02,2.349655373578309556e-06,2.349655373802699172e-06,2.353367899483030184e-06,9.549894208760179026e-11,1.580029967997775842e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000056e-01,2.285141490219749031e-06,2.285141489248862927e-06,2.292133064506929442e-06,4.248691398700543687e-10,3.059580475477829964e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-01,2.137467064948758036e-06,2.137467062538239488e-06,2.147383161721914092e-06,1.127745341555907999e-09,4.639181082958021562e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000000e+00,1.725133101099414896e-06,1.725133094609038279e-06,1.736904762516518532e-06,3.762246847394123961e-09,6.823625034846125814e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.000000000000000000e+00,1.290704404361455082e-06,1.290704401618890936e-06,1.312746144513145094e-06,2.124858400343043741e-09,1.707729521740852796e-02
1.000000000000000000e+12,1.000000000000000021e-02,4.000000000000000000e+00,7.600206266409226135e-07,7.600206282640482282e-07,8.085532977914815283e-07,2.135633669908543197e-09,6.385704472924591535e-02
1.000000000000000000e+12,1.000000000000000056e-01,3.000000000000000062e-03,2.101254974616839081e-06,2.101254974972937238e-06,2.101254871607347174e-06,1.694693274600922450e-10,4.902284256314004551e-08
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000021e-02,2.090972735364729698e-06,2.090972735668723893e-06,2.090972569761282181e-06,1.453841491638740990e-10,7.919923805665973759e-08
