case,mass_Msun,z,r_over_R200,theta_rad,native_evaluations,native_relative_error,native_y,scaled_evaluations,scaled_relative_error,log_y_scaled,outside_painted_disc
Battaglia12,5.011872336272715e15,0.1,13335.21432163324,118.71650676588155,171,9.198302630869978e-14,5.19385597307397e-24,95,1.8467379502029816e-14,-53.61456584848233,true
Battaglia12,5.011872336272715e15,0.1,17782.794100389227,158.3110061238653,133,3.468889079359549e-13,1.3906225804549667e-24,57,4.255163442943826e-12,-54.93229068538369,true
Battaglia12,5.011872336272715e15,0.1,23713.737056616552,211.1111196135136,133,4.773599783428422e-14,3.722422008412783e-25,57,4.891466796395165e-12,-56.25025279089479,true
Battaglia12,5.011872336272715e15,0.1,31622.776601683792,281.5212025726155,133,5.396651029349872e-15,9.956555641971212e-26,57,6.944051084266113e-13,-57.56898122513708,true
Battaglia12,5.011872336272715e15,0.1,42169.65034285822,375.4145572389754,95,3.0921283586243716e-14,2.656834795519134e-26,57,3.168735676989481e-14,-58.890076930072794,true
Battaglia12,5.011872336272715e15,0.1,56234.13251903491,500.62335802427873,95,4.250431467406468e-15,7.043237532132507e-27,57,1.2756602753979826e-15,-60.21772956965681,true
Battaglia12,5.011872336272715e15,0.1,74989.42093324558,667.5919773669486,57,1.4521136635081984e-13,1.8386300914623388e-27,19,6.41513190859392e-12,-61.560776732017246,true
Battaglia12,5.011872336272715e15,0.1,100000.0,890.2482097591188,57,4.133963851634359e-16,4.662018757902868e-28,19,2.646972757100832e-13,-62.93293403965363,true
Battaglia12,5.011872336272715e15,0.1,133352.1432163324,1187.1650676588154,19,8.485222016521435e-13,1.1324400961558263e-28,19,1.3054846591465026e-15,-64.34800792208387,true
Battaglia12,5.011872336272715e15,0.1,177827.94100389228,1583.110061238653,19,7.81993017127705e-15,2.6185854778890484e-29,19,6.298676817419823e-16,-65.812333418785,true
Battaglia12,5.011872336272715e15,0.1,237137.37056616554,2111.111196135136,19,1.734599908210466e-16,5.786822262294389e-30,19,2.1368484683700606e-15,-67.32196948097342,true
Battaglia12,5.011872336272715e15,0.1,316227.7660168379,2815.2120257261545,19,0.0,1.2347679702246745e-30,19,1.9153132830469964e-16,-68.86666971575337,true
Battaglia12,5.011872336272715e15,0.1,421696.5034285823,3754.1455723897548,19,0.0,2.5721765486958077e-31,19,6.154651139453147e-16,-70.43538543622358,true
Battaglia12,5.011872336272715e15,0.1,562341.3251903491,5006.233580242788,19,1.4859694774532982e-16,5.277395034284951e-32,19,1.6063989226298513e-15,-72.01929036455446,true
Battaglia12,5.011872336272715e15,0.1,749894.2093324559,6675.919773669488,19,0.0,1.0729169105006964e-32,19,2.538790040908638e-15,-73.61234195178491,true
Battaglia12,5.011872336272715e15,0.1,1.0e6,8902.482097591188,19,1.1295105040999507e-16,2.1696478012338095e-33,19,1.400654060977637e-15,-75.21074321800268,true
Battaglia12,5.011872336272715e15,0.1,1.333521432163324e6,11871.650676588153,19,2.8013875198727905e-16,4.373975332413546e-34,19,7.441186327814202e-16,-76.81222087915341,true
Battaglia12,5.011872336272715e15,0.1,1.778279410038923e6,15831.100612386532,19,1.7400311421693066e-16,8.802428597038366e-35,19,3.0938862191612702e-15,-78.41545059444589,true
Battaglia12,5.011872336272715e15,0.1,2.3713737056616554e6,21111.111961351362,19,0.0,1.769692139408617e-35,19,1.3185523233490475e-15,-80.01967265587139,true
Battaglia12,5.011872336272715e15,0.1,3.1622776601683795e6,28152.12025726155,19,0.0,3.5559004376784176e-36,19,8.785241882627807e-16,-81.62445502892909,true
Battaglia12,5.011872336272715e15,0.1,4.216965034285823e6,37541.45572389755,19,3.3505434419064483e-16,7.142731167688855e-37,19,1.9029639748548836e-15,-83.22955322108595,true
Battaglia12,5.011872336272715e15,0.1,5.623413251903491e6,50062.33580242788,19,0.0,1.4345040638368917e-37,19,3.122539104420046e-15,-84.83482925141526,true
Battaglia12,5.011872336272715e15,0.1,7.498942093324558e6,66759.19773669487,19,0.0,2.880685147908703e-38,19,7.806444864691342e-16,-86.44020536933985,true
Battaglia12,5.011872336272715e15,0.1,1.0e7,89024.82097591189,19,3.2322447667191283e-16,5.7844936333066486e-39,19,2.0818616962109054e-15,-88.04563780092872,true
Battaglia12,5.011872336272715e15,1.0,0.003,4.347544589968596e-6,969,2.536354026474645e-14,0.0013754306097797605,171,4.037609599784627e-11,-6.588988426142409,false
Battaglia12,5.011872336272715e15,1.0,0.1,0.0001449181529989532,779,4.491459191425624e-14,0.0007460359470924669,171,8.983617774647261e-13,-7.200736772470415,false
Battaglia12,5.011872336272715e15,1.0,1.0,0.001449181529989532,665,1.969295812058785e-13,1.3286937584531736e-5,133,2.4721416241970766e-11,-11.228729141850012,false
Battaglia12,5.011872336272715e15,1.0,4.0,0.005796726119958128,627,6.099100268997151e-14,3.674434293708527e-8,133,4.2407108810862455e-11,-17.119281556821328,false
Battaglia12,5.011872336272715e15,1.0,100.0,0.1449181529989532,437,1.0644649217926064e-13,3.6128686532914913e-16,133,4.782524942920913e-12,-35.55685939031882,true
Battaglia12,5.011872336272715e15,1.0,133.3521432163324,0.19325146293362777,437,7.351270170240927e-14,6.385091017072253e-17,133,2.826844743334916e-12,-37.289980836688585,true
Battaglia12,5.011872336272715e15,1.0,177.82794100389228,0.2577049676189088,399,7.884807901547438e-14,1.1249895154460546e-17,133,1.528899972620545e-12,-39.026172864889325,true
Battaglia12,5.011872336272715e15,1.0,237.13737056616552,0.34365509749477036,399,1.2474334302781747e-13,1.9775468983597123e-18,133,7.714180592436112e-13,-40.764674537529686,true
Battaglia12,5.011872336272715e15,1.0,316.22776601683796,0.45827143778145296,361,2.0649263151501066e-13,3.470173514205706e-19,133,5.481147722504032e-13,-42.5049121700844,true
Battaglia12,5.011872336272715e15,1.0,421.6965034285823,0.6111147840298687,361,1.2601510972528224e-13,6.081479657849402e-20,133,4.760104459526621e-13,-44.24645382873338,true
Battaglia12,5.011872336272715e15,1.0,562.341325190349,0.814934662015691,323,8.545275778217158e-13,1.0647363698495704e-20,133,4.398007369087759e-13,-45.98897463140997,true
Battaglia12,5.011872336272715e15,1.0,749.8942093324558,1.0867328376106986,323,8.342209817427694e-14,1.8627549600981813e-21,133,3.7460649884095513e-13,-47.732230399644266,true
Battaglia12,5.011872336272715e15,1.0,1000.0,1.449181529989532,323,1.0637716222468263e-13,3.257090561733394e-22,133,2.612921141267532e-13,-49.47603771470098,true
Battaglia12,5.011872336272715e15,1.0,1333.521432163324,1.9325146293362778,285,1.1106968625041861e-13,5.692777590136519e-23,133,1.3144808993036445e-13,-51.22025885690887,true
Battaglia12,5.011872336272715e15,1.0,1778.2794100389228,2.5770496761890884,285,1.337992737122682e-13,9.946808831916221e-24,95,2.4485980820661418e-11,-52.964790452538814,true
Battaglia12,5.011872336272715e15,1.0,2371.373705661655,3.4365509749477035,247,4.547513907672254e-13,1.7375695128929184e-24,95,1.4660688431069086e-11,-54.70955492678017,true
Battaglia12,5.011872336272715e15,1.0,3162.2776601683795,4.582714377814529,247,9.89308729264517e-14,3.0347627472461464e-25,95,1.311428731681798e-11,-56.45449407563708,true
Battaglia12,5.011872336272715e15,1.0,4216.965034285822,6.111147840298687,247,8.080576032448212e-14,5.299689227114334e-26,95,6.179458343520945e-12,-58.1995642353998,true
Battaglia12,5.011872336272715e15,1.0,5623.413251903491,8.14934662015691,209,7.915492452014124e-14,9.254082947488331e-27,95,2.0380375577634256e-12,-59.94473265697462,true
Battaglia12,5.011872336272715e15,1.0,7498.942093324558,10.867328376106988,171,4.0001626888789734e-13,1.61578791694431e-27,95,5.142964416315679e-13,-61.689974798867645,true
Battaglia12,5.011872336272715e15,1.0,10000.0,14.49181529989532,171,2.4013004847991117e-13,2.8210530099560086e-28,95,2.722235909519444e-13,-63.43527238079677,true
Battaglia12,5.011872336272715e15,1.0,13335.21432163324,19.325146293362778,171,1.2032239198305142e-13,4.9251528052698187e-29,95,1.1096605872584041e-13,-65.18061239623385,true
Battaglia12,5.011872336272715e15,1.0,17782.794100389227,25.770496761890882,133,9.765478219748956e-13,8.59829447848475e-30,57,7.966532184773335e-11,-66.92598892268448,true
Battaglia12,5.011872336272715e15,1.0,23713.737056616552,34.365509749477035,133,5.151061355257039e-14,1.5010054429432594e-30,57,1.55626448982955e-11,-68.67141761096525,true
Battaglia12,5.011872336272715e15,1.0,31622.776601683792,45.82714377814529,133,5.0089694107318066e-14,2.619881341447592e-31,57,3.750839554587729e-12,-70.41700885559182,true
Battaglia12,5.011872336272715e15,1.0,42169.65034285822,61.11147840298687,95,9.747928823644288e-14,4.56968291472642e-32,57,2.5224618374407746e-13,-72.16327915739664,true
Battaglia12,5.011872336272715e15,1.0,56234.13251903491,81.4934662015691,95,9.312939370287025e-15,7.949424125173349e-33,57,2.0507014187989712e-15,-73.91220857984607,true
Battaglia12,5.011872336272715e15,1.0,74989.42093324558,108.67328376106987,57,4.5058864394368403e-13,1.3710869586119713e-33,19,1.5606624677030375e-11,-75.66970424309253,true
Battaglia12,5.011872336272715e15,1.0,100000.0,144.9181529989532,57,1.874343270356929e-15,2.3154934679889407e-34,19,1.5808276016128476e-12,-77.44827033585662,true
Battaglia12,5.011872336272715e15,1.0,133352.1432163324,193.25146293362778,57,1.394510753729988e-16,3.7647868914159597e-35,19,1.051337690023819e-14,-79.2647869976873,true
Battaglia12,5.011872336272715e15,1.0,177827.94100389228,257.7049676189088,19,2.735236836041615e-14,5.822204644373555e-36,19,2.933507804545474e-15,-81.13138435289557,true
Battaglia12,5.011872336272715e15,1.0,237137.37056616554,343.65509749477036,19,2.5551293041164207e-16,8.56126895600942e-37,19,2.2161555405809855e-15,-83.0484000190884,true
Battaglia12,5.011872336272715e15,1.0,316227.7660168379,458.2714377814529,19,0.0,1.2080614222335912e-37,19,1.5666385169048e-15,-85.00663149633984,true
Battaglia12,5.011872336272715e15,1.0,421696.5034285823,611.1147840298688,19,2.0643864979405882e-16,1.6556938656278984e-38,19,7.482830561845825e-16,-86.99401335865133,true
Battaglia12,5.011872336272715e15,1.0,562341.3251903491,814.9346620156911,19,1.9185188569075753e-16,2.226973199024669e-39,19,2.104163422115428e-15,-89.00017527312954,true
Battaglia12,5.011872336272715e15,1.0,749894.2093324559,1086.7328376106989,19,3.6069016154280695e-16,2.961329786402805e-40,19,0.0,-91.01776530014628,true
Battaglia12,5.011872336272715e15,1.0,1.0e6,1449.181529989532,19,1.7067213790500945e-16,3.911456097016974e-41,19,4.212265691125197e-16,-93.04207910475435,true
Battaglia12,5.011872336272715e15,1.0,1.333521432163324e6,1932.5146293362777,19,1.621458446015183e-16,5.146420619351013e-42,19,6.333768726698376e-15,-95.07027245808511,true
Battaglia12,5.011872336272715e15,1.0,1.778279410038923e6,2577.0496761890886,19,1.5438688077708422e-16,6.7563279486504145e-43,19,9.908166280230665e-16,-97.10067945913957,true
Battaglia12,5.011872336272715e15,1.0,2.3713737056616554e6,3436.5509749477037,19,2.943676340213806e-16,8.85872185784708e-44,19,1.319132092947172e-15,-99.13234159736413,true
Battaglia12,5.011872336272715e15,1.0,3.1622776601683795e6,4582.714377814529,19,1.4041635717566347e-16,1.1607092320829235e-44,19,2.636224759447872e-15,-101.16471286648478,true
Battaglia12,5.011872336272715e15,1.0,4.216965034285823e6,6111.147840298688,19,4.0204091116263124e-16,1.5202050113313944e-45,19,4.392066696938756e-15,-103.19748398309288,true
Battaglia12,5.011872336272715e15,1.0,5.623413251903491e6,8149.346620156911,19,2.5586335334856838e-16,1.9905957610800734e-46,19,1.561391811740472e-15,-105.230480306367,true
Battaglia12,5.011872336272715e15,1.0,7.498942093324558e6,10867.328376106987,19,0.0,2.606207172424383e-47,19,2.7323760363907113e-15,-107.26360339693312,true
Battaglia12,5.011872336272715e15,1.0,1.0e7,14491.81529989532,19,0.0,3.41195909749964e-48,19,5.204783152262189e-16,-109.29679782199378,true
Battaglia12,5.011872336272715e15,1.0,1.333521432163324e7,19325.146293362777,19,0.0,4.4666432405616826e-49,19,3.4701661421891423e-15,-111.3300323830836,true
Battaglia12,5.011872336272715e15,1.0,1.7782794100389227e7,25770.496761890885,19,2.1265828442391882e-16,5.8472129191386225e-50,19,1.850962736568101e-15,-113.3632895260634,true
Battaglia12,5.011872336272715e15,1.0,2.3713737056616552e7,34365.50974947704,19,2.0306271787382276e-16,7.654397869443238e-51,19,1.2341291300167792e-15,-115.39655937514637,true
Battaglia12,5.011872336272715e15,1.0,3.162277660168379e7,45827.14377814529,19,0.0,1.0020053763068183e-51,19,1.371435470632387e-16,-117.42983637447239,true
Battaglia12,5.011872336272715e15,1.0,4.2169650342858225e7,61111.478402986875,19,3.7030870912949133e-16,1.311678267295034e-52,19,1.828829169115977e-16,-119.4631173983389,true
Battaglia12,5.011872336272715e15,1.0,5.623413251903491e7,81493.4662015691,19,1.768021965859712e-16,1.7170526417888868e-53,19,1.219387912959365e-15,-121.49640068807257,true
Battaglia12,5.011872336272715e15,5.0,0.003,2.007473115276237e-6,969,2.525409381505683e-14,0.020139426763660536,171,5.600714132578091e-11,-3.905075854675708,false
Battaglia12,5.011872336272715e15,5.0,0.1,6.69157705092079e-5,779,3.810777861462906e-14,0.012668435084007364,171,2.2940838720027378e-12,-4.368641805773376,false
Battaglia12,5.011872336272715e15,5.0,1.0,0.000669157705092079,665,1.780773196590647e-13,0.0003172532769757533,133,1.5452233894782887e-11,-8.055810122106328,false
Battaglia12,5.011872336272715e15,5.0,4.0,0.002676630820368316,627,1.3249413234583242e-13,2.387380263529e-7,171,5.60963335496203e-13,-15.24789901024466,false
Battaglia12,5.011872336272715e15,5.0,100.0,0.0669157705092079,437,1.4282599034791034e-13,9.609563829220786e-20,133,4.3109889065911154e-11,-43.7889430251066,true
Battaglia12,5.011872336272715e15,5.0,133.3521432163324,0.08923361412375123,437,2.1730430795964624e-13,5.6960349728922695e-21,133,3.751226920822522e-11,-46.614516638880296,true
Battaglia12,5.011872336272715e15,5.0,177.82794100389228,0.11899493690341417,399,3.69524809497567e-13,3.339364457810437e-22,133,2.671367896057274e-11,-49.45109153907901,true
Battaglia12,5.011872336272715e15,5.0,237.13737056616552,0.15868229867962524,399,1.3457079831549173e-13,1.941546962152628e-23,133,1.6786228199113568e-11,-52.295972080373346,true
Battaglia12,5.011872336272715e15,5.0,316.22776601683796,0.21160624619422222,399,1.1883220350974445e-13,1.1217944312145185e-24,133,9.587693085800019e-12,-55.147112657929114,true
Battaglia12,5.011872336272715e15,5.0,421.6965034285823,0.2821814644796241,361,7.233626119404673e-14,6.451075619139277e-26,133,5.134490972689629e-12,-58.0029655382836,true
Battaglia12,5.011872336272715e15,5.0,562.341325190349,0.3762950306428125,361,2.0975773353546932e-13,3.696680390458346e-27,133,2.574703219688379e-12,-60.86236228567449,true
Battaglia12,5.011872336272715e15,5.0,749.8942093324558,0.5017974881787453,323,2.560462722478375e-13,2.1126864197274705e-28,133,1.1027458476177961e-12,-63.7244222814527,true
Battaglia12,5.011872336272715e15,5.0,1000.0,0.669157705092079,323,1.8708757402994673e-13,1.205006592101636e-29,133,3.45882260601847e-13,-66.58848265927591,true
Battaglia12,5.011872336272715e15,5.0,1333.521432163324,0.8923361412375125,285,7.456935737308571e-13,6.86264510987524e-31,133,5.208047964542864e-13,-69.45404493086632,true
Battaglia12,5.011872336272715e15,5.0,1778.2794100389228,1.1899493690341418,285,4.1547604443488765e-14,3.903948541314934e-32,133,6.203881991135017e-13,-72.32073448836114,true
Battaglia12,5.011872336272715e15,5.0,2371.373705661655,1.5868229867962522,285,1.7750844989917354e-13,2.2189588535303738e-33,133,5.41121759508579e-13,-75.18826996782336,true
Battaglia12,5.011872336272715e15,5.0,3162.2776601683795,2.116062461942222,247,1.7395560968259372e-13,1.26043013271289e-34,133,3.672749965931161e-13,-78.05644012392047,true
Battaglia12,5.011872336272715e15,5.0,4216.965034285822,2.821814644796241,247,2.1556265839882571e-13,7.156184477618466e-36,95,3.6072141229942464e-11,-80.92508640303902,true
Battaglia12,5.011872336272715e15,5.0,5623.413251903491,3.762950306428125,209,4.249502198263729e-13,4.061525386204408e-37,95,3.2913860768455925e-11,-83.79408982683992,true
Battaglia12,5.011872336272715e15,5.0,7498.942093324558,5.0179748817874525,209,1.1480221624921207e-13,2.3045199833312464e-38,95,1.2802768526205974e-11,-86.66336112919387,true
Battaglia12,5.011872336272715e15,5.0,10000.0,6.69157705092079,209,1.3310635399557618e-13,1.3073278987487323e-39,95,3.5783237559434367e-12,-89.53283334467034,true
Battaglia12,5.011872336272715e15,5.0,13335.21432163324,8.923361412375124,171,9.385943173339135e-14,7.415204618078647e-41,95,5.484485451142906e-13,-92.40245624239112,true
Battaglia12,5.011872336272715e15,5.0,17782.794100389227,11.899493690341416,171,2.1475989266058794e-13,4.2054518943946077e-42,95,4.914427038261546e-13,-95.27219215213125,true
Battaglia12,5.011872336272715e15,5.0,23713.737056616552,15.868229867962524,133,2.763782859436084e-13,2.384873516539375e-43,95,1.478691279636246e-13,-98.1420129087075,true
Battaglia12,5.011872336272715e15,5.0,31622.776601683792,21.16062461942222,133,1.4782144011660436e-13,1.3523521931033268e-44,57,4.2168988313972757e-11,-101.01189865018341,true
Battaglia12,5.011872336272715e15,5.0,42169.65034285822,28.21814644796241,95,7.725645113636814e-13,7.668063903777306e-46,57,8.274576860037662e-12,-103.88185011875149,true
Battaglia12,5.011872336272715e15,5.0,56234.13251903491,37.62950306428125,95,1.0616198585050677e-14,4.3469637897654407e-47,57,3.3123763951817313e-13,-106.75202174868483,true
Battaglia12,5.011872336272715e15,5.0,74989.42093324558,50.17974881787452,95,2.3242200415777704e-15,2.4607922647014892e-48,57,3.877488624370681e-15,-109.62360110679798,true
Battaglia12,5.011872336272715e15,5.0,100000.0,66.9157705092079,57,2.9257666350511364e-14,1.3834483415496222e-49,19,2.93964945360305e-11,-112.50209037611995,true
Battaglia12,5.011872336272715e15,5.0,133352.1432163324,89.23361412375124,57,5.039963990635577e-16,7.611995496193458e-51,19,6.883304535566858e-13,-115.4021143849345,true
Battaglia12,5.011872336272715e15,5.0,177827.94100389228,118.99493690341417,19,3.4069110091958327e-13,4.015762286237428e-52,19,1.0683421530590647e-15,-118.34419764672678,true
Battaglia12,5.011872336272715e15,5.0,237137.37056616554,158.68229867962526,19,3.515936723003386e-16,2.0057925139152355e-53,19,6.929601656858378e-16,-121.34097067723836,true
Battaglia12,5.011872336272715e15,5.0,316227.7660168379,211.60624619422217,19,3.476439003073372e-16,9.508975391420561e-55,19,3.5220907711401938e-15,-124.38994398404363,true
Battaglia12,5.011872336272715e15,5.0,421696.5034285823,282.18146447962414,19,0.0,4.329601954830415e-56,19,7.868394025081071e-15,-127.47928959716863,true
Battaglia12,5.011872336272715e15,5.0,562341.3251903491,376.29503064281255,19,0.0,1.9181475834636322e-57,19,7.098031551797848e-15,-130.5959903806196,true
Battaglia12,5.011872336272715e15,5.0,749894.2093324559,501.79748817874525,19,1.6101917711994797e-16,8.353712719547738e-59,19,3.2233631831491132e-15,-133.72981440953612,true
Battaglia12,5.011872336272715e15,5.0,1.0e6,669.157705092079,19,0.0,3.6010732654955973e-60,19,1.8370629090384434e-15,-136.87387364930805,true
Battaglia12,5.011872336272715e15,5.0,1.333521432163324e6,892.3361412375124,19,1.7025131009699148e-16,1.5431093948334067e-61,19,8.600390547596724e-15,-140.02389120427475,true
Battaglia12,5.011872336272715e15,5.0,1.778279410038923e6,1189.9493690341417,19,2.4916649653686173e-16,6.589880655726945e-63,19,0.0,-143.17732562017932,true
Battaglia12,5.011872336272715e15,5.0,2.3713737056616554e6,1586.8229867962525,19,3.653697725432144e-16,2.808759780800753e-64,19,1.6508206409986285e-16,-146.33270292484653,true
Battaglia12,5.011872336272715e15,5.0,3.1622776601683795e6,2116.062461942222,19,2.681779706416037e-16,1.1958429133185286e-65,19,1.3189697463495685e-15,-149.48917974108997,true
Battaglia12,5.011872336272715e15,5.0,4.216965034285823e6,2821.8146447962413,19,5.908868909199201e-16,5.088199788551551e-67,19,6.883422652509986e-15,-152.6462771387163,true
Battaglia12,5.011872336272715e15,5.0,5.623413251903491e6,3762.9503064281253,19,0.0,2.1642243535631724e-68,19,9.760707711168373e-16,-155.8037242925859,true
Battaglia12,5.011872336272715e15,5.0,7.498942093324558e6,5017.974881787452,19,2.1267793446780314e-16,9.203539088928342e-70,19,2.8628206007534747e-15,-158.9613684159208,true
Battaglia12,5.011872336272715e15,5.0,1.0e7,6691.57705092079,19,0.0,3.913445460157377e-71,19,6.940162742028655e-16,-162.11912342474548,true
Battaglia12,5.011872336272715e15,5.0,1.333521432163324e7,8923.361412375123,19,4.595160942063981e-16,1.6639359418543034e-72,19,6.130851343617368e-15,-165.27694085039505,true
Battaglia12,5.011872336272715e15,5.0,1.7782794100389227e7,11899.493690341416,19,0.0,7.074547397288912e-74,19,1.5425007104555632e-15,-168.434793412191,true
Battaglia12,5.011872336272715e15,5.0,2.3713737056616552e7,15868.229867962524,19,1.2412385367280915e-16,3.0078219662963137e-75,19,8.227622809954587e-15,-171.59266575695403,true
Battaglia12,5.011872336272715e15,5.0,3.162277660168379e7,21160.62461942222,19,1.8246797018106653e-16,1.2787944825602465e-76,19,5.3486331660273585e-15,-174.75054924389792,true
Battaglia12,5.011872336272715e15,5.0,4.2169650342858225e7,28218.146447962412,19,2.682382813297051e-16,5.436841274920106e-78,19,2.0117194529918043e-15,-177.9084390093017,true
Battaglia12,5.011872336272715e15,5.0,5.623413251903491e7,37629.50306428125,19,1.9716345344506476e-16,2.311484668502018e-79,19,8.047976798863543e-15,-181.0663323148106,true
Battaglia12,5.011872336272715e15,5.0,7.498942093324558e7,50179.748817874526,19,4.347646224517834e-16,9.82730675459602e-81,19,0.0,-184.22422761813706,true
Battaglia12,5.011872336272715e15,5.0,1.0e8,66915.7705092079,19,0.0,4.178087371943876e-82,19,3.469453296218778e-15,-187.38212405021122,true
slow_fit_trial,1.0e12,0.1,0.003,1.5606677806835365e-6,969,2.5044236192049924e-14,2.6503128042512385e-7,209,2.4614827548880074e-11,-15.143417978586195,false
slow_fit_trial,1.0e12,0.1,0.1,5.2022259356117885e-5,779,2.734041158197454e-14,2.3535980886676863e-7,171,3.3147665310651356e-11,-15.262150392182463,false
slow_fit_trial,1.0e12,0.1,1.0,0.0005202225935611788,665,3.542220209212279e-14,9.29751288162691e-8,133,5.057286295198266e-12,-16.19093381164262,false
slow_fit_trial,1.0e12,0.1,4.0,0.0020808903742447152,589,1.3241127733913297e-13,7.67566047757776e-9,133,2.4751420811259194e-12,-18.685211491465274,false
slow_fit_trial,1.0e12,0.1,100.0,0.05202225935611788,437,1.0638413995303008e-13,9.572357482844911e-16,133,5.2989802771627565e-12,-34.58248197183169,true
slow_fit_trial,1.0e12,0.1,133.3521432163324,0.0693727978009422,437,8.398280736695638e-14,1.577019042837004e-16,133,3.413662626469656e-12,-36.38582510464036,true
slow_fit_trial,1.0e12,0.1,177.82794100389228,0.09251011267668914,399,7.51393166296515e-14,2.5468713124370004e-17,133,2.0114618251581896e-12,-38.20908091133023,true
slow_fit_trial,1.0e12,0.1,237.13737056616552,0.12336421794620897,399,1.3871709127764313e-13,4.051050622669365e-18,133,1.049159818424438e-12,-40.04755541341133,true
slow_fit_trial,1.0e12,0.1,316.22776601683796,0.16450882859333704,361,2.5963956853567313e-13,6.369425809974854e-19,133,5.989297279595116e-13,-41.897607441087004,true
slow_fit_trial,1.0e12,0.1,421.6965034285823,0.2193760487092976,361,1.265665621942529e-13,9.927074593578933e-20,133,4.998206643747817e-13,-43.75643602808992,true
slow_fit_trial,1.0e12,0.1,562.341325190349,0.2925426626571536,361,7.235361425642985e-14,1.536952810672274e-20,133,4.803408368528493e-13,-45.62190009802592,true
slow_fit_trial,1.0e12,0.1,749.8942093324558,0.3901119104754397,323,7.703393321341714e-14,2.3676932800562927e-21,133,4.4854237922450634e-13,-47.4923707712458,true
slow_fit_trial,1.0e12,0.1,1000.0,0.5202225935611788,323,1.2531890189456365e-13,3.633726759547691e-22,133,3.685182222005114e-13,-49.36661326871982,true
slow_fit_trial,1.0e12,0.1,1333.521432163324,0.693727978009422,285,1.5080728533496823e-13,5.560917194583363e-23,133,2.341290950900822e-13,-51.243694081150906,true
slow_fit_trial,1.0e12,0.1,1778.2794100389228,0.9251011267668914,285,1.4198423087524643e-13,8.492074697651267e-24,95,6.837671081872735e-11,-53.12290889181699,true
slow_fit_trial,1.0e12,0.1,2371.373705661655,1.2336421794620898,247,6.022652705192169e-13,1.2947467519637072e-24,95,1.1803065147733776e-11,-55.003727114158806,true
slow_fit_trial,1.0e12,0.1,3162.2776601683795,1.6450882859333704,247,8.869671286618547e-14,1.9716639473150479e-25,95,1.758184451451908e-11,-56.88574949530454,true
slow_fit_trial,1.0e12,0.1,4216.965034285822,2.193760487092976,247,1.009021695673105e-13,2.9997727998151375e-26,95,9.247372794844158e-12,-58.768675865439945,true
slow_fit_trial,1.0e12,0.1,5623.413251903491,2.9254266265715367,209,7.972192119384298e-14,4.5608856054917596e-27,95,3.322539837421602e-12,-60.65228069443894,true
slow_fit_trial,1.0e12,0.1,7498.942093324558,3.901119104754397,209,1.436043174369281e-13,6.930888279735473e-28,95,7.529919647474603e-13,-62.53639461995168,true
slow_fit_trial,1.0e12,0.1,10000.0,5.202225935611788,171,3.2074580354118436e-13,1.0528408266001017e-28,95,3.3615888117235086e-13,-64.42089054393081,true
slow_fit_trial,1.0e12,0.1,13335.21432163324,6.9372797800942205,171,1.1760162747044344e-13,1.59886553475026e-29,95,1.8779779060643494e-13,-66.30567335985097,true
slow_fit_trial,1.0e12,0.1,17782.794100389227,9.251011267668913,171,6.58957150215425e-14,2.4275422518025376e-30,95,1.8821837109715888e-14,-68.19067346330957,true
slow_fit_trial,1.0e12,0.1,23713.737056616552,12.336421794620897,133,4.930349268345098e-14,3.685066877440725e-31,57,1.847423064939098e-11,-70.07584920877959,true
slow_fit_trial,1.0e12,0.1,31622.776601683792,16.450882859333703,133,6.963385714351177e-14,5.592879220190322e-32,57,5.879542623962504e-12,-71.96122875501986,true
slow_fit_trial,1.0e12,0.1,42169.65034285822,21.937604870929757,95,1.320785190219904e-13,8.48395852510949e-33,57,4.390760858783256e-13,-73.84713092071398,true
slow_fit_trial,1.0e12,0.1,56234.13251903491,29.254266265715366,95,1.0853794280853458e-14,1.284376404522326e-33,57,6.705276413747822e-15,-75.73503475655629,true
slow_fit_trial,1.0e12,0.1,74989.42093324558,39.01119104754397,57,6.245658311461212e-13,1.930857454024109e-34,19,1.4593692076688664e-11,-77.629928980846,true
slow_fit_trial,1.0e12,0.1,100000.0,52.02225935611788,57,2.4652490939376203e-15,2.849011022074665e-35,19,2.5693858341423606e-12,-79.54350633053124,true
slow_fit_trial,1.0e12,0.1,133352.1432163324,69.3727978009422,57,1.644248046583596e-16,4.055288674731974e-36,19,1.8659322558686324e-14,-81.49304147292922,true
slow_fit_trial,1.0e12,0.1,177827.94100389228,92.51011267668913,19,3.945690918682778e-14,5.492238751675089e-37,19,1.493298164064326e-15,-83.49231248119048,true
slow_fit_trial,1.0e12,0.1,237137.37056616554,123.36421794620898,19,1.966479979522985e-16,7.064124466891853e-38,19,2.08203024431792e-15,-85.54320445073887,true
slow_fit_trial,1.0e12,0.1,316227.7660168379,164.50882859333703,19,1.9950762786339905e-16,8.703589109455412e-39,19,1.9724079625955323e-16,-87.6370831448623,true
slow_fit_trial,1.0e12,0.1,421696.5034285823,219.3760487092976,19,0.0,1.0398996227328544e-39,19,7.51473748950743e-16,-89.76169443487555,true
slow_fit_trial,1.0e12,0.1,562341.3251903491,292.5426626571537,19,0.0,1.2179581746564073e-40,19,4.8677529668243e-16,-91.90622789042628,true
