mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e12,3.0,1.0,3.490724918995127e-7,3.490724950488725e-7,9.022079527909455e-9
1.0e12,3.0,2.0,2.3849172440596163e-7,2.384917289057957e-7,1.886788347782442e-8
1.0e12,3.0,4.0,1.1093494615339372e-7,1.1093495231844179e-7,5.557354354479571e-8
1.0e12,5.0,0.003,6.318652968856211e-7,6.318652968971852e-7,1.8301582471735856e-11
1.0e12,5.0,0.01,6.287944495666728e-7,6.2879444967957e-7,1.7954548958698524e-10
1.0e12,5.0,0.03,6.224074658059148e-7,6.224074659253809e-7,1.919417957907399e-10
1.0e12,5.0,0.1,6.057058614176478e-7,6.057058626221734e-7,1.9886312596639755e-9
1.0e12,5.0,0.3,5.67642433872012e-7,5.676424356422959e-7,3.118660218959235e-9
1.0e12,5.0,1.0,4.588438594887491e-7,4.588438702404102e-7,2.3432069173878745e-8
1.0e12,5.0,2.0,3.37602619324826e-7,3.376026219470766e-7,7.76726971629671e-9
1.0e12,5.0,4.0,1.8092067148901479e-7,1.8092067835289532e-7,3.793861957923639e-8
1.0e13,0.01,0.003,3.292131934635657e-6,3.2958366043227666e-6,0.0011253102125505787
1.0e13,0.01,0.01,3.2347361291691353e-6,3.2421994768453027e-6,0.0023072508477173237
1.0e13,0.01,0.03,3.107439616566685e-6,3.1196925463528204e-6,0.003943095055109369
1.0e13,0.01,0.1,2.745346412192737e-6,2.7591653518163576e-6,0.005033586858928851
1.0e13,0.01,0.3,1.952782771082943e-6,1.9649131072177805e-6,0.006211820543720936
1.0e13,0.01,1.0,6.386844697770768e-7,6.830508014843258e-7,0.06946518007982005
1.0e13,0.01,2.0,1.6313149127992598e-7,2.0749306633628372e-7,0.27193753154769706
1.0e13,0.01,4.0,1.9411679237280176e-8,3.684842479451664e-8,0.8982605442886753
1.0e13,0.1,0.003,2.9083615699649444e-6,2.9083612729299063e-6,1.0213139978176855e-7
1.0e13,0.1,0.01,2.859203039688449e-6,2.8592024624294947e-6,2.0189505478551695e-7
1.0e13,0.1,0.03,2.750427272399314e-6,2.7504262003082613e-6,3.897907294714287e-7
1.0e13,0.1,0.1,2.4412539689901744e-6,2.4412520462421186e-6,7.876067300571776e-7
1.0e13,0.1,0.3,1.758621119804982e-6,1.7586188747659804e-6,1.2765904926492766e-6
1.0e13,0.1,1.0,5.929012297600252e-7,5.929003375443586e-7,1.5048301839071243e-6
1.0e13,0.1,2.0,1.537586856024119e-7,1.5375844606450145e-7,1.5578821419559574e-6
1.0e13,0.1,4.0,1.8039741467437264e-8,1.803966569137613e-8,4.200507045526436e-6
1.0e13,0.5,0.003,2.1233979906645875e-6,2.1233979863552985e-6,2.0294306235513204e-9
1.0e13,0.5,0.01,2.0913919865540476e-6,2.0913919835724395e-6,1.4256572589133043e-9
1.0e13,0.5,0.03,2.021155514597093e-6,2.0211555132323984e-6,6.752051140423987e-10
1.0e13,0.5,0.1,1.8224220006299512e-6,1.8224220133194829e-6,6.963003951199198e-9
1.0e13,0.5,0.3,1.3719776361523068e-6,1.3719776538852732e-6,1.2925113201944782e-8
1.0e13,0.5,1.0,5.203530809652461e-7,5.203530838289867e-7,5.503456579347699e-9
1.0e13,0.5,2.0,1.4659630997129155e-7,1.465963063721278e-7,2.4551530364291807e-8
1.0e13,0.5,4.0,1.7310866282314926e-8,1.7310864389503675e-8,1.0934237604232067e-7
1.0e13,1.0,0.003,1.9063424752180524e-6,1.9063424753924694e-6,9.14930353701493e-11
1.0e13,1.0,0.01,1.8805613101200435e-6,1.8805613101314389e-6,6.059597268404104e-12
1.0e13,1.0,0.03,1.824403666078548e-6,1.8244036679514847e-6,1.0266021366334144e-9
1.0e13,1.0,0.1,1.666470785559537e-6,1.6664707869596445e-6,8.401632722865315e-10
1.0e13,1.0,0.3,1.3022107687928227e-6,1.3022107785023563e-6,7.456192108179494e-9
1.0e13,1.0,1.0,5.525394358377221e-7,5.525394393231507e-7,6.308017885814365e-9
1.0e13,1.0,2.0,1.7280683772464763e-7,1.7280683840091715e-7,3.913441792846584e-9
1.0e13,1.0,4.0,2.209409426893546e-8,2.209409395624849e-8,1.4152513605480976e-8
1.0e13,3.0,0.003,2.2515921291956514e-6,2.2515921293195634e-6,5.5033089196854235e-11
1.0e13,3.0,0.01,2.2282710179677276e-6,2.228271018130928e-6,7.32407468007068e-11
1.0e13,3.0,0.03,2.1782890350223376e-6,2.1782890359491903e-6,4.2549563872285034e-10
1.0e13,3.0,0.1,2.040372690191508e-6,2.040372693136557e-6,1.4433876316388705e-9
1.0e13,3.0,0.3,1.7158931515836175e-6,1.7158931571354588e-6,3.235540280144278e-9
1.0e13,3.0,1.0,9.318396304407514e-7,9.318396448838763e-7,1.5499582062261652e-8
1.0e13,3.0,2.0,3.8873188407993166e-7,3.887319060096192e-7,5.6413400839616656e-8
1.0e13,3.0,4.0,7.244969671207482e-8,7.244969677688544e-8,8.945602036902756e-10
1.0e13,5.0,0.003,2.7528775729039416e-6,2.7528775732719994e-6,1.3369927387429925e-10
1.0e13,5.0,0.01,2.728534807330021e-6,2.7285348078563117e-6,1.928839310494368e-10
1.0e13,5.0,0.03,2.6767880875246353e-6,2.6767880910358037e-6,1.311709407758599e-9
1.0e13,5.0,0.1,2.5357474329966234e-6,2.535747437912425e-6,1.9386006133714773e-9
1.0e13,5.0,0.3,2.203675658240723e-6,2.2036756934703493e-6,1.5986756585206763e-8
1.0e13,5.0,1.0,1.3469462113136165e-6,1.3469462284371617e-6,1.2712864982944438e-8
1.0e13,5.0,2.0,6.582949747824923e-7,6.582949966671698e-7,3.3244485164729554e-8
1.0e13,5.0,4.0,1.5965505535078043e-7,1.596550661116685e-7,6.740086022638536e-8
1.0e14,0.01,0.003,1.4259501513505663e-5,1.428577104833003e-5,0.0018422477671808934
1.0e14,0.01,0.01,1.3784291066451632e-5,1.3832275211091657e-5,0.0034810745368552
1.0e14,0.01,0.03,1.2685798725969951e-5,1.2747306032415912e-5,0.004848516658241264
1.0e14,0.01,0.1,9.63962335557791e-6,9.687873759375458e-6,0.0050054241766228635
1.0e14,0.01,0.3,4.54130684474044e-6,4.68140245739955e-6,0.030849184485598924
1.0e14,0.01,1.0,5.118523838190435e-7,6.904803680201306e-7,0.3489833980420378
1.0e14,0.01,2.0,5.343395650723202e-8,1.1300796508381879e-7,1.114909178932384
1.0e14,0.01,4.0,2.5783380545689935e-9,1.0987975807418476e-8,3.2616505573995704
1.0e14,0.1,0.003,1.259941249260552e-5,1.2599410462284009e-5,1.6114414169710045e-7
1.0e14,0.1,0.01,1.2193073895255148e-5,1.2193069865682751e-5,3.304804375714454e-7
1.0e14,0.1,0.03,1.1255438495459974e-5,1.1255431333100826e-5,6.363465226977283e-7
1.0e14,0.1,0.1,8.641689011054248e-6,8.641679055501383e-6,1.1520378542240195e-6
1.0e14,0.1,0.3,4.167326151030786e-6,4.167319881501711e-6,1.5044488594906369e-6
1.0e14,0.1,1.0,4.815995272150908e-7,4.815987122159387e-7,1.692275648279562e-6
1.0e14,0.1,2.0,4.9018565358523636e-8,4.901828256824848e-8,5.769044301717763e-6
1.0e14,0.1,4.0,2.16062414123012e-9,2.1605668163585094e-9,2.6531625985537488e-5
1.0e14,0.5,0.003,9.204788396027724e-6,9.20478838043493e-6,1.6939872837795633e-9
1.0e14,0.5,0.01,8.941774669110816e-6,8.941774650923107e-6,2.034015511576115e-9
1.0e14,0.5,0.03,8.339296937181994e-6,8.339296966326437e-6,3.4948322014116684e-9
1.0e14,0.5,0.1,6.6351045794468234e-6,6.635104566988747e-6,1.877600630528775e-9
1.0e14,0.5,0.3,3.489563628248794e-6,3.489563673887155e-6,1.3078529592647214e-8
1.0e14,0.5,1.0,4.6090120972640947e-7,4.6090119591176813e-7,2.997310710739498e-8
1.0e14,0.5,2.0,4.5536957959023874e-8,4.553695283044857e-8,1.12624460091304e-7
1.0e14,0.5,4.0,1.543628362863654e-9,1.54362816101679e-9,1.3076130800371288e-7
1.0e14,1.0,0.003,8.268851595058966e-6,8.268851595521674e-6,5.5958127020971915e-11
1.0e14,1.0,0.01,8.058081502737363e-6,8.058081516204771e-6,1.6712922157324783e-9
1.0e14,1.0,0.03,7.578990016456358e-6,7.578990027548765e-6,1.4635732625833953e-9
1.0e14,1.0,0.1,6.212821848895163e-6,6.212821964844726e-6,1.866294674357505e-8
1.0e14,1.0,0.3,3.5356276428742373e-6,3.53562768509648e-6,1.1941936994830371e-8
1.0e14,1.0,1.0,5.51775427290684e-7,5.517754224773382e-7,8.723378353003852e-9
1.0e14,1.0,2.0,5.764813129559842e-8,5.7648129926160806e-8,2.3755108435885575e-8
1.0e14,1.0,4.0,1.7174267745130412e-9,1.7174266952033497e-9,4.617937288120544e-8
1.0e14,3.0,0.003,9.779711381773049e-6,9.779711382814659e-6,1.0650724746597007e-10
1.0e14,3.0,0.01,9.591147711234234e-6,9.591147722901008e-6,1.2164107499046395e-9
1.0e14,3.0,0.03,9.171035357375677e-6,9.17103537292201e-6,1.6951555714683764e-9
1.0e14,3.0,0.1,7.96959876377281e-6,7.969598884833687e-6,1.5190335211912043e-8
1.0e14,3.0,0.3,5.354884922897329e-6,5.3548850248567925e-6,1.9040458321128995e-8
1.0e14,3.0,1.0,1.3223320622333665e-6,1.3223321339787553e-6,5.425671112391228e-8
1.0e14,3.0,2.0,1.9953084360375635e-7,1.995308435138407e-7,4.5063530684785746e-10
1.0e14,3.0,4.0,7.087112049384564e-9,7.087111637162754e-9,5.8164991156850476e-8
1.0e14,5.0,0.003,1.1965468341409735e-5,1.196546834238842e-5,8.179257271478946e-11
1.0e14,5.0,0.01,1.1769718396645803e-5,1.1769718398806176e-5,1.8355339470588206e-10
1.0e14,5.0,0.03,1.1338613380165516e-5,1.1338613387922593e-5,6.841291977366382e-10
1.0e14,5.0,0.1,1.011303814851152e-5,1.0113038183269936e-5,3.4369904700071174e-9
1.0e14,5.0,0.3,7.341576680170855e-6,7.341576710604155e-6,4.145335630312275e-9
1.0e14,5.0,1.0,2.333532671076012e-6,2.333532735074344e-6,2.7425513637879817e-8
1.0e14,5.0,2.0,4.665544620294447e-7,4.6655449125860587e-7,6.26489800037433e-8
1.0e14,5.0,4.0,2.3350210148181504e-8,2.335021009337325e-8,2.3472274124358705e-9
1.0e15,0.01,0.003,6.11957105128096e-5,6.13660786515525e-5,0.0027839882455036324
1.0e15,0.01,0.01,5.71354707069738e-5,5.73828672877634e-5,0.004329999870980483
1.0e15,0.01,0.03,4.7667106720109505e-5,4.7864583611029764e-5,0.004142833591302297
1.0e15,0.01,0.1,2.584105950364412e-5,2.6239698733317866e-5,0.015426582242788145
1.0e15,0.01,0.3,5.543528638059607e-6,6.4934849066410115e-6,0.1713631029267879
1.0e15,0.01,1.0,1.4506918237693446e-7,3.3889347112018014e-7,1.3360817615944813
1.0e15,0.01,2.0,6.460839958783289e-9,3.069566872811421e-8,3.75103375473409
1.0e15,0.01,4.0,1.644563335313636e-10,1.7126905343047535e-9,9.414257070726467
1.0e15,0.1,0.003,5.4097377353857404e-5,5.409736349218785e-5,2.562355189139609e-7
1.0e15,0.1,0.01,5.063088097630987e-5,5.063085449914451e-5,5.229449862031998e-7
1.0e15,0.1,0.03,4.253042248917342e-5,4.253038248803475e-5,9.405300096521074e-7
1.0e15,0.1,0.1,2.3533194806221694e-5,2.3533162549968182e-5,1.370670398848084e-6
1.0e15,0.1,0.3,5.189943549637051e-6,5.189936905039349e-6,1.280283232096835e-6
1.0e15,0.1,1.0,1.3096335948319464e-7,1.3096236758849913e-7,7.573833623597537e-6
1.0e15,0.1,2.0,5.247797061434887e-9,5.247616760323243e-9,3.4357485537817034e-5
1.0e15,0.1,4.0,1.1190889126894314e-10,1.1189643337824903e-10,0.00011132172388494954
1.0e15,0.5,0.003,3.958937178610249e-5,3.958937169545674e-5,2.2896486928658533e-9
1.0e15,0.5,0.01,3.735905340709886e-5,3.735905339614366e-5,2.932407650035884e-10
1.0e15,0.5,0.03,3.2124558265632255e-5,3.212455815728253e-5,3.3728003723254574e-9
1.0e15,0.5,0.1,1.914201252390051e-5,1.9142012697245423e-5,9.055730831875053e-9
1.0e15,0.5,0.3,4.77733054741664e-6,4.777330457563794e-6,1.8808170132444957e-8
1.0e15,0.5,1.0,1.1641518525788423e-7,1.1641517220338078e-7,1.1213746231586441e-7
1.0e15,0.5,2.0,3.3718718985305447e-9,3.3718714550387445e-9,1.3152688282946912e-7
1.0e15,0.5,4.0,3.827240450871905e-11,3.827239939528283e-11,1.3360634854020503e-7
1.0e15,1.0,0.003,3.5616727702057676e-5,3.561672774411654e-5,1.1808738431540178e-9
1.0e15,1.0,0.01,3.3840126485298195e-5,3.38401265793783e-5,2.780134567004211e-9
1.0e15,1.0,0.03,2.9669343109366395e-5,2.9669343528307197e-5,1.4120326241595649e-8
1.0e15,1.0,0.1,1.8875052361259535e-5,1.8875052652849103e-5,1.544841099487826e-8
1.0e15,1.0,0.3,5.3909868824121995e-6,5.390986966392228e-6,1.5577858114568244e-8
1.0e15,1.0,1.0,1.4473556563187807e-7,1.4473556059026534e-7,3.483326793674024e-8
1.0e15,1.0,2.0,3.4650105653334685e-9,3.4650104502382387e-9,3.3216415284975653e-8
1.0e15,1.0,4.0,2.3273908229142667e-11,2.327390769268055e-11,2.304993684809631e-8
1.0e15,3.0,0.003,4.225598333012833e-5,4.225598336499379e-5,8.25101098556047e-10
1.0e15,3.0,0.01,4.068986281611406e-5,4.0689862872019275e-5,1.3739347437535798e-9
1.0e15,3.0,0.03,3.704911681080429e-5,3.704911719471664e-5,1.0362253721751813e-8
1.0e15,3.0,0.1,2.69570431881314e-5,2.6957043465122106e-5,1.0275262862791124e-8
1.0e15,3.0,0.3,1.0747707433041638e-5,1.074770799330329e-5,5.212847997704273e-8
1.0e15,3.0,1.0,5.220222610050851e-7,5.220222583596145e-7,5.067735120434236e-9
1.0e15,3.0,2.0,1.3341550268862786e-8,1.3341549456510789e-8,6.088887583022284e-8
1.0e15,3.0,4.0,4.442018723281305e-11,4.442018091129303e-11,1.4231187250857147e-7
1.0e15,5.0,0.003,5.177883634903897e-5,5.1778836361126525e-5,2.334459292541169e-10
1.0e15,5.0,0.01,5.0166306027227946e-5,5.01663061506888e-5,2.4610313786865845e-9
1.0e15,5.0,0.03,4.6455097712377274e-5,4.6455097889831015e-5,3.819898175549952e-9
1.0e15,5.0,0.1,3.594480903037597e-5,3.594481001849834e-5,2.7489988063678084e-8
1.0e15,5.0,0.3,1.7023163629300643e-5,1.7023164205420097e-5,3.384326596744813e-8
1.0e15,5.0,1.0,1.2959702052822189e-6,1.2959702733101543e-6,5.249189771738827e-8
1.0e15,5.0,2.0,4.586708279255283e-8,4.5867082438293906e-8,7.723598316466962e-9
1.0e15,5.0,4.0,1.665002222516001e-10,1.665002010192544e-10,1.275214254192747e-7
5.011872336272715e15,0.01,0.003,0.0001678757488416806,0.00016841462555408645,0.003209973543671696
5.011872336272715e15,0.01,0.01,0.0001494330808040156,0.00014996198109581792,0.003539378890916156
5.011872336272715e15,0.01,0.03,0.00010868423729232329,0.00010896459404076335,0.0025795529823335883
5.011872336272715e15,0.01,0.1,3.829534267923455e-5,4.030363327770945e-5,0.05244216288378811
5.011872336272715e15,0.01,0.3,3.6747562050342237e-6,5.3521190445020805e-6,0.456455543137789
5.011872336272715e15,0.01,1.0,3.387324793044058e-8,1.314722963447395e-7,2.881301746284283
5.011872336272715e15,0.01,2.0,9.81081134982492e-10,7.87473569144013e-9,7.026589657725566
5.011872336272715e15,0.01,4.0,1.9406929045175563e-11,2.971843259396553e-10,14.313310274277185
5.011872336272715e15,0.1,0.003,0.00014850987245314256,0.00014850982153676612,3.428484288692246e-7
5.011872336272715e15,0.1,0.01,0.00013276341192294868,0.0001327633212626466,6.828711371920093e-7
5.011872336272715e15,0.1,0.03,9.76945758145176e-5,9.769446946742842e-5,1.0885669781135476e-6
5.011872336272715e15,0.1,0.1,3.539656624042478e-5,3.5396527008074744e-5,1.108365985769133e-6
5.011872336272715e15,0.1,0.3,3.4334375395160077e-6,3.4334330330787303e-6,1.3125147102499568e-6
5.011872336272715e15,0.1,1.0,2.8044164706443304e-8,2.8043440933120227e-8,2.5808339476407482e-5
5.011872336272715e15,0.1,2.0,6.885207446744827e-10,6.884583661769813e-10,9.059784760867551e-5
5.011872336272715e15,0.1,4.0,1.0901363536975945e-11,1.0898925022387313e-11,0.00022368895233715325
5.011872336272715e15,0.5,0.003,0.00010895218822135778,0.00010895218824292202,1.9792389949202516e-10
5.011872336272715e15,0.5,0.01,9.883107721447055e-5,9.883107742681983e-5,2.1486084023081276e-9
5.011872336272715e15,0.5,0.03,7.574962094859077e-5,7.574962231997207e-5,1.8104133969742975e-8
5.011872336272715e15,0.5,0.1,3.059861956579046e-5,3.059861943369121e-5,4.317163626588183e-9
5.011872336272715e15,0.5,0.3,3.2607402611664282e-6,3.260739976921091e-6,8.717202681918224e-8
5.011872336272715e15,0.5,1.0,1.914831748459757e-8,1.9148315473679626e-8,1.0501799685425084e-7
5.011872336272715e15,0.5,2.0,2.6315622563631834e-10,2.631561919490208e-10,1.2801254267724715e-7
5.011872336272715e15,0.5,4.0,1.781975046080832e-12,1.7819748090400544e-12,1.330213788008905e-7
5.011872336272715e15,1.0,0.003,9.822561604795667e-5,9.822561604554735e-5,2.452837932764851e-11
5.011872336272715e15,1.0,0.01,9.018152493776841e-5,9.01815254382421e-5,5.549625647915946e-9
5.011872336272715e15,1.0,0.03,7.155193933857424e-5,7.155193935779876e-5,2.686793010298061e-10
5.011872336272715e15,1.0,0.1,3.2074504247798544e-5,3.207450502341945e-5,2.41818518542658e-8
5.011872336272715e15,1.0,0.3,3.964163000876605e-6,3.9641629968431545e-6,1.0174785458616498e-9
5.011872336272715e15,1.0,1.0,2.0460146296162403e-8,2.0460144739123374e-8,7.610107011224443e-8
5.011872336272715e15,1.0,2.0,1.7604313399229743e-10,1.7604313063750686e-10,1.9056639710690604e-8
5.011872336272715e15,1.0,4.0,5.300328410810345e-13,5.300328419160342e-13,1.5753733872969633e-9
5.011872336272715e15,3.0,0.003,0.00011703331848844447,0.00011703331849504707,5.641642708553718e-11
5.011872336272715e15,3.0,0.01,0.00011000372647990572,0.00011000372700358381,4.760548621973726e-9
5.011872336272715e15,3.0,0.03,9.345812635074566e-5,9.345812650776521e-5,1.6801058322357676e-9
5.011872336272715e15,3.0,0.1,5.272236976897187e-5,5.2722371828169696e-5,3.905738377163459e-8
5.011872336272715e15,3.0,0.3,1.0432264749750602e-5,1.043226483915154e-5,8.56965765017037e-9
5.011872336272715e15,3.0,1.0,7.885837904090694e-8,7.885837151882588e-8,9.538721379431792e-8
5.011872336272715e15,3.0,2.0,3.877537116137909e-10,3.8775368245559353e-10,7.519772604602792e-8
5.011872336272715e15,3.0,4.0,2.230488034824176e-13,2.2304879747698852e-13,2.6924282803264532e-8
5.011872336272715e15,5.0,0.003,0.00014369627133715393,0.00014369627145100367,7.922942302229785e-10
5.011872336272715e15,5.0,0.01,0.00013650311052345758,0.000136503110524073,4.508393658397836e-12
5.011872336272715e15,5.0,0.03,0.00011958504279931023,0.0001195850438077216,8.432587739193309e-9
5.011872336272715e15,5.0,0.1,7.533839196588689e-5,7.533839205200935e-5,1.1431418034391072e-9
5.011872336272715e15,5.0,0.3,1.971282109715919e-5,1.9712821711494546e-5,3.116425362215125e-8
5.011872336272715e15,5.0,1.0,2.5609526123419634e-7,2.560952611501927e-7,3.280171689823419e-10
5.011872336272715e15,5.0,2.0,1.4490607459109673e-9,1.4490604986386395e-9,1.7064317592296874e-7
5.011872336272715e15,5.0,4.0,5.240274806343776e-13,5.240274478183154e-13,6.262278873236937e-8
