mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,5.000000000000000000e-01,3.000000000000000062e-03,2.878003414861460341e-11,2.878003414319708739e-11,2.878003406036944409e-11,1.882386468921026790e-10,3.066193743350709155e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000021e-02,2.776005024121463546e-11,2.776005022012271891e-11,2.776005016029482608e-11,7.597938944670090677e-10,2.914973484813287996e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-02,2.539673257700371502e-11,2.539673250363451044e-11,2.539673242395605682e-11,2.888922989718878398e-09,6.026273591253072937e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000056e-01,1.901604331567795775e-11,1.901604325361136522e-11,1.901604326387374918e-11,3.263906811490357995e-09,2.724236947138081177e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-01,9.084922271107213445e-12,9.084922316993359944e-12,9.084922216994939930e-12,5.050802220907257833e-09,5.956272586260524804e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000000e+00,1.445289543335351013e-12,1.445289554691332970e-12,1.445289483773096251e-12,7.857236639097209263e-09,4.121129570933135255e-08
1.000000000000000000e+12,5.000000000000000000e-01,2.000000000000000000e+00,2.814450901406868324e-13,2.814450905606689568e-13,2.814450745613963777e-13,1.492234780187118304e-09,5.535463576400445618e-08
1.000000000000000000e+12,5.000000000000000000e-01,4.000000000000000000e+00,3.901833982830032475e-14,3.901833965667658556e-14,3.901833700314483841e-14,4.398540309757947853e-09,7.240583532741595718e-08
1.000000000000000000e+12,1.000000000000000000e+00,3.000000000000000062e-03,1.605980925855162781e-11,1.605980925736670128e-11,1.605980926807924921e-11,7.378209154751402821e-11,5.932587754386986489e-10
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000021e-02,1.552050571122534135e-11,1.552050569890530685e-11,1.552050572709322136e-11,7.937908108601732238e-10,1.022381734827604305e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-02,1.427348842767880937e-11,1.427348840183908613e-11,1.427348851116603873e-11,1.810329885998385180e-09,5.849111861522260369e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000056e-01,1.086025000955821001e-11,1.086024995908067958e-11,1.086025004384463798e-11,4.647916052036293877e-09,3.157057060221291067e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-01,5.312676380143832600e-12,5.312676387525444560e-12,5.312676346305429551e-12,1.389433679221951934e-09,6.369370253445083563e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000000e+00,8.164227192550501309e-13,8.164227289654309801e-13,8.164227143923946839e-13,1.189381504396180844e-08,5.956051096767112085e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,1.423644037875042234e-13,1.423644043662306074e-13,1.423644035805354452e-13,4.065106029571552426e-09,1.453795861472428896e-09
1.000000000000000000e+12,1.000000000000000000e+00,4.000000000000000000e+00,1.621647865911602360e-14,1.621647860994293127e-14,1.621647869336397172e-14,3.032291640003847988e-09,2.111922636771623729e-09
1.000000000000000000e+12,3.000000000000000000e+00,3.000000000000000062e-03,6.038432586205623525e-12,6.038432586404356898e-12,6.038432590058079095e-12,3.291145134198814048e-11,6.379894390562412809e-10
