mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000021e-02,1.387471847002114723e-06,1.387471846800701723e-06,1.387471844904946484e-06,1.451654352280229432e-10,1.511503255891000208e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-02,1.330752164407553439e-06,1.330752164133884506e-06,1.330752163581635965e-06,2.056498304980891589e-10,6.206395397612141096e-10
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000056e-01,1.169066903646002662e-06,1.169066901231100718e-06,1.169066911604082395e-06,2.065666193651338745e-09,6.807206354153549910e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-01,8.151235388566182687e-07,8.151235373372020976e-07,8.151235485332558540e-07,1.864031817788713852e-09,1.187137543823268970e-08
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000000e+00,2.406234551850187098e-07,2.406234545016088640e-07,2.406234525633615291e-07,2.840162993678063685e-09,1.089526857622757916e-08
1.000000000000000000e+13,5.000000000000000000e-01,2.000000000000000000e+00,5.074886799158281948e-08,5.074886814824182777e-08,5.074886627287275284e-08,3.086945810082397657e-09,3.386696367790875684e-08
1.000000000000000000e+13,5.000000000000000000e-01,4.000000000000000000e+00,3.963168751904109892e-09,3.963168767609168624e-09,3.963168220965803682e-09,3.962753014619124770e-09,1.339681299228345779e-07
1.000000000000000000e+13,1.000000000000000000e+00,3.000000000000000062e-03,1.176127842312809523e-06,1.176127842259714533e-06,1.176127842389075946e-06,4.514388862730811525e-11,6.484524028849136812e-11
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000021e-02,1.158071887090067722e-06,1.158071886954446312e-06,1.158071886966568413e-06,1.171096553065353874e-10,1.066421395634620239e-10
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-02,1.118428483017351516e-06,1.118428482148980962e-06,1.118428483541005072e-06,7.764202614168880245e-10,4.682048082571554914e-10
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000056e-01,1.006132907913325591e-06,1.006132906210643254e-06,1.006132907220793571e-06,1.692303630562719263e-09,6.883106307142838887e-10
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-01,7.513039583007190056e-07,7.513039529837282360e-07,7.513039593439122897e-07,7.077016861423146565e-09,1.388510195710068729e-09
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000000e+00,2.724833377607901672e-07,2.724833363795624451e-07,2.724833381250999907e-07,5.069035524662979242e-09,1.336998511902720566e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.000000000000000000e+00,6.994392103985779589e-08,6.994392111995589159e-08,6.994392074510409453e-08,1.145175954064825419e-09,4.214143256575653140e-09
1.000000000000000000e+13,1.000000000000000000e+00,4.000000000000000000e+00,6.536484453503563526e-09,6.536484578866718602e-09,6.536484467251717242e-09,1.917898773129422807e-08,2.103294871602656713e-09
1.000000000000000000e+13,3.000000000000000000e+00,3.000000000000000062e-03,1.156558153828870653e-06,1.156558153833371786e-06,1.156558153896924668e-06,3.891775790521023737e-12,5.884182030513329664e-11
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000021e-02,1.144586294671310308e-06,1.144586294606334411e-06,1.144586294690027407e-06,5.676803471743596674e-11,1.635269697430885572e-11
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-02,1.118930967948114248e-06,1.118930967881528353e-06,1.118930968357125494e-06,5.950850923142070314e-11,3.655376001887589155e-10
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000056e-01,1.048147613895225729e-06,1.048147613006788329e-06,1.048147614520375220e-06,8.476261914580618395e-10,5.964326810214970465e-10
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-01,8.815745168052365786e-07,8.815745160684310993e-07,8.815745189400845487e-07,8.357835534766877572e-10,2.421630673765662323e-09
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000000e+00,4.785797955490586534e-07,4.785797923447528133e-07,4.785797999467116258e-07,6.695447418714195464e-09,9.188964922302034211e-09
1.000000000000000000e+13,3.000000000000000000e+00,2.000000000000000000e+00,1.990891152124965952e-07,1.990891140916279017e-07,1.990891260755269606e-07,5.629984811683641510e-09,5.456365781419947325e-08
1.000000000000000000e+13,3.000000000000000000e+00,4.000000000000000000e+00,3.665156837115339728e-08,3.665156829004676988e-08,3.665156834557902415e-08,2.212910188426064906e-09,6.977701749733000725e-10
1.000000000000000000e+13,5.000000000000000000e+00,3.000000000000000062e-03,1.269756426216023062e-06,1.269756426209082051e-06,1.269756426364933784e-06,5.466405106346883258e-12,1.172750785372045357e-10
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000021e-02,1.259316903472084038e-06,1.259316903466275086e-06,1.259316903685908611e-06,4.612754622712600394e-12,1.697941787170975658e-10
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-02,1.237199540421908818e-06,1.237199540239223717e-06,1.237199541690659565e-06,1.476602173866581325e-10,1.025502127660615770e-09
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000056e-01,1.177252116129014854e-06,1.177252115912992018e-06,1.177252117955805093e-06,1.834975504877434105e-10,1.551740957950187294e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-01,1.036345867695058695e-06,1.036345865638328867e-06,1.036345880702991099e-06,1.984597930437814739e-09,1.255172898950718263e-08
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000000e+00,6.642923754425380947e-07,6.642923742623211377e-07,6.642923822512508696e-07,1.776652824858615531e-09,1.024957230200129743e-08
1.000000000000000000e+13,5.000000000000000000e+00,2.000000000000000000e+00,3.472900123457660212e-07,3.472900104433876199e-07,3.472900217903638540e-07,5.477780340434890149e-09,2.719513236826287539e-08
1.000000000000000000e+13,5.000000000000000000e+00,4.000000000000000000e+00,9.531552787641343258e-08,9.531552690314147419e-08,9.531553407154350796e-08,1.021105355825113747e-08,6.499602123177794510e-08
1.000000000000000000e+14,1.000000000000000021e-02,3.000000000000000062e-03,1.974782961144683698e-05,1.974782960504702195e-05,1.978983190455367699e-05,3.240768764456447570e-10,2.126932120302127416e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000021e-02,1.895793884523835294e-05,1.895793882511236561e-05,1.903171848767549784e-05,1.061612575625758836e-09,3.891754427495452973e-03
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-02,1.711642447747490161e-05,1.711642440799531989e-05,1.720218582444843836e-05,4.059234504083519823e-09,5.010470912683695488e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000056e-01,1.213177549489338839e-05,1.213177540328193351e-05,1.219054158907421829e-05,7.551364200608645660e-09,4.843981345151515683e-03
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-01,4.699621095776292825e-06,4.699621075159510889e-06,4.890486032601325801e-06,4.386903063036129424e-09,4.061283514889524326e-02
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000000e+00,3.037334751039433172e-07,3.037334811598961649e-07,4.465763289101964986e-07,1.993837805969178589e-08,4.702901244499628763e-01
1.000000000000000000e+14,1.000000000000000021e-02,2.000000000000000000e+00,1.804941490168295844e-08,1.804941528011963386e-08,4.671623671181826086e-08,2.096670037587955449e-08,1.588241057468425588e+00
1.000000000000000000e+14,1.000000000000000021e-02,4.000000000000000000e+00,4.130687214415004463e-10,4.130687232546504671e-10,2.560026105519743861e-09,4.389463459375519960e-09,5.197579174201161223e+00
1.000000000000000000e+14,1.000000000000000056e-01,3.000000000000000062e-03,1.708116190564536903e-05,1.708116190482819908e-05,1.708115870963798952e-05,4.784039830951769545e-11,1.871071415582292730e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000021e-02,1.643214675510194472e-05,1.643214675447019366e-05,1.643214043974435860e-05,3.844602414204700835e-11,3.843294293925936245e-07
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-02,1.492217186752974007e-05,1.492217185233640337e-05,1.492216092000623982e-05,1.018171991162830636e-09,7.336414294956128401e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000056e-01,1.079217115921430174e-05,1.079217115293233102e-05,1.079215737536626790e-05,5.820859350080809236e-10,1.277208064087709261e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-01,4.386056084746068067e-06,4.386056076617746781e-06,4.386049398725895229e-06,1.853218689618074677e-09,1.524380911610556666e-06
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000000e+00,3.054633914821863721e-07,3.054633914873085391e-07,3.054628485518083930e-07,1.676858651933343936e-11,1.777399168290116904e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.000000000000000000e+00,1.817286503103719631e-08,1.817286505624663059e-08,1.817272786700813383e-08,1.387201908897850444e-09,7.547738280599958216e-06
1.000000000000000000e+14,1.000000000000000056e-01,4.000000000000000000e+00,3.830651637131944856e-10,3.830651632577153395e-10,3.830517703711718242e-10,1.189038312254808716e-09,3.496361269927916737e-05
