mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000000e+00,1.482535805046526635e-06,1.482535812659804667e-06,1.482535797481288078e-06,5.135307956649626249e-09,5.102904432341404117e-09
1.000000000000000000e+13,3.000000000000000000e+00,2.000000000000000000e+00,4.045035756699273052e-07,4.045035782383107193e-07,4.045035657639689431e-07,6.349470282884794869e-09,2.448917379993531540e-08
1.000000000000000000e+13,3.000000000000000000e+00,4.000000000000000000e+00,7.030766229559043899e-08,7.030766241696490020e-08,7.030766240290306802e-08,1.726333298535109861e-09,1.526329063139542086e-09
1.000000000000000000e+13,5.000000000000000000e+00,3.000000000000000062e-03,2.829309136872014088e-05,2.829309137133773018e-05,2.829309138188016313e-05,9.251688304345861980e-11,4.651319329695979832e-10
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000021e-02,2.772778755220955388e-05,2.772778755498879095e-05,2.772778757241131000e-05,1.002329330646034578e-10,7.285743119922472033e-10
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-02,2.646055578197789528e-05,2.646055577433868131e-05,2.646055588748785639e-05,2.887019512343158567e-10,3.987443042419158701e-09
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000056e-01,2.285719954673682224e-05,2.285719954338549911e-05,2.285719964572740793e-05,1.466200494348868233e-10,4.330827474419152168e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-01,1.535928627319347093e-05,1.535928625460621381e-05,1.535928644817559038e-05,1.210164080056586045e-09,1.139259442339835005e-08
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000000e+00,4.556440031106235887e-06,4.556440030006865896e-06,4.556439992522259684e-06,2.412783306482424450e-10,8.468009182749369756e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.000000000000000000e+00,1.186450162812189656e-06,1.186450163425452945e-06,1.186450138076009306e-06,5.168891981099932309e-10,2.084889960674018994e-08
1.000000000000000000e+13,5.000000000000000000e+00,4.000000000000000000e+00,1.761633415141500910e-07,1.761633414450405140e-07,1.761633377903563238e-07,3.923039670894468145e-10,2.113830110950232211e-08
1.000000000000000000e+14,1.000000000000000021e-02,3.000000000000000062e-03,1.100118981183895925e-05,1.100118981431053363e-05,1.101874774508040962e-05,2.246642871739368275e-10,1.596003118004230004e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000021e-02,1.067416787790229725e-05,1.067416788058083227e-05,1.070694704559047875e-05,2.509361607394566818e-10,3.070887404351241301e-03
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-02,9.922066635937877691e-06,9.922066634941875365e-06,9.969451941914749901e-06,1.003825911283229289e-10,4.775749621076075258e-03
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000056e-01,7.883034306936581578e-06,7.883034308353449165e-06,7.973890528558656720e-06,1.797362259026158426e-10,1.152553928911959069e-02
1.000000000000000000e+14,1.000000000000000021e-02,2.999999999999999889e-01,4.519039310003825132e-06,4.519039314330601563e-06,4.834908615980397953e-06,9.574550041691054503e-10,6.989744596320091041e-02
1.000000000000000000e+14,1.000000000000000021e-02,1.000000000000000000e+00,1.264951987339281763e-06,1.264951987051194634e-06,1.745969344572863059e-06,2.277454891341790244e-10,3.802653081286984094e-01
1.000000000000000000e+14,1.000000000000000021e-02,2.000000000000000000e+00,4.390084919480403461e-07,4.390084916955113960e-07,7.770607128207103792e-07,5.752256448943171563e-10,7.700357215702351432e-01
1.000000000000000000e+14,1.000000000000000021e-02,4.000000000000000000e+00,1.284883258152989835e-07,1.284883256410164753e-07,2.963702391393672737e-07,1.356407319796915090e-09,1.306592737190749087e+00
1.000000000000000000e+14,1.000000000000000056e-01,3.000000000000000062e-03,1.158059170655032992e-05,1.158059171272023988e-05,1.158059019814855682e-05,5.327802643506629465e-10,1.302525649560237753e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000021e-02,1.124015484235566052e-05,1.124015484772172096e-05,1.124015169992741446e-05,4.774010076147305881e-10,2.795716153025651352e-07
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-02,1.045756704554449166e-05,1.045756705039199515e-05,1.045756130136731219e-05,4.635403172414953588e-10,5.492842795051799953e-07
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000056e-01,8.327537528429012945e-06,8.327537529997739986e-06,8.327528991903959620e-06,1.883782019262980612e-10,1.025095957118971057e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.999999999999999889e-01,4.775007542866380514e-06,4.775007543416128614e-06,4.775000109905781770e-06,1.151303496982336583e-10,1.556638504096596876e-06
1.000000000000000000e+14,1.000000000000000056e-01,1.000000000000000000e+00,1.308802496070162302e-06,1.308802495818052898e-06,1.308796542689712694e-06,1.926260262408163726e-10,4.548723330999315806e-06
1.000000000000000000e+14,1.000000000000000056e-01,2.000000000000000000e+00,4.400007629610053933e-07,4.400007624657130418e-07,4.399941388255568372e-07,1.125662452139408742e-09,1.505482718711093071e-05
1.000000000000000000e+14,1.000000000000000056e-01,4.000000000000000000e+00,1.229715037601232588e-07,1.229715035302144029e-07,1.229660704913551371e-07,1.869610799509757726e-09,4.418315302312514348e-05
1.000000000000000000e+14,5.000000000000000000e-01,3.000000000000000062e-03,1.600392474348407072e-05,1.600392474402761853e-05,1.600392473196304705e-05,3.396349868012293882e-11,7.198873719360676660e-10
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000021e-02,1.555377015872323867e-05,1.555377015960011429e-05,1.555377014312160329e-05,5.637712519046544912e-11,1.003077398920027008e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-02,1.452127271598644992e-05,1.452127271336352092e-05,1.452127276250589580e-05,1.806266247683652182e-10,3.203537879414852796e-09
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000056e-01,1.167495597484043010e-05,1.167495597520450180e-05,1.167495595147352023e-05,3.118394431567139691e-11,2.001455889910630503e-09
1.000000000000000000e+14,5.000000000000000000e-01,2.999999999999999889e-01,6.737878668871912442e-06,6.737878672138950706e-06,6.737878563103823113e-06,4.848763612841366921e-10,1.569753549368613221e-08
1.000000000000000000e+14,5.000000000000000000e-01,1.000000000000000000e+00,1.734146860615625444e-06,1.734146860438694661e-06,1.734146820605951759e-06,1.020276085839100233e-10,2.307167557002998137e-08
1.000000000000000000e+14,5.000000000000000000e-01,2.000000000000000000e+00,5.218461687429087756e-07,5.218461686442973058e-07,5.218461478863795635e-07,1.889665091070469316e-10,3.996681485762820785e-08
1.000000000000000000e+14,5.000000000000000000e-01,4.000000000000000000e+00,1.230414492251286360e-07,1.230414491597090257e-07,1.230414438152656536e-07,5.316875828498268675e-10,4.396780939330824367e-08
1.000000000000000000e+14,1.000000000000000000e+00,3.000000000000000062e-03,2.600905628939378464e-05,2.600905628558900751e-05,2.600905628749363224e-05,1.462866494605918888e-10,7.305733795703872602e-11
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000021e-02,2.530991887587681006e-05,2.530991886069146427e-05,2.530991890603700040e-05,5.999760688268906961e-10,1.191635234931709419e-09
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-02,2.371069345294362881e-05,2.371069340037454149e-05,2.371069343356937644e-05,2.217104611013098747e-09,8.171102683363073993e-10
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000056e-01,1.925872422198536828e-05,1.925872415757525502e-05,1.925872434732458753e-05,3.344464150067949504e-09,6.508178662656405322e-09
1.000000000000000000e+14,1.000000000000000000e+00,2.999999999999999889e-01,1.125795624676848116e-05,1.125795627551218339e-05,1.125795625565726015e-05,2.553190103782299047e-09,7.895553100212282516e-10
1.000000000000000000e+14,1.000000000000000000e+00,1.000000000000000000e+00,2.787698031480127668e-06,2.787698056191295347e-06,2.787697979667401806e-06,8.864363243432649142e-09,1.858620457539927884e-08
1.000000000000000000e+14,1.000000000000000000e+00,2.000000000000000000e+00,7.641793829058120435e-07,7.641793858285456031e-07,7.641793836460255599e-07,3.824669470020580775e-09,9.686385027407595771e-10
1.000000000000000000e+14,1.000000000000000000e+00,4.000000000000000000e+00,1.538029979744073861e-07,1.538029976247012312e-07,1.538029978880047580e-07,2.273727872648123594e-09,5.617746268171686097e-10
1.000000000000000000e+14,3.000000000000000000e+00,3.000000000000000062e-03,1.290600232883540885e-04,1.290600232832998632e-04,1.290600233018149464e-04,3.916178492602284678e-11,1.042992359145955561e-10
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000021e-02,1.259897655504115183e-04,1.259897654805531197e-04,1.259897656885140740e-04,5.544767978094000682e-10,1.096140955780811055e-09
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-02,1.190257397056859653e-04,1.190257394942759742e-04,1.190257397486670869e-04,1.776170321932113438e-09,3.611078103205045409e-10
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000056e-01,9.932476762242089521e-05,9.932476710388152795e-05,9.932476840127339582e-05,5.220645138415136444e-09,7.841473248504371441e-09
1.000000000000000000e+14,3.000000000000000000e+00,2.999999999999999889e-01,6.102917085865079661e-05,6.102917069326711222e-05,6.102917093635074162e-05,2.709912072518250170e-09,1.273160687986774064e-09
1.000000000000000000e+14,3.000000000000000000e+00,1.000000000000000000e+00,1.488772772432585270e-05,1.488772792568583004e-05,1.488772739470995575e-05,1.352523248954184965e-08,2.214010785817066562e-08
1.000000000000000000e+14,3.000000000000000000e+00,2.000000000000000000e+00,3.450031324026185304e-06,3.450031365908762338e-06,3.450031350119815785e-06,1.213976719149911787e-08,7.563302428792439969e-09
1.000000000000000000e+14,3.000000000000000000e+00,4.000000000000000000e+00,4.853026076564046539e-07,4.853026083616734025e-07,4.853026053148651863e-07,1.453255737970948758e-09,4.824906030265196932e-09
1.000000000000000000e+14,5.000000000000000000e+00,3.000000000000000062e-03,3.665210912139219099e-04,3.665210911684838101e-04,3.665210912136608883e-04,1.239712776879287048e-10,7.122080702970379207e-13
1.000000000000000000e+14,5.000000000000000000e+00,1.000000000000000021e-02,3.584528520670471168e-04,3.584528518795479578e-04,3.584528519829943975e-04,5.230790245391858662e-10,2.344875404958202125e-10
1.000000000000000000e+14,5.000000000000000000e+00,2.999999999999999889e-02,3.402574041945399309e-04,3.402574035265572804e-04,3.402574038681888428e-04,1.963168627661104892e-09,9.591299976463574239e-10
1.000000000000000000e+14,5.000000000000000000e+00,1.000000000000000056e-01,2.885212153556439871e-04,2.885212138889332823e-04,2.885212150115489546e-04,5.083545473461015263e-09,1.192616005951663283e-09
1.000000000000000000e+14,5.000000000000000000e+00,2.999999999999999889e-01,1.838611472850297740e-04,1.838611462205890022e-04,1.838611464689005189e-04,5.789373092035532409e-09,4.438834744213693284e-09
