mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000021e-02,3.000000000000000062e-03,3.880865461597251026e-07,3.880865461445857650e-07,3.884075598779936505e-07,3.901023948316151291e-11,8.271704377416089216e-04
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000021e-02,3.835236184349723074e-07,3.835236183554300903e-07,3.841854234466625171e-07,2.073984317618737805e-10,1.725591280116844928e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-02,3.736590089628602296e-07,3.736590087553554746e-07,3.748437996153548283e-07,5.553318915829663638e-10,3.170780374821324799e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000056e-01,3.461600474269541924e-07,3.461600465000509087e-07,3.478566760981309956e-07,2.677672639173067637e-09,4.901283911266096638e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-01,2.821768620867139939e-07,2.821768605628490470e-07,2.834958177945559582e-07,5.400389468945832050e-09,4.674216369436656748e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000000e+00,1.401016992727270987e-07,1.401016980570370902e-07,1.424493684951157902e-07,8.677196738915426977e-09,1.675689327521023841e-02
1.000000000000000000e+12,1.000000000000000021e-02,2.000000000000000000e+00,5.480031340800363914e-08,5.480031347053286200e-08,5.929907429121969220e-08,1.141037708762837610e-09,8.209370719691921892e-02
1.000000000000000000e+12,1.000000000000000021e-02,4.000000000000000000e+00,1.065131171159210479e-08,1.065131187726491345e-08,1.415410059746758443e-08,1.555421658139266583e-08,3.288598607121131501e-01
1.000000000000000000e+12,1.000000000000000056e-01,3.000000000000000062e-03,3.312786440380288052e-07,3.312786440348963185e-07,3.312786168801593418e-07,9.455769500732458255e-12,8.197893208716777735e-08
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000021e-02,3.275442285566278249e-07,3.275442285229576829e-07,3.275441787107693758e-07,1.027956608723457066e-10,1.521805426119016147e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-02,3.194919059732323192e-07,3.194919057718186840e-07,3.194918131734010609e-07,6.304186062067174134e-10,2.904606642983864617e-07
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000056e-01,2.971125736024406507e-07,2.971125730450462258e-07,2.971123976035961593e-07,1.876037769577010295e-09,5.923641748228902770e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-01,2.448638092426058898e-07,2.448638076057568062e-07,2.448635490133613558e-07,6.684732545281235616e-09,1.062750944469392778e-06
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000000e+00,1.258424187240427082e-07,1.258424177984494404e-07,1.258422275256598846e-07,7.355177022994041636e-09,1.519347647360724807e-06
1.000000000000000000e+12,1.000000000000000056e-01,2.000000000000000000e+00,5.099030772395641692e-08,5.099030764854477584e-08,5.099023301208475155e-08,1.478940747645651754e-09,1.465217116747297155e-06
1.000000000000000000e+12,1.000000000000000056e-01,4.000000000000000000e+00,1.026148637094230932e-08,1.026148653576114665e-08,1.026147134488015624e-08,1.606188737568459146e-08,1.464316338739557466e-06
1.000000000000000000e+12,5.000000000000000000e-01,3.000000000000000062e-03,2.135423352229399104e-07,2.135423352276529605e-07,2.135423347347081608e-07,2.207078964033826196e-11,2.286346445501408198e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000021e-02,2.114806677525991723e-07,2.114806677400443176e-07,2.114806672636679853e-07,5.936640068426868311e-11,2.311942748356443644e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-02,2.070746954887056894e-07,2.070746954634672310e-07,2.070746949425023167e-07,1.218809497771644601e-10,2.637711826736222065e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000056e-01,1.949726591765252020e-07,1.949726589484383670e-07,1.949726588588459451e-07,1.169840113668385584e-09,1.629352874843448262e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-01,1.665301013062155316e-07,1.665301010073514705e-07,1.665301003552917434e-07,1.794654869158307520e-09,5.710221628874023736e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000000e+00,9.635157291858877923e-08,9.635157217096007172e-08,9.635157330911649594e-08,7.759382469885167666e-09,4.053153590533042916e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.000000000000000000e+00,4.468227492182348555e-08,4.468227466565122173e-08,4.468227514280870372e-08,5.733196584145616725e-09,4.945702070102697689e-09
1.000000000000000000e+12,5.000000000000000000e-01,4.000000000000000000e+00,1.063095296468131115e-08,1.063095296129602321e-08,1.063095264444622830e-08,3.184369434805489618e-10,3.012289528925293780e-08
1.000000000000000000e+12,1.000000000000000000e+00,3.000000000000000062e-03,1.708150472283824989e-07,1.708150472321410752e-07,1.708150472483620209e-07,2.200373216965090251e-11,1.169657704025439671e-10
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000021e-02,1.693896549362733465e-07,1.693896549351151877e-07,1.693896549749924930e-07,6.837197474851564039e-12,2.285802658263946796e-10
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-02,1.663658857627405184e-07,1.663658857640556694e-07,1.663658859573630405e-07,7.905232024540964630e-12,1.169846441939625947e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000056e-01,1.581546023491915175e-07,1.581546022938317469e-07,1.581546027315781359e-07,3.500357781405227797e-10,2.417802624776754783e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-01,1.388639154361071697e-07,1.388639154114551492e-07,1.388639174291204521e-07,1.775264379944019311e-10,1.435227625634638571e-08
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000000e+00,8.850239578786761400e-08,8.850239551104587807e-08,8.850239712659982547e-08,3.127844538930446561e-09,1.512650804613713262e-08
1.000000000000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,4.642276789441795558e-08,4.642276778705330682e-08,4.642276836738918899e-08,2.312758429212635747e-09,1.018834616672847915e-08
1.000000000000000000e+12,1.000000000000000000e+00,4.000000000000000000e+00,1.331949030412277320e-08,1.331949028797298991e-08,1.331949062570980831e-08,1.212492550806132385e-09,2.414409472351053410e-08
1.000000000000000000e+12,3.000000000000000000e+00,3.000000000000000062e-03,1.527551566935106381e-07,1.527551566947618381e-07,1.527551567073851701e-07,8.190781386474554893e-12,9.082867791221360676e-11
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000021e-02,1.518625315158228758e-07,1.518625315138436245e-07,1.518625315325867166e-07,1.303313013067963766e-11,1.103883651154546897e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-02,1.499958529471661459e-07,1.499958529465962516e-07,1.499958530521687176e-07,3.799405234872210713e-12,7.000364732334674045e-10
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000056e-01,1.450581492236734349e-07,1.450581491875388505e-07,1.450581493568250554e-07,2.491041817265227110e-10,9.179188520391790007e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-01,1.336555832859269417e-07,1.336555832635201409e-07,1.336555844713542365e-07,1.676457861421454254e-10,8.869268874889257859e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000000e+00,1.015062350240454667e-07,1.015062347306676777e-07,1.015062357282949965e-07,2.890244044095879872e-09,6.937992846900442601e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.000000000000000000e+00,6.804632494580737502e-08,6.804632475257066503e-08,6.804632620984496542e-08,2.839781743091407407e-09,1.857613307620908927e-08
1.000000000000000000e+12,3.000000000000000000e+00,4.000000000000000000e+00,3.026341901891004591e-08,3.026341896598338411e-08,3.026342113330381808e-08,1.748865940953692188e-09,6.986632183902941051e-08
1.000000000000000000e+12,5.000000000000000000e+00,3.000000000000000062e-03,1.586794772246401232e-07,1.586794772246073006e-07,1.586794772274279203e-07,2.068345494876666635e-13,1.756883527548325219e-11
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000021e-02,1.579280697840988710e-07,1.579280697784996656e-07,1.579280698059129870e-07,3.545419513528713651e-11,1.381268432965043758e-10
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-02,1.563665742553483023e-07,1.563665742451616194e-07,1.563665742740258288e-07,6.514622175046724806e-11,1.194471188625811919e-10
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000056e-01,1.522908673402710459e-07,1.522908672688999969e-07,1.522908675594302596e-07,4.686495636008203292e-10,1.439083074927793859e-09
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-01,1.430225821805336266e-07,1.430225820444461898e-07,1.430225824753178740e-07,9.515100929391451245e-10,2.061102843953221964e-09
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000000e+00,1.164761956471592539e-07,1.164761949706974340e-07,1.164761976872133581e-07,5.807725966811005947e-09,1.751477274325452527e-08
1.000000000000000000e+12,5.000000000000000000e+00,2.000000000000000000e+00,8.657865285337826179e-08,8.657865210133849785e-08,8.657865280278060310e-08,8.686203090135791172e-09,5.844126294007878641e-10
1.000000000000000000e+12,5.000000000000000000e+00,4.000000000000000000e+00,4.718462665253546368e-08,4.718462612967192504e-08,4.718462813169110664e-08,1.108122660298249684e-08,3.134825354855763635e-08
