mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e15,0.1,1.0,3.940642841306411e-7,3.9406265972563114e-7,4.122182789445539e-6
1.0e15,0.1,2.0,1.976736749870509e-8,1.976697119281702e-8,2.004849093306671e-5
1.0e15,0.1,4.0,4.700162628355235e-10,4.699813150587768e-10,7.435439900715934e-5
1.0e15,0.5,0.003,4.713417676470972e-5,4.713417665991988e-5,2.2232241603248326e-9
1.0e15,0.5,0.01,4.510774712054581e-5,4.510774708004639e-5,8.978372489920616e-10
1.0e15,0.5,0.03,4.037004602168473e-5,4.037004589115793e-5,3.2332586608063707e-9
1.0e15,0.5,0.1,2.769736893539293e-5,2.7697369190106793e-5,9.196319705750966e-9
1.0e15,0.5,0.3,9.761125554827504e-6,9.761125402961693e-6,1.5558227373091427e-8
1.0e15,0.5,1.0,4.7166694751838435e-7,4.7166690202776333e-7,9.644648890638763e-8
1.0e15,0.5,2.0,2.032565330878647e-8,2.032565040595252e-8,1.4281626803391845e-7
1.0e15,0.5,4.0,2.951864355673598e-10,2.951863992545373e-10,1.230165689314333e-7
1.0e15,1.0,0.003,4.430762653787598e-5,4.430762657230947e-5,7.77145903185783e-10
1.0e15,1.0,0.01,4.2684212737069416e-5,4.268421281542665e-5,1.835742891032055e-9
1.0e15,1.0,0.03,3.891298720429426e-5,3.891298759290203e-5,9.986582893972695e-9
1.0e15,1.0,0.1,2.849122305244718e-5,2.849122343558534e-5,1.344758548960101e-8
1.0e15,1.0,0.3,1.177031591889031e-5,1.177031631539617e-5,3.368693435312764e-8
