mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000021e-02,3.000000000000000062e-03,2.487990993521470310e-07,2.487990993770675344e-07,2.489887144943507703e-07,1.001632110586569979e-10,7.621214976158974252e-04
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000021e-02,2.460977721131216517e-07,2.460977721164531911e-07,2.464912407727508880e-07,1.353739342846438376e-11,1.598830644628401743e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-02,2.402727133547756883e-07,2.402727133467685799e-07,2.409856856244839411e-07,3.332512044096347381e-11,2.967345978465374401e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000056e-01,2.241041869149592648e-07,2.241041866781213883e-07,2.251754388668215463e-07,1.056820408962266811e-09,4.780151440315627553e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-01,1.865568728290552617e-07,1.865568726091890402e-07,1.876373293619893539e-07,1.178547925917428074e-09,5.791566488810850899e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000000e+00,1.015382290610936436e-07,1.015382288740462695e-07,1.042327633170008016e-07,1.842137442586988527e-09,2.653714055113076675e-02
1.000000000000000000e+12,1.000000000000000021e-02,2.000000000000000000e+00,4.656840862778535251e-08,4.656840871225158389e-08,5.149197140253768053e-08,1.813809769046770271e-09,1.057275290230692555e-01
1.000000000000000000e+12,1.000000000000000021e-02,4.000000000000000000e+00,1.286098911145340579e-08,1.286098914475416366e-08,1.746095928999261865e-08,2.589284342491282587e-09,3.576684606973727920e-01
1.000000000000000000e+12,1.000000000000000056e-01,3.000000000000000062e-03,2.221182732207792321e-07,2.221182732108996251e-07,2.221182566880698039e-07,4.447908708016257151e-11,7.443200955581374956e-08
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000021e-02,2.197980342867440368e-07,2.197980342436658205e-07,2.197980036339514645e-07,1.959900020054305969e-10,1.394589022041259341e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-02,2.148070798545699732e-07,2.148070797299886585e-07,2.148070223790436170e-07,5.799684066332133625e-10,2.675681192165768607e-07
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000056e-01,2.009931587088022749e-07,2.009931582211241673e-07,2.009930481044137454e-07,2.426341794148356712e-09,5.502893194453406522e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-01,1.688111319325942738e-07,1.688111310625332801e-07,1.688109634346169596e-07,5.154049853572928441e-09,9.981449409224296687e-07
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000000e+00,9.423408115925326967e-08,9.423408073383267922e-08,9.423393803380028931e-08,4.514508766817471042e-09,1.518828975921593383e-06
1.000000000000000000e+12,1.000000000000000056e-01,2.000000000000000000e+00,4.412575789814358315e-08,4.412575815825073853e-08,4.412568483877681724e-08,5.894678523077345744e-09,1.655707918546411861e-06
1.000000000000000000e+12,1.000000000000000056e-01,4.000000000000000000e+00,1.230711042469336729e-08,1.230711062484491346e-08,1.230708183932439485e-08,1.626308199220716233e-08,2.322671040277946020e-06
1.000000000000000000e+12,5.000000000000000000e-01,3.000000000000000062e-03,1.687692091282326201e-07,1.687692091212153756e-07,1.687692087682724696e-07,4.157896249523673760e-11,2.132854448610999043e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000021e-02,1.672426332877104665e-07,1.672426332626248975e-07,1.672426329215736458e-07,1.499950164074448367e-10,2.189255332574191470e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-02,1.639864745521893767e-07,1.639864744626131544e-07,1.639864740885831249e-07,5.462414964796380445e-10,2.827100553659533944e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000056e-01,1.550742006390084717e-07,1.550742003346286115e-07,1.550742002633322866e-07,1.962801365884558891e-09,2.422557598968921866e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-01,1.341834641422911261e-07,1.341834633676348413e-07,1.341834628893099362e-07,5.773112876639174829e-09,9.337821182953121024e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000000e+00,8.209998812672521808e-08,8.209998743436363690e-08,8.209998786883965807e-08,8.433150844311398941e-09,3.141115700877605832e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.000000000000000000e+00,4.205975150315052511e-08,4.205975141393969161e-08,4.205975100401580054e-08,2.121049891279369604e-09,1.186727704993728594e-08
1.000000000000000000e+12,5.000000000000000000e-01,4.000000000000000000e+00,1.270123960526340085e-08,1.270123979027567404e-08,1.270123945494919542e-08,1.456647380493336641e-08,1.183460907050459809e-08
1.000000000000000000e+12,1.000000000000000000e+00,3.000000000000000062e-03,1.575197343914818049e-07,1.575197343982153728e-07,1.575197344123355443e-07,4.274736120635225234e-11,1.323881004822169416e-10
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000021e-02,1.562778825505795555e-07,1.562778825526080141e-07,1.562778825868859552e-07,1.297983942549763015e-11,2.323194969733322068e-10
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-02,1.536475476223223045e-07,1.536475476261071653e-07,1.536475477905453771e-07,2.463340642577804829e-11,1.094863311124072425e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000056e-01,1.465261744792241569e-07,1.465261744298360215e-07,1.465261747970227130e-07,3.370601575625187252e-10,2.168885959719091261e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-01,1.298429141132998276e-07,1.298429140868123662e-07,1.298429157316599025e-07,2.039961533029099883e-10,1.246398451115737771e-08
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000000e+00,8.601809791360307069e-08,8.601809768556902962e-08,8.601809882293875875e-08,2.651000752251775339e-09,1.057144616289917849e-08
1.000000000000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,4.833085878087510691e-08,4.833085870017285834e-08,4.833085902683996197e-08,1.669787197400296463e-09,5.089188626072882471e-09
1.000000000000000000e+12,1.000000000000000000e+00,4.000000000000000000e+00,1.642448185356806766e-08,1.642448184033256906e-08,1.642448166176482859e-08,8.058396172572201976e-10,1.167788676870173958e-08
1.000000000000000000e+12,3.000000000000000000e+00,3.000000000000000062e-03,2.052469345266954994e-07,2.052469345292504949e-07,2.052469345454668348e-07,1.244848668591203023e-11,9.145728618875637039e-11
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000021e-02,2.040964030939787648e-07,2.040964030858038910e-07,2.040964031097472890e-07,4.005396014861162257e-11,7.726019823905971862e-11
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-02,2.016925255296314666e-07,2.016925255071400419e-07,2.016925256411011083e-07,1.115134651286098233e-10,5.526712421044521761e-10
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000056e-01,1.953462530546035014e-07,1.953462529079496728e-07,1.953462531210394719e-07,7.507379162774441284e-10,3.400932868657946528e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-01,1.807286411159846429e-07,1.807286407975575354e-07,1.807286423032364997e-07,1.761907286734754052e-09,6.569251365107220408e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000000e+00,1.394807663408666266e-07,1.394807652148460404e-07,1.394807664051140491e-07,8.072945201220704803e-09,4.606184322852868718e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.000000000000000000e+00,9.609835390348844891e-08,9.609835284405142868e-08,9.609835449680699696e-08,1.102450741807814438e-08,6.174076139231488014e-09
1.000000000000000000e+12,3.000000000000000000e+00,4.000000000000000000e+00,4.569847245902506909e-08,4.569847195440609735e-08,4.569847400643121895e-08,1.104235969329181444e-08,3.386122271464842015e-08
1.000000000000000000e+12,5.000000000000000000e+00,3.000000000000000062e-03,2.662785456240104847e-07,2.662785456275603468e-07,2.662785456321217251e-07,1.333133603509395471e-11,3.046141117124534503e-11
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000021e-02,2.650607940515648123e-07,2.650607940558399993e-07,2.650607940999779333e-07,1.612909805714934919e-11,1.826492290746273284e-10
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-02,2.625317827708020082e-07,2.625317827643847277e-07,2.625317828106166330e-07,2.444378033317207155e-11,1.516564651637963834e-10
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000056e-01,2.559403919287867572e-07,2.559403919260940395e-07,2.559403923883902225e-07,1.052091747055783344e-11,1.795744219990069723e-09
1.000000000000000000e+12,5.000000000000000000e+00,2.999999999999999889e-01,2.409846754019685337e-07,2.409846752730023677e-07,2.409846759549341939e-07,5.351633580730208450e-10,2.294609169339878463e-09
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000000e+00,1.981726891787575360e-07,1.981726891148581645e-07,1.981726933317459415e-07,3.224428501980014516e-10,2.095641149502114331e-08
1.000000000000000000e+12,5.000000000000000000e+00,2.000000000000000000e+00,1.496887296952249041e-07,1.496887294471859433e-07,1.496887304917786052e-07,1.657031623025773115e-09,5.321400653457430963e-09
1.000000000000000000e+12,5.000000000000000000e+00,4.000000000000000000e+00,8.475935998998742910e-08,8.475935957988054582e-08,8.475936240374388020e-08,4.838484946034782297e-09,2.847775681935615921e-08
1.000000000000000000e+13,1.000000000000000021e-02,3.000000000000000062e-03,1.624492477918543064e-06,1.624492477932941142e-06,1.626376105121769074e-06,8.863132450187549694e-12,1.159517343927385369e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000021e-02,1.595124608696494115e-06,1.595124608559710788e-06,1.598908560023876356e-06,8.575085086448552829e-11,2.372197950399890232e-03
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-02,1.529778250082575372e-06,1.529778250019771478e-06,1.535946112105739322e-06,4.105427109379888861e-11,4.031866725017874131e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000056e-01,1.343905210839838047e-06,1.343905209459783148e-06,1.350995697482923151e-06,1.026899010270199142e-09,5.276031810795611676e-03
1.000000000000000000e+13,1.000000000000000021e-02,2.999999999999999889e-01,9.432575380366469399e-07,9.432575377448819943e-07,9.517555774041684843e-07,3.093163503109508383e-10,9.009246175980534233e-03
1.000000000000000000e+13,1.000000000000000021e-02,1.000000000000000000e+00,3.054597658865312895e-07,3.054597662754547258e-07,3.343567882030630526e-07,1.273239513821522451e-09,9.460173005981453720e-02
1.000000000000000000e+13,1.000000000000000021e-02,2.000000000000000000e+00,8.159131089407209354e-08,8.159131107888725785e-08,1.088311218209788548e-07,2.265132970080685482e-09,3.338567627902375712e-01
1.000000000000000000e+13,1.000000000000000021e-02,4.000000000000000000e+00,1.136354524784812091e-08,1.136354525682345077e-08,2.274818773565452997e-08,7.898353082680387161e-10,1.001856572002675083e+00
1.000000000000000000e+13,1.000000000000000056e-01,3.000000000000000062e-03,1.451611340176062631e-06,1.451611340147531808e-06,1.451611188849927187e-06,1.965461127184653378e-11,1.042470055834243681e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000021e-02,1.426419377873331733e-06,1.426419377415503437e-06,1.426419081411841698e-06,3.209633669953859680e-10,2.078361347468415943e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-02,1.370535230216817297e-06,1.370535228945521428e-06,1.370534678678918354e-06,9.275907819628059769e-10,4.024251889500618518e-07
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000056e-01,1.211672059057987824e-06,1.211672054128278729e-06,1.211671073311269333e-06,4.068517633903923070e-09,8.135425019206721231e-07
1.000000000000000000e+13,1.000000000000000056e-01,2.999999999999999889e-01,8.649313345545446603e-07,8.649313297700776813e-07,8.649301975606937008e-07,5.531614832854359065e-09,1.314548109809798859e-06
1.000000000000000000e+13,1.000000000000000056e-01,1.000000000000000000e+00,2.908051390264618291e-07,2.908051400205405960e-07,2.908046705141383943e-07,3.418367366947450137e-09,1.611086808850359375e-06
1.000000000000000000e+13,1.000000000000000056e-01,2.000000000000000000e+00,7.889476811500597605e-08,7.889476924245799493e-08,7.889460509071126223e-08,1.429058027468954606e-08,2.066351148632961099e-06
1.000000000000000000e+13,1.000000000000000056e-01,4.000000000000000000e+00,1.076559938739916724e-08,1.076559952278741302e-08,1.076553021553315593e-08,1.257600623638666093e-08,6.425268442744602737e-06
1.000000000000000000e+13,5.000000000000000000e-01,3.000000000000000062e-03,1.106072816514772364e-06,1.106072816473064673e-06,1.106072814261988291e-06,3.770794787527620429e-11,2.036741220123872154e-09
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000021e-02,1.089570529480301187e-06,1.089570529159347062e-06,1.089570527615914543e-06,2.945693688971573465e-10,1.711120689584788579e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-02,1.053361030691266799e-06,1.053361029549875715e-06,1.053361028794680621e-06,1.083570677629097645e-09,1.800509186189458433e-09
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000056e-01,9.509723275377965397e-07,9.509723236278532799e-07,9.509723298075918931e-07,4.111521567651266196e-09,2.386815411981046964e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.999999999999999889e-01,7.192583961090060478e-07,7.192583897712312036e-07,7.192583976667546949e-07,8.811540941344730982e-09,2.165770451867388147e-09
1.000000000000000000e+13,5.000000000000000000e-01,1.000000000000000000e+00,2.805251861748771438e-07,2.805251847879162792e-07,2.805251836547386617e-07,4.944158082942351484e-09,8.983644272930746411e-09
1.000000000000000000e+13,5.000000000000000000e-01,2.000000000000000000e+00,8.390741268523578136e-08,8.390741365374570728e-08,8.390741140343148960e-08,1.154260265145978792e-08,1.527641302345728036e-08
1.000000000000000000e+13,5.000000000000000000e-01,4.000000000000000000e+00,1.148721938350740264e-08,1.148721967170437912e-08,1.148721846147208342e-08,2.508848884197334428e-08,8.026618869561019665e-08
1.000000000000000000e+13,1.000000000000000000e+00,3.000000000000000062e-03,1.034465779735295814e-06,1.034465779776064992e-06,1.034465779864849715e-06,3.941091897274873190e-11,1.252375980698161584e-10
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000021e-02,1.021089207470399723e-06,1.021089207495222235e-06,1.021089207500021524e-06,2.430988743640227767e-11,2.900990558885041537e-11
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-02,9.920206751954423956e-07,9.920206752149485055e-07,9.920206761646530692e-07,1.966293794453122246e-11,9.770064757219643070e-10
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000056e-01,9.104939905281107658e-07,9.104939903714339168e-07,9.104939910819227178e-07,1.720789066794736755e-10,6.082543357877057133e-10
1.000000000000000000e+13,1.000000000000000000e+00,2.999999999999999889e-01,7.219216911758557278e-07,7.219216910437554340e-07,7.219216959668231553e-07,1.829842943834592006e-10,6.636408755866796128e-09
1.000000000000000000e+13,1.000000000000000000e+00,1.000000000000000000e+00,3.241011728692230004e-07,3.241011725172623878e-07,3.241011742355131376e-07,1.085959100421973744e-09,4.215628512937996675e-09
1.000000000000000000e+13,1.000000000000000000e+00,2.000000000000000000e+00,1.103871096126415594e-07,1.103871095187461308e-07,1.103871091820720012e-07,8.506013671194523340e-10,3.900542000501161510e-09
1.000000000000000000e+13,1.000000000000000000e+00,4.000000000000000000e+00,1.674668820097543541e-08,1.674668818078679554e-08,1.674668795226625978e-08,1.205530342218708029e-09,1.485124534461590429e-08
1.000000000000000000e+13,3.000000000000000000e+00,3.000000000000000062e-03,1.352525301086329124e-06,1.352525301089233177e-06,1.352525301152988712e-06,2.147171329625052749e-12,4.928524255376487417e-11
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000021e-02,1.340216165375231127e-06,1.340216165273193091e-06,1.340216165355413521e-06,7.613554231511443504e-11,1.478683842037753493e-11
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-02,1.314002894337897698e-06,1.314002894150125740e-06,1.314002894608600111e-06,1.429006912800900864e-10,2.060136505832588227e-10
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000056e-01,1.242365467506220924e-06,1.242365466061338782e-06,1.242365467534135106e-06,1.163008911397866996e-09,2.246847152775899303e-11
1.000000000000000000e+13,3.000000000000000000e+00,2.999999999999999889e-01,1.073775441373647994e-06,1.073775439291961824e-06,1.073775442218807940e-06,1.938660676437109487e-09,7.870919471741899542e-10
1.000000000000000000e+13,3.000000000000000000e+00,1.000000000000000000e+00,6.452719125799346146e-07,6.452719064841264844e-07,6.452719151700243597e-07,9.446882831554148652e-09,4.013950949399713863e-09
1.000000000000000000e+13,3.000000000000000000e+00,2.000000000000000000e+00,3.107838833526267886e-07,3.107838804093616798e-07,3.107838963075355133e-07,9.470456086013712138e-09,4.168462197640110389e-08
1.000000000000000000e+13,3.000000000000000000e+00,4.000000000000000000e+00,7.567132840462336579e-08,7.567132804260061063e-08,7.567132814217972297e-08,4.784146967473645873e-09,3.468204501366756176e-09
1.000000000000000000e+13,5.000000000000000000e+00,3.000000000000000062e-03,1.757044718985210786e-06,1.757044718986713423e-06,1.757044719177472019e-06,8.553158181712205987e-13,1.094231372178455786e-10
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000021e-02,1.744054627015563389e-06,1.744054627007453684e-06,1.744054627270880295e-06,4.649947094037543138e-12,1.463926757594435912e-10
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-02,1.716653454808315010e-06,1.716653454533828690e-06,1.716653456247904044e-06,1.598962073856569077e-10,8.386020766693036421e-10
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000056e-01,1.642957463399217796e-06,1.642957462932153029e-06,1.642957465346982340e-06,2.842829305294003461e-10,1.185523457181147933e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.999999999999999889e-01,1.470457306806285019e-06,1.470457303471612444e-06,1.470457321779023424e-06,2.267779297682182005e-09,1.018236872596389730e-08
1.000000000000000000e+13,5.000000000000000000e+00,1.000000000000000000e+00,1.003059271877852598e-06,1.003059268965445005e-06,1.003059279438306690e-06,2.903524976005655844e-09,7.537395152468207016e-09
1.000000000000000000e+13,5.000000000000000000e+00,2.000000000000000000e+00,5.750125753661599375e-07,5.750125711500901826e-07,5.750125874716784752e-07,7.332134899229458824e-09,2.105261520668477715e-08
