mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,0.1,4.0,1.1941635330544611e-13,1.1939043642417922e-13,0.00021702958220970459
5.011872336272715e15,0.5,0.003,0.00040773674122755293,0.00040773674119841266,7.146827574189274e-11
5.011872336272715e15,0.5,0.01,0.00037158542989238483,0.00037158543058438305,1.8622856590155834e-9
5.011872336272715e15,0.5,0.03,0.00028822742791210213,0.00028822743382563997,2.0516915721913165e-8
5.011872336272715e15,0.5,0.1,0.00011823103821626942,0.00011823103882629477,5.159604077320523e-9
5.011872336272715e15,0.5,0.3,1.1065254417394394e-5,1.1065253778897417e-5,5.7702873479392736e-8
5.011872336272715e15,0.5,1.0,2.2372643876545322e-8,2.2372640496421495e-8,1.510828959716548e-7
5.011872336272715e15,0.5,2.0,6.665378560178265e-11,6.665377222846548e-11,2.0063852412821603e-7
5.011872336272715e15,0.5,4.0,4.594384409063906e-14,4.594383423210525e-14,2.1457790488899064e-7
5.011872336272715e15,1.0,0.003,0.00034815269684245257,0.00034815269683367064,2.522437814178602e-11
5.011872336272715e15,1.0,0.01,0.00032243452909216073,0.00032243453071419256,5.030577288067661e-9
5.011872336272715e15,1.0,0.03,0.00026225389616232517,0.00026225389622825084,2.5138113812772644e-10
5.011872336272715e15,1.0,0.1,0.00012640849601910293,0.0001264085006496803,3.663185244029421e-8
5.011872336272715e15,1.0,0.3,1.670790174323708e-5,1.670790177936664e-5,2.162423573537353e-9
5.011872336272715e15,1.0,1.0,5.0719118724103675e-8,5.0719113074255566e-8,1.1139483990785237e-7
5.011872336272715e15,1.0,2.0,1.3108881773448876e-10,1.3108880646007835e-10,8.600588974339018e-8
5.011872336272715e15,1.0,4.0,4.495283631334231e-14,4.4952835959324704e-14,7.875311958116527e-9
5.011872336272715e15,3.0,0.003,0.00036168780491032396,0.0003616878049254264,4.175548795615214e-11
5.011872336272715e15,3.0,0.01,0.00034439904656232686,0.0003443990477850525,3.5503164852457303e-9
5.011872336272715e15,3.0,0.03,0.0003037750346962395,0.00030377503509839245,1.3238512508451095e-9
5.011872336272715e15,3.0,0.1,0.00019610989631372333,0.0001961099036497359,3.7407661190869135e-8
5.011872336272715e15,3.0,0.3,5.45339608745553e-5,5.453396164471291e-5,1.4122532032700974e-8
5.011872336272715e15,3.0,1.0,7.782164555549126e-7,7.782164664303588e-7,1.3974834622842991e-8
5.011872336272715e15,3.0,2.0,4.126831481498501e-9,4.126831158746126e-9,7.820827596649593e-8
5.011872336272715e15,3.0,4.0,9.944866328262528e-13,9.944865613634789e-13,7.185895878336623e-8
5.011872336272715e15,5.0,0.003,0.00040878534455057367,0.000408785344768637,5.334421793179445e-10
5.011872336272715e15,5.0,0.01,0.0003935562957027427,0.0003935562957038666,2.8557156639408277e-12
5.011872336272715e15,5.0,0.03,0.0003581393928848651,0.00035813939502353753,5.971620087308338e-9
5.011872336272715e15,5.0,0.1,0.0002595801651482083,0.0002595801653774559,8.831475550863388e-10
5.011872336272715e15,5.0,0.3,0.00010044250264957155,0.00010044250631559291,3.649870583544157e-8
5.011872336272715e15,5.0,1.0,3.667925659215563e-6,3.6679256938589977e-6,9.44496636456904e-9
5.011872336272715e15,5.0,2.0,4.5945270958389674e-8,4.5945270731860295e-8,4.930417740744986e-9
5.011872336272715e15,5.0,4.0,2.3545837434410306e-11,2.354583551181797e-11,8.165317288977292e-8
