mass_Msun,z,r_over_R200,independent_y,production_direct_y,production_interpolated_y,direct_relative_error,interpolated_relative_error
1.000000000000000000e+12,1.000000000000000021e-02,3.000000000000000062e-03,6.876947886101968607e-07,6.876947886407826911e-07,6.880617763187760508e-07,4.447597845569362107e-11,5.336491051806113717e-04
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000021e-02,6.827991770811744813e-07,6.827991770515185873e-07,6.835606909373650168e-07,4.343281290175582399e-11,1.115282328613576013e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-02,6.724549752926214652e-07,6.724549751057520210e-07,6.738997030734227223e-07,2.778913765766333199e-10,2.148437938424896387e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000056e-01,6.445848176708385757e-07,6.445848167848855233e-07,6.470897179152516956e-07,1.374455327329826559e-09,3.886067707062013099e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.999999999999999889e-01,5.796232267511083726e-07,5.796232246151163786e-07,5.825847646761511865e-07,3.685138749709437889e-09,5.109418995582259981e-03
1.000000000000000000e+12,1.000000000000000021e-02,1.000000000000000000e+00,4.076659643373482032e-07,4.076659617661386636e-07,4.114338799617965028e-07,6.307147915052269127e-09,9.242654413333051266e-03
1.000000000000000000e+12,1.000000000000000021e-02,2.000000000000000000e+00,2.536107786470322381e-07,2.536107783372148499e-07,2.621906891584315887e-07,1.221625467451303848e-09,3.383101679341726786e-02
1.000000000000000000e+12,1.000000000000000021e-02,4.000000000000000000e+00,1.088989115876434895e-07,1.088989126372606583e-07,1.233450532736127424e-07,9.638454256943873588e-09,1.326564377490841995e-01
1.000000000000000000e+12,1.000000000000000056e-01,3.000000000000000062e-03,6.092546200771555526e-07,6.092546200680455015e-07,6.092545843808087927e-07,1.495281676255899583e-11,5.859019458487324528e-08
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000021e-02,6.049897453565184913e-07,6.049897453080928766e-07,6.049896837057028344e-07,8.004374940639991109e-11,1.019039018723688628e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-02,5.959877822989945103e-07,5.959877820904855977e-07,5.959876699747008698e-07,3.498543676982990291e-10,1.884674434293742706e-07
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000056e-01,5.717752717287942947e-07,5.717752710447661678e-07,5.717750505414330874e-07,1.196323373697794068e-09,3.868431744935563188e-07
1.000000000000000000e+12,1.000000000000000056e-01,2.999999999999999889e-01,5.153525277936346408e-07,5.153525257378418439e-07,5.153521498843440397e-07,3.989100050283411747e-09,7.333024875100235818e-07
1.000000000000000000e+12,1.000000000000000056e-01,1.000000000000000000e+00,3.648478080646912189e-07,3.648478058965145141e-07,3.648473464389747148e-07,5.942688008353513851e-09,1.265255556659461433e-06
1.000000000000000000e+12,1.000000000000000056e-01,2.000000000000000000e+00,2.279604571061688049e-07,2.279604565609529403e-07,2.279601129116249737e-07,2.391712494720366067e-09,1.509887057604686333e-06
1.000000000000000000e+12,1.000000000000000056e-01,4.000000000000000000e+00,9.746525444056273489e-08,9.746525536267273859e-08,9.746509679780799519e-08,9.460910055381077655e-09,1.617425159805563339e-06
1.000000000000000000e+12,5.000000000000000000e-01,3.000000000000000062e-03,4.516573618258462891e-07,4.516573618142016507e-07,4.516573608370136738e-07,2.578204316705523524e-11,2.189342374059322083e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000021e-02,4.487050767104800439e-07,4.487050766645742463e-07,4.487050757102446181e-07,1.023072737638131002e-10,2.229160078748293472e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-02,4.424965958756529018e-07,4.424965957421742207e-07,4.424965947347620964e-07,3.016490390805870447e-10,2.578304125755437326e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000056e-01,4.259029931157682015e-07,4.259029925714621297e-07,4.259029920931926523e-07,1.278004813087818548e-09,2.400958876158654220e-09
1.000000000000000000e+12,5.000000000000000000e-01,2.999999999999999889e-01,3.873253158174348767e-07,3.873253144154774526e-07,3.873253133044129007e-07,3.619586297354260296e-09,6.488142800797902510e-09
1.000000000000000000e+12,5.000000000000000000e-01,1.000000000000000000e+00,2.819049446839832250e-07,2.819049421072509248e-07,2.819049444388450609e-07,9.140429635401403630e-09,8.695774100786479721e-10
1.000000000000000000e+12,5.000000000000000000e-01,2.000000000000000000e+00,1.807504498768501098e-07,1.807504483369758166e-07,1.807504503856567926e-07,8.519338678958376931e-09,2.814967814401825308e-09
1.000000000000000000e+12,5.000000000000000000e-01,4.000000000000000000e+00,7.813903616641712628e-08,7.813903626465133559e-08,7.813903525249884439e-08,1.257171922119937335e-09,1.169605268191986625e-08
1.000000000000000000e+12,1.000000000000000000e+00,3.000000000000000062e-03,4.133266573550705527e-07,4.133266573558877277e-07,4.133266573808091840e-07,1.977085162252478767e-12,6.227196536201518029e-11
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000021e-02,4.108109729466554463e-07,4.108109729350484480e-07,4.108109729957819279e-07,2.825384370908068377e-11,1.195841203838199363e-10
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-02,4.055375279700382178e-07,4.055375278811729737e-07,4.055375281720198415e-07,2.191294923292730346e-10,4.980589274339308758e-10
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000056e-01,3.915260354258299086e-07,3.915260351718124569e-07,3.915260358323309726e-07,6.487881343275603285e-10,1.038247932072522417e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.999999999999999889e-01,3.590761836064680008e-07,3.590761825203631277e-07,3.590761858174275987e-07,3.024719918975904420e-09,6.157355070257608531e-09
1.000000000000000000e+12,1.000000000000000000e+00,1.000000000000000000e+00,2.688433882049935921e-07,2.688433866385057354e-07,2.688433899275308580e-07,5.826767290884049544e-09,6.407214536707783736e-09
1.000000000000000000e+12,1.000000000000000000e+00,2.000000000000000000e+00,1.781848808280805770e-07,1.781848792203381130e-07,1.781848807518942515e-07,9.022889324583616144e-09,4.275689802213378243e-10
1.000000000000000000e+12,1.000000000000000000e+00,4.000000000000000000e+00,8.011328303779869140e-08,8.011328252487787696e-08,8.011328407408575855e-08,6.402444130415574364e-09,1.293527152057549756e-08
1.000000000000000000e+12,3.000000000000000000e+00,3.000000000000000062e-03,5.168388086789025502e-07,5.168388086827397154e-07,5.168388087189138456e-07,7.424283410273346817e-12,7.741540741790231550e-11
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000021e-02,5.142384634213737589e-07,5.142384634053844239e-07,5.142384634577942698e-07,3.109323909455952162e-11,7.082423536530768615e-11
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-02,5.088242209815914180e-07,5.088242209484825942e-07,5.088242212362153453e-07,6.506928329486072471e-11,5.004163750044199332e-10
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000056e-01,4.946335320834888384e-07,4.946335318293320498e-07,4.946335322844598989e-07,5.138284242534041368e-10,4.063029912515503383e-10
1.000000000000000000e+12,3.000000000000000000e+00,2.999999999999999889e-01,4.622042322140709497e-07,4.622042317313988597e-07,4.622042350457875368e-07,1.044283104434384768e-09,6.126548379725704763e-09
1.000000000000000000e+12,3.000000000000000000e+00,1.000000000000000000e+00,3.697486652124649404e-07,3.697486629828999991e-07,3.697486659196666182e-07,6.029947208219255117e-09,1.912655145375197208e-09
1.000000000000000000e+12,3.000000000000000000e+00,2.000000000000000000e+00,2.680792449734351574e-07,2.680792427119185981e-07,2.680792473524286220e-07,8.436000231704099406e-09,8.874217360954617106e-09
1.000000000000000000e+12,3.000000000000000000e+00,4.000000000000000000e+00,1.399243529668817921e-07,1.399243516503378734e-07,1.399243596129501858e-07,9.408969159352409406e-09,4.749758164557249529e-08
1.000000000000000000e+12,5.000000000000000000e+00,3.000000000000000062e-03,6.558086779127487933e-07,6.558086779031223698e-07,6.558086779140730235e-07,1.467870269777904468e-11,2.019273637188234716e-12
1.000000000000000000e+12,5.000000000000000000e+00,1.000000000000000021e-02,6.528776666188855865e-07,6.528776665806240495e-07,6.528776666861321675e-07,5.860445462246843817e-11,1.030002749757841229e-10
