mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
1.0e14,1.0,4.0,4.798382882960243e-9,4.7983825808503475e-9,6.296077303957759e-8
1.0e14,3.0,0.003,0.00027555980995599397,0.00027555980998795527,1.159867757394295e-10
1.0e14,3.0,0.01,0.000269937672122744,0.0002699376724804889,1.3252872133051596e-9
1.0e14,3.0,0.03,0.00025736756109257967,0.00025736756157369335,1.8693642189759885e-9
1.0e14,3.0,0.1,0.0002213515580993976,0.00022135156182670292,1.6838848315714472e-8
1.0e14,3.0,0.3,0.0001438690113771834,0.00014386901456722603,2.2173243463541326e-8
1.0e14,3.0,1.0,3.090915056366388e-5,3.090915308754591e-5,8.16548493265401e-8
1.0e14,3.0,2.0,3.6878047133880653e-6,3.6878047367356607e-6,6.3310281461781415e-9
1.0e14,3.0,4.0,7.672123041310001e-8,7.672122756505981e-8,3.7121930640537926e-8
1.0e14,5.0,0.003,0.0007971500601437857,0.000797150060221471,9.745382278936177e-11
1.0e14,5.0,0.01,0.0007823552038999714,0.0007823552040759358,2.2491630780052674e-10
1.0e14,5.0,0.03,0.0007494988873374383,0.0007494988879700935,8.441043419793459e-10
1.0e14,5.0,0.1,0.0006555794017576162,0.0006555794044992312,4.18197232399109e-9
1.0e14,5.0,0.3,0.00044823284838919783,0.0004482328506815529,5.114205947620576e-9
1.0e14,5.0,1.0,0.00011404281686714289,0.00011404282078346922,3.434084172582175e-8
1.0e14,5.0,2.0,1.6586032346173063e-5,1.6586033785170015e-5,8.675956508774618e-8
1.0e14,5.0,4.0,4.503213753524418e-7,4.503213742430882e-7,2.4634708717385934e-9
1.0e15,0.01,0.003,0.00027663865469113545,0.00027709205868519385,0.001638975560247058
1.0e15,0.01,0.01,0.00026810899303953973,0.0002689536254527326,0.0031503322720261018
1.0e15,0.01,0.03,0.0002484873472328127,0.00024955496504484837,0.00429646750196655
1.0e15,0.01,0.1,0.0001929962890780774,0.00019326429086589976,0.0013886369997195835
1.0e15,0.01,0.3,9.311908476842576e-5,9.300839367317436e-5,0.0011887047164035325
1.0e15,0.01,1.0,8.130636557248603e-6,9.126694812686492e-6,0.12250679862819425
1.0e15,0.01,2.0,3.9428329802479944e-7,6.228539036459063e-7,0.5797116103222064
1.0e15,0.01,4.0,3.1659985287355877e-9,1.1453931467008235e-8,2.617794311351944
1.0e15,0.1,0.003,0.0002938684592382917,0.00029386842013370704,1.3306832835624505e-7
1.0e15,0.1,0.01,0.00028498887512170364,0.00028498879340226974,2.867460487943063e-7
1.0e15,0.1,0.03,0.00026458847255136334,0.0002645883229315568,5.654811984223684e-7
1.0e15,0.1,0.1,0.00020678769939097439,0.00020678748497029675,1.0369121483666532e-6
1.0e15,0.1,0.3,0.00010152056796243906,0.00010152043738843691,1.2861827387578018e-6
1.0e15,0.1,1.0,9.263627008571854e-6,9.263626005839548e-6,1.0824402851827841e-7
1.0e15,0.1,2.0,4.6244273824913286e-7,4.6244302035340475e-7,6.100307099465851e-7
1.0e15,0.1,4.0,3.711974482228893e-9,3.7119577251366785e-9,4.514333892813305e-6
1.0e15,0.5,0.003,0.00041826931422009377,0.0004182693137209991,1.193237619823151e-9
1.0e15,0.5,0.01,0.00040652626596164885,0.00040652626578096054,4.444690171467869e-10
1.0e15,0.5,0.03,0.0003796773374362689,0.00037967733681052216,1.6481013220825957e-9
1.0e15,0.5,0.1,0.0003031836552560082,0.00030318365845928883,1.0565479380275633e-8
1.0e15,0.5,0.3,0.0001581729207941789,0.0001581729199004706,5.650197976159177e-9
1.0e15,0.5,1.0,1.6981551979344297e-5,1.698155208499448e-5,6.221468007439057e-9
1.0e15,0.5,2.0,9.57716822184891e-7,9.577167316789242e-7,9.450180338266279e-8
1.0e15,0.5,4.0,7.98546172015894e-9,7.985460896661161e-9,1.0312462928041555e-7
1.0e15,1.0,0.003,0.0006956457064526455,0.0006956457067993927,4.984537227414876e-10
1.0e15,1.0,0.01,0.0006774021906925939,0.0006774021914721012,1.150730399857025e-9
1.0e15,1.0,0.03,0.0006358851619525444,0.0006358851661778886,6.644822914125825e-9
1.0e15,1.0,0.1,0.0005171804149584179,0.0005171804207529605,1.120410297872354e-8
1.0e15,1.0,0.3,0.00028448814019409245,0.00028448815488133796,5.162691674165387e-8
