mass_Msun,z,r_over_R200,direct_y,interpolated_y,relative_error
5.011872336272715e15,0.1,0.01,0.00017424988647053827,0.00017424976615836515,6.904576843602683e-7
5.011872336272715e15,0.1,0.03,0.00012775231973623753,0.0001277521794732782,1.0979288644907825e-6
5.011872336272715e15,0.1,0.1,4.529823897174033e-5,4.5298189662377735e-5,1.088549217653778e-6
5.011872336272715e15,0.1,0.3,4.002091450395274e-6,4.002087270108167e-6,1.0445256334312703e-6
5.011872336272715e15,0.1,1.0,2.368057681023643e-8,2.3680010441094857e-8,2.391703319182259e-5
5.011872336272715e15,0.1,2.0,4.219993136813323e-10,4.219621950488861e-10,8.795898771107868e-5
5.011872336272715e15,0.1,4.0,4.48517211608355e-12,4.484160740073823e-12,0.00022549324386023084
5.011872336272715e15,0.5,0.003,0.0001416025798443196,0.00014160257986687254,1.5926926444365108e-10
5.011872336272715e15,0.5,0.01,0.00012851468037081327,0.0001285146806444868,2.129511678106155e-9
5.011872336272715e15,0.5,0.03,9.860345560403534e-5,9.86034574642266e-5,1.8865375928101003e-8
5.011872336272715e15,0.5,0.1,3.97148088951495e-5,3.971480880327643e-5,2.313320202063096e-9
5.011872336272715e15,0.5,0.3,4.045530815323633e-6,4.0455304716815385e-6,8.494363534783389e-8
5.011872336272715e15,0.5,1.0,1.8470626539403058e-8,1.847062442902331e-8,1.1425599155678867e-7
5.011872336272715e15,0.5,2.0,1.8557016349904689e-10,1.85570137410307e-10,1.4058693165175384e-7
5.011872336272715e15,0.5,4.0,8.138323634785432e-13,8.138322447412142e-13,1.458990012137562e-7
5.011872336272715e15,1.0,0.003,0.00012632582193901378,0.00012632582193589773,2.4666824138819265e-11
5.011872336272715e15,1.0,0.01,0.00011615171504260732,0.00011615171567909839,5.479824816134737e-9
5.011872336272715e15,1.0,0.03,9.253515339429932e-5,9.253515341907465e-5,2.6773960826176335e-10
5.011872336272715e15,1.0,0.1,4.1904966530957195e-5,4.1904967677378864e-5,2.7357656140480913e-8
5.011872336272715e15,1.0,0.3,5.158470256829971e-6,5.15847025460959e-6,4.304340217586855e-10
5.011872336272715e15,1.0,1.0,2.2670338651711596e-8,2.2670336669201862e-8,8.744949797634405e-8
5.011872336272715e15,1.0,2.0,1.4813324716807628e-10,1.4813324283390133e-10,2.9258623746031276e-8
5.011872336272715e15,1.0,4.0,2.8682801718211314e-13,2.8682801737432364e-13,6.701246224594115e-10
5.011872336272715e15,3.0,0.003,0.00014653852343352814,0.00014653852344134527,5.3345106110214147e-11
5.011872336272715e15,3.0,0.01,0.00013810349782561744,0.00013810349844938449,4.5166637097082685e-9
